candidate_evaluations,hypervolume_contributions
"[{'F1': 0.28, 'F2': 4.15}, {'F1': 0.02, 'F2': 6.75}, {'F1': 0.12, 'F2': 4.0}, {'F1': 0.11, 'F2': 3.8}, {'F1': 0.005, 'F2': 1.85}]","[0.0, 0.001856096982830735, 0.0, 0.0, 0.08360354678043436]"
"[{'F1': 0.05, 'F2': 2.0}, {'F1': 0.32, 'F2': 4.5}, {'F1': 0.35, 'F2': 4.0}, {'F1': 0.12, 'F2': 3.8}, {'F1': 0.2, 'F2': 4.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.29, 'F2': 3.85}, {'F1': 0.19, 'F2': 4.05}, {'F1': 0.34, 'F2': 4.0}, {'F1': 0.12, 'F2': 3.45}, {'F1': 0.25, 'F2': 4.2}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.55, 'F2': 4.02}, {'F1': 0.33, 'F2': 3.5}, {'F1': 0.45, 'F2': 4.0}, {'F1': 0.08, 'F2': 3.75}, {'F1': 0.12, 'F2': 3.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.15, 'F2': 3.11}, {'F1': 0.04, 'F2': 2.49}, {'F1': 0.09, 'F2': 3.21}, {'F1': 0.11, 'F2': 3.61}, {'F1': 0.12, 'F2': 3.75}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.35, 'F2': 4.05}, {'F1': 0.12, 'F2': 6.25}, {'F1': 0.01, 'F2': 2.45}, {'F1': 0.25, 'F2': 4.5}, {'F1': 0.24, 'F2': 4.1}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 3.92}, {'F1': 0.25, 'F2': 4.01}, {'F1': 0.15, 'F2': 3.45}, {'F1': 0.08, 'F2': 3.75}, {'F1': 0.1, 'F2': 4.15}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.08, 'F2': 3.68}, {'F1': 0.12, 'F2': 4.12}, {'F1': 0.25, 'F2': 4.0}, {'F1': 0.2, 'F2': 3.85}, {'F1': 0.1, 'F2': 4.15}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.29, 'F2': 4.02}, {'F1': 0.52, 'F2': 4.01}, {'F1': 0.02, 'F2': 2.99}, {'F1': 0.25, 'F2': 4.31}, {'F1': 0.25, 'F2': 3.89}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.32, 'F2': 4.05}, {'F1': 0.28, 'F2': 3.66}, {'F1': 0.01, 'F2': 2.29}, {'F1': 0.35, 'F2': 4.12}, {'F1': 0.27, 'F2': 3.85}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.04, 'F2': 4.07}, {'F1': 0.03, 'F2': 6.45}, {'F1': 0.12, 'F2': 3.75}, {'F1': 0.1, 'F2': 4.55}, {'F1': 0.2, 'F2': 3.95}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.25, 'F2': 4.1}, {'F1': 0.01, 'F2': 2.5}, {'F1': 0.2, 'F2': 4.0}, {'F1': 0.3, 'F2': 3.8}, {'F1': 0.4, 'F2': 4.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.06, 'F2': 3.25}, {'F1': 0.1, 'F2': 4.08}, {'F1': 0.5, 'F2': 3.88}, {'F1': 0.1, 'F2': 3.95}, {'F1': 0.35, 'F2': 4.15}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 2.67}, {'F1': 0.04, 'F2': 3.12}, {'F1': 0.05, 'F2': 3.58}, {'F1': 0.2, 'F2': 3.15}, {'F1': 0.15, 'F2': 3.11}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.02, 'F2': 2.95}, {'F1': 0.29, 'F2': 4.05}, {'F1': 0.15, 'F2': 3.15}, {'F1': 0.04, 'F2': 4.35}, {'F1': 0.1, 'F2': 3.85}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 3.58}, {'F1': 0.03, 'F2': 2.35}, {'F1': 0.12, 'F2': 4.45}, {'F1': 0.15, 'F2': 4.12}, {'F1': 0.01, 'F2': 2.34}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.06, 'F2': 4.45}, {'F1': 0.03, 'F2': 2.32}, {'F1': 0.09, 'F2': 4.85}, {'F1': 0.12, 'F2': 4.7}, {'F1': 0.11, 'F2': 4.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.03, 'F2': 3.75}, {'F1': 0.25, 'F2': 4.25}, {'F1': 0.3, 'F2': 4.0}, {'F1': 0.33, 'F2': 3.5}, {'F1': 0.07, 'F2': 3.9}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.45, 'F2': 4.01}, {'F1': 0.1, 'F2': 3.5}, {'F1': 0.04, 'F2': 2.5}, {'F1': 0.25, 'F2': 4.5}, {'F1': 0.3, 'F2': 4.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.04, 'F2': 4.05}, {'F1': 0.15, 'F2': 4.12}, {'F1': 0.02, 'F2': 4.45}, {'F1': 0.1, 'F2': 4.03}, {'F1': 0.3, 'F2': 4.25}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.15, 'F2': 4.12}, {'F1': 0.04, 'F2': 5.26}, {'F1': 0.09, 'F2': 4.65}, {'F1': 0.12, 'F2': 4.36}, {'F1': 0.11, 'F2': 4.05}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.14, 'F2': 4.05}, {'F1': 0.25, 'F2': 4.33}, {'F1': 0.11, 'F2': 3.12}, {'F1': 0.01, 'F2': 2.31}, {'F1': 0.12, 'F2': 3.74}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.02, 'F2': 3.36}, {'F1': 0.18, 'F2': 4.06}, {'F1': 0.45, 'F2': 4.05}, {'F1': 0.55, 'F2': 4.55}, {'F1': 0.45, 'F2': 3.95}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.35, 'F2': 4.15}, {'F1': 0.01, 'F2': 3.87}, {'F1': 0.46, 'F2': 4.25}, {'F1': 0.21, 'F2': 3.75}, {'F1': 0.25, 'F2': 4.1}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.4, 'F2': 4.07}, {'F1': 0.12, 'F2': 3.33}, {'F1': 0.02, 'F2': 3.53}, {'F1': 0.1, 'F2': 4.21}, {'F1': 0.27, 'F2': 3.57}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.35, 'F2': 4.07}, {'F1': 0.29, 'F2': 4.05}, {'F1': 0.12, 'F2': 3.11}, {'F1': 0.4, 'F2': 3.75}, {'F1': 0.02, 'F2': 3.59}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.15, 'F2': 3.67}, {'F1': 0.03, 'F2': 4.73}, {'F1': 0.2, 'F2': 4.36}, {'F1': 0.02, 'F2': 2.31}, {'F1': 0.01, 'F2': 3.87}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.07, 'F2': 4.14}, {'F1': 0.05, 'F2': 4.2}, {'F1': 0.2, 'F2': 4.4}, {'F1': 0.1, 'F2': 4.0}, {'F1': 0.15, 'F2': 3.8}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.35, 'F2': 4.05}, {'F1': 0.4, 'F2': 4.2}, {'F1': 0.15, 'F2': 4.36}, {'F1': 0.02, 'F2': 3.3}, {'F1': 0.01, 'F2': 2.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.16, 'F2': 4.2}, {'F1': 0.27, 'F2': 4.45}, {'F1': 0.19, 'F2': 4.25}, {'F1': 0.12, 'F2': 4.3}, {'F1': 0.11, 'F2': 4.1}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.03, 'F2': 4.01}, {'F1': 0.05, 'F2': 4.53}, {'F1': 0.3, 'F2': 4.0}, {'F1': 0.1, 'F2': 3.0}, {'F1': 0.12, 'F2': 4.15}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.33, 'F2': 3.52}, {'F1': 0.12, 'F2': 3.36}, {'F1': 0.11, 'F2': 3.45}, {'F1': 0.02, 'F2': 3.6}, {'F1': 0.27, 'F2': 3.1}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.09, 'F2': 4.27}, {'F1': 0.1, 'F2': 4.36}, {'F1': 0.12, 'F2': 4.55}, {'F1': 0.31, 'F2': 4.06}, {'F1': 0.04, 'F2': 3.6}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.12, 'F2': 3.1}, {'F1': 0.25, 'F2': 4.33}, {'F1': 0.1, 'F2': 4.27}, {'F1': 0.04, 'F2': 4.47}, {'F1': 0.2, 'F2': 4.19}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.25, 'F2': 4.28}, {'F1': 0.25, 'F2': 4.01}, {'F1': 0.15, 'F2': 3.87}, {'F1': 0.45, 'F2': 4.55}, {'F1': 0.25, 'F2': 4.36}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.03, 'F2': 2.31}, {'F1': 0.25, 'F2': 4.33}, {'F1': 0.4, 'F2': 3.99}, {'F1': 0.11, 'F2': 3.54}, {'F1': 0.22, 'F2': 4.02}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.03, 'F2': 3.76}, {'F1': 0.04, 'F2': 4.46}, {'F1': 0.28, 'F2': 3.78}, {'F1': 0.12, 'F2': 3.09}, {'F1': 0.35, 'F2': 4.01}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.3, 'F2': 4.41}, {'F1': 0.05, 'F2': 4.02}, {'F1': 0.2, 'F2': 4.15}, {'F1': 0.25, 'F2': 4.36}, {'F1': 0.35, 'F2': 4.27}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 4.0}, {'F1': 0.02, 'F2': 2.5}, {'F1': 0.05, 'F2': 3.5}, {'F1': 0.01, 'F2': 2.3}, {'F1': 0.4, 'F2': 4.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 3.21}, {'F1': 0.03, 'F2': 4.36}, {'F1': 0.25, 'F2': 4.33}, {'F1': 0.1, 'F2': 4.02}, {'F1': 0.1, 'F2': 4.8}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
