candidate_evaluations,hypervolume_contributions
"[{'F1': 0.03, 'F2': 5.2}, {'F1': 0.15, 'F2': 4.45}, {'F1': 0.05, 'F2': 5.0}, {'F1': 0.21, 'F2': 4.5}, {'F1': 0.35, 'F2': 4.2}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.12, 'F2': 4.5}, {'F1': 0.01, 'F2': 2.4}, {'F1': 0.04, 'F2': 5.1}, {'F1': 0.18, 'F2': 4.6}, {'F1': 0.25, 'F2': 4.2}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.02, 'F2': 4.92}, {'F1': 0.05, 'F2': 4.99}, {'F1': 0.09, 'F2': 5.22}, {'F1': 0.12, 'F2': 4.54}, {'F1': 0.15, 'F2': 4.78}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.06, 'F2': 4.61}, {'F1': 0.03, 'F2': 5.0}, {'F1': 0.05, 'F2': 4.98}, {'F1': 0.01, 'F2': 5.3}, {'F1': 0.08, 'F2': 4.61}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.02, 'F2': 5.07}, {'F1': 0.16, 'F2': 4.55}, {'F1': 0.4, 'F2': 4.02}, {'F1': 0.36, 'F2': 4.1}, {'F1': 0.15, 'F2': 4.88}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.02, 'F2': 5.0}, {'F1': 0.12, 'F2': 4.8}, {'F1': 0.03, 'F2': 4.95}, {'F1': 0.12, 'F2': 4.5}, {'F1': 0.02, 'F2': 4.9}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.72, 'F2': 3.48}, {'F1': 0.01, 'F2': 5.04}, {'F1': 0.2, 'F2': 4.1}, {'F1': 0.5, 'F2': 4.5}, {'F1': 0.04, 'F2': 4.8}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 4.83}, {'F1': 0.15, 'F2': 4.78}, {'F1': 0.2, 'F2': 4.83}, {'F1': 0.05, 'F2': 4.99}, {'F1': 0.25, 'F2': 4.78}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.34, 'F2': 4.39}, {'F1': 0.02, 'F2': 2.32}, {'F1': 0.14, 'F2': 4.11}, {'F1': 0.27, 'F2': 4.23}, {'F1': 0.14, 'F2': 4.67}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.02, 'F2': 5.01}, {'F1': 0.02, 'F2': 5.22}, {'F1': 0.11, 'F2': 4.83}, {'F1': 0.06, 'F2': 4.99}, {'F1': 0.15, 'F2': 4.78}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.15, 'F2': 4.54}, {'F1': 0.02, 'F2': 2.33}, {'F1': 0.18, 'F2': 4.54}, {'F1': 0.04, 'F2': 2.33}, {'F1': 0.12, 'F2': 4.83}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.005, 'F2': 2.3}, {'F1': 0.22, 'F2': 4.33}, {'F1': 0.4, 'F2': 4.0}, {'F1': 0.2, 'F2': 4.5}, {'F1': 0.4, 'F2': 5.0}]","[0.0059444738992948665, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.4, 'F2': 4.23}, {'F1': 0.3, 'F2': 4.54}, {'F1': 0.5, 'F2': 4.05}, {'F1': 0.02, 'F2': 2.33}, {'F1': 0.2, 'F2': 4.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.32, 'F2': 4.02}, {'F1': 0.03, 'F2': 2.71}, {'F1': 0.04, 'F2': 4.45}, {'F1': 0.12, 'F2': 4.12}, {'F1': 0.01, 'F2': 1.73}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.02, 'F2': 5.02}, {'F1': 0.9, 'F2': 3.45}, {'F1': 0.05, 'F2': 4.67}, {'F1': 0.2, 'F2': 4.66}, {'F1': 0.01, 'F2': 2.28}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.02, 'F2': 4.71}, {'F1': 0.25, 'F2': 4.31}, {'F1': 0.27, 'F2': 4.12}, {'F1': 0.35, 'F2': 4.29}, {'F1': 0.32, 'F2': 4.23}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.04, 'F2': 4.1}, {'F1': 0.05, 'F2': 4.5}, {'F1': 0.15, 'F2': 4.8}, {'F1': 0.01, 'F2': 1.63}, {'F1': 0.03, 'F2': 5.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.15, 'F2': 4.54}, {'F1': 0.1, 'F2': 4.54}, {'F1': 0.02, 'F2': 4.88}, {'F1': 0.33, 'F2': 4.23}, {'F1': 0.02, 'F2': 5.01}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 4.78}, {'F1': 0.02, 'F2': 4.52}, {'F1': 0.12, 'F2': 4.78}, {'F1': 0.3, 'F2': 4.33}, {'F1': 0.05, 'F2': 4.99}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.4, 'F2': 4.0}, {'F1': 0.3, 'F2': 4.5}, {'F1': 0.5, 'F2': 3.5}, {'F1': 0.25, 'F2': 5.0}, {'F1': 0.07, 'F2': 2.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.04, 'F2': 3.9}, {'F1': 0.02, 'F2': 4.5}, {'F1': 0.03, 'F2': 4.2}, {'F1': 0.01, 'F2': 2.3}, {'F1': 0.06, 'F2': 5.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.4, 'F2': 3.6}, {'F1': 0.02, 'F2': 4.5}, {'F1': 0.25, 'F2': 4.0}, {'F1': 0.1, 'F2': 4.5}, {'F1': 0.02, 'F2': 4.9}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 2.28}, {'F1': 0.4, 'F2': 3.86}, {'F1': 0.1, 'F2': 4.54}, {'F1': 0.3, 'F2': 4.13}, {'F1': 0.2, 'F2': 4.54}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.35, 'F2': 4.15}, {'F1': 0.1, 'F2': 4.0}, {'F1': 0.02, 'F2': 5.0}, {'F1': 0.07, 'F2': 4.75}, {'F1': 0.25, 'F2': 4.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.35, 'F2': 4.15}, {'F1': 0.4, 'F2': 4.0}, {'F1': 0.06, 'F2': 5.22}, {'F1': 0.15, 'F2': 4.78}, {'F1': 0.03, 'F2': 5.12}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.55, 'F2': 3.95}, {'F1': 0.03, 'F2': 5.15}, {'F1': 0.35, 'F2': 4.05}, {'F1': 0.23, 'F2': 4.45}, {'F1': 0.56, 'F2': 4.85}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.3, 'F2': 4.52}, {'F1': 0.1, 'F2': 4.21}, {'F1': 0.15, 'F2': 4.03}, {'F1': 0.02, 'F2': 4.45}, {'F1': 0.25, 'F2': 4.12}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 4.83}, {'F1': 0.05, 'F2': 4.45}, {'F1': 0.1, 'F2': 4.5}, {'F1': 0.2, 'F2': 4.2}, {'F1': 0.15, 'F2': 4.78}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.29, 'F2': 4.27}, {'F1': 0.07, 'F2': 5.15}, {'F1': 0.13, 'F2': 4.55}, {'F1': 0.33, 'F2': 4.23}, {'F1': 0.03, 'F2': 2.36}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 4.74}, {'F1': 0.01, 'F2': 2.23}, {'F1': 0.08, 'F2': 4.89}, {'F1': 0.02, 'F2': 5.0}, {'F1': 0.3, 'F2': 4.05}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 2.3}, {'F1': 0.03, 'F2': 4.45}, {'F1': 0.02, 'F2': 4.58}, {'F1': 0.25, 'F2': 4.3}, {'F1': 0.1, 'F2': 4.54}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.31, 'F2': 4.13}, {'F1': 0.99, 'F2': 3.66}, {'F1': 0.02, 'F2': 5.04}, {'F1': 0.11, 'F2': 4.83}, {'F1': 0.45, 'F2': 4.24}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 4.36}, {'F1': 0.1, 'F2': 4.07}, {'F1': 0.12, 'F2': 4.61}, {'F1': 0.25, 'F2': 4.18}, {'F1': 0.02, 'F2': 3.85}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.15, 'F2': 4.22}, {'F1': 0.04, 'F2': 4.9}, {'F1': 0.1, 'F2': 4.03}, {'F1': 0.2, 'F2': 4.0}, {'F1': 0.35, 'F2': 4.39}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 1.14}, {'F1': 0.26, 'F2': 4.41}, {'F1': 0.24, 'F2': 4.26}, {'F1': 0.45, 'F2': 4.49}, {'F1': 0.05, 'F2': 4.93}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.12, 'F2': 4.02}, {'F1': 0.13, 'F2': 4.5}, {'F1': 0.38, 'F2': 3.7}, {'F1': 0.15, 'F2': 4.22}, {'F1': 0.09, 'F2': 5.11}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.08, 'F2': 4.39}, {'F1': 0.09, 'F2': 4.49}, {'F1': 0.1, 'F2': 4.54}, {'F1': 0.25, 'F2': 4.34}, {'F1': 0.02, 'F2': 2.29}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.13, 'F2': 4.54}, {'F1': 0.07, 'F2': 4.77}, {'F1': 0.1, 'F2': 4.54}, {'F1': 0.08, 'F2': 4.35}, {'F1': 0.12, 'F2': 4.75}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.02, 'F2': 4.58}, {'F1': 0.15, 'F2': 4.33}, {'F1': 0.35, 'F2': 4.02}, {'F1': 0.01, 'F2': 2.33}, {'F1': 0.05, 'F2': 4.7}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.09, 'F2': 4.41}, {'F1': 0.27, 'F2': 4.0}, {'F1': 0.01, 'F2': 2.29}, {'F1': 0.1, 'F2': 4.54}, {'F1': 0.15, 'F2': 4.78}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
