prompt_tokens,completion_tokens,total_tokens
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,92,2794
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2966,102,3068
2702,462,3164
2702,462,3164
2702,189,2891
2702,189,2891
2702,96,2798
2702,96,2798
2966,98,3064
2702,462,3164
2702,280,2982
2702,189,2891
2702,92,2794
2702,96,2798
2702,96,2798
2966,102,3068
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,189,2891
2702,462,3164
2966,102,3068
2702,96,2798
2702,280,2982
2966,102,3068
2702,371,3073
2702,462,3164
2702,189,2891
2702,280,2982
2702,96,2798
2702,92,2794
2966,102,3068
2702,96,2798
2702,462,3164
2966,98,3064
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,462,3164
2702,371,3073
2702,371,3073
2702,371,3073
2702,371,3073
2702,371,3073
2702,371,3073
2702,371,3073
2702,371,3073
2702,371,3073
2702,371,3073
2702,371,3073
2702,371,3073
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2702,96,2798
2966,102,3068
3138,462,3600
3138,189,3327
3138,96,3234
3138,96,3234
3138,96,3234
3138,96,3234
3402,98,3500
3138,462,3600
3402,98,3500
3138,462,3600
3138,371,3509
3138,371,3509
3138,371,3509
3138,189,3327
3138,189,3327
3402,102,3504
3138,462,3600
3138,462,3600
3138,280,3418
3138,96,3234
3138,92,3230
3138,96,3234
3138,96,3234
3402,102,3504
3138,462,3600
3138,189,3327
3138,189,3327
3138,96,3234
3402,98,3500
3138,462,3600
3138,462,3600
3138,462,3600
3138,462,3600
3138,462,3600
3138,462,3600
3402,98,3500
3402,98,3500
3138,280,3418
3402,98,3500
3138,280,3418
3138,462,3600
3138,280,3418
3138,280,3418
3138,371,3509
3138,189,3327
3138,371,3509
3138,189,3327
3138,371,3509
3138,189,3327
3138,189,3327
3138,371,3509
3138,189,3327
3138,189,3327
3138,371,3509
3138,189,3327
3138,189,3327
3138,189,3327
3138,371,3509
3138,189,3327
3138,189,3327
3402,98,3500
3138,371,3509
3138,371,3509
3138,189,3327
3138,189,3327
3138,96,3234
3138,96,3234
3138,96,3234
3138,96,3234
3138,96,3234
3138,92,3230
3138,96,3234
3138,96,3234
3138,96,3234
3138,96,3234
3138,96,3234
3138,96,3234
3138,96,3234
3138,96,3234
3138,96,3234
3138,96,3234
3138,96,3234
3138,96,3234
3402,102,3504
3574,462,4036
3574,189,3763
3838,102,3940
3574,462,4036
3838,102,3940
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,280,3854
3574,280,3854
3574,280,3854
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,94,3668
3574,96,3670
3574,96,3670
3574,92,3666
3574,96,3670
3574,96,3670
3838,102,3940
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,96,3670
3574,96,3670
3574,92,3666
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3838,98,3936
3574,462,4036
3838,102,3940
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3838,98,3936
3574,189,3763
3574,462,4036
3574,96,3670
3574,92,3666
3574,462,4036
3574,462,4036
3838,102,3940
3574,96,3670
3574,96,3670
3838,102,3940
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,371,3945
3574,462,4036
3574,189,3763
3574,189,3763
3574,189,3763
3574,462,4036
3574,189,3763
3574,189,3763
3574,462,4036
3574,189,3763
3574,462,4036
3574,96,3670
3574,92,3666
3838,98,3936
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,462,4036
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,371,3945
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,280,3854
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,185,3759
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,189,3763
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,92,3666
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3574,96,3670
3838,102,3940
4010,462,4472
4010,462,4472
4010,462,4472
4010,462,4472
4010,462,4472
4010,462,4472
4010,96,4106
4010,96,4106
4010,96,4106
4010,96,4106
4010,96,4106
4010,96,4106
4010,96,4106
4274,102,4376
4010,462,4472
4010,96,4106
4010,96,4106
4010,96,4106
4274,102,4376
4010,462,4472
4010,462,4472
4010,462,4472
4010,371,4381
4010,280,4290
4010,280,4290
4010,189,4199
4010,189,4199
4010,189,4199
4010,189,4199
4010,189,4199
4010,189,4199
4010,189,4199
4010,189,4199
4010,189,4199
4010,92,4102
4010,96,4106
4274,102,4376
4010,462,4472
4010,280,4290
4010,189,4199
4010,189,4199
4010,189,4199
4010,189,4199
4010,189,4199
4010,189,4199
4010,189,4199
4010,189,4199
4010,189,4199
4010,189,4199
4010,189,4199
4274,98,4372
4010,462,4472
4010,280,4290
4010,96,4106
4010,96,4106
4274,102,4376
4010,462,4472
4010,462,4472
4010,462,4472
4010,462,4472
4010,462,4472
4010,462,4472
4010,462,4472
4010,462,4472
4010,462,4472
4010,371,4381
4010,462,4472
4010,462,4472
4010,462,4472
4010,371,4381
4010,462,4472
4010,462,4472
4010,462,4472
4010,280,4290
4010,462,4472
4010,96,4106
4010,462,4472
4010,462,4472
4010,462,4472
4010,96,4106
4010,92,4102
4274,98,4372
4010,462,4472
4010,96,4106
4010,462,4472
4274,98,4372
4010,371,4381
4010,280,4290
4010,462,4472
4010,371,4381
4010,189,4199
4010,189,4199
4010,189,4199
4010,371,4381
4010,462,4472
4010,189,4199
4010,96,4106
4010,280,4290
4010,96,4106
4010,96,4106
4010,462,4472
4010,96,4106
4010,280,4290
4274,102,4376
4010,280,4290
4010,462,4472
4010,96,4106
4010,189,4199
4274,98,4372
4010,189,4199
4010,189,4199
4010,96,4106
4010,96,4106
4010,96,4106
4274,98,4372
4446,462,4908
4446,371,4817
4446,371,4817
4446,280,4726
4446,189,4635
4446,189,4635
4446,189,4635
4446,96,4542
4710,102,4812
4446,462,4908
4446,462,4908
4446,462,4908
4446,371,4817
4446,371,4817
4446,371,4817
4710,98,4808
4446,462,4908
4446,462,4908
4446,371,4817
4446,371,4817
4446,371,4817
4446,280,4726
4446,280,4726
4446,280,4726
4446,280,4726
4446,280,4726
4446,189,4635
4446,189,4635
4446,189,4635
4446,189,4635
4446,189,4635
4446,189,4635
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4710,102,4812
4446,462,4908
4446,462,4908
4446,462,4908
4446,280,4726
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4446,96,4542
4710,102,4812
4446,462,4908
4446,462,4908
4446,371,4817
4446,371,4817
4446,189,4635
4446,189,4635
4446,189,4635
4446,189,4635
4446,189,4635
4710,102,4812
4446,462,4908
4446,462,4908
4446,462,4908
4446,462,4908
4710,102,4812
4446,462,4908
4446,462,4908
4446,462,4908
4446,462,4908
4446,462,4908
4446,371,4817
4446,96,4542
4446,96,4542
4446,462,4908
4446,96,4542
4446,96,4542
4446,96,4542
4446,462,4908
4446,96,4542
4446,371,4817
4710,102,4812
4446,96,4542
4446,96,4542
4446,96,4542
4710,102,4812
4446,462,4908
4446,96,4542
4710,102,4812
4446,462,4908
4446,371,4817
4446,189,4635
4446,189,4635
4710,102,4812
4882,462,5344
4882,371,5253
4882,371,5253
4882,280,5162
4882,280,5162
4882,280,5162
4882,280,5162
4882,280,5162
4882,280,5162
4882,96,4978
5146,102,5248
4882,462,5344
4882,280,5162
4882,280,5162
4882,280,5162
4882,280,5162
4882,280,5162
4882,96,4978
4882,96,4978
4882,96,4978
5146,102,5248
4882,462,5344
4882,371,5253
4882,96,4978
4882,96,4978
5146,102,5248
4882,462,5344
4882,462,5344
4882,462,5344
4882,462,5344
4882,462,5344
4882,462,5344
4882,462,5344
4882,462,5344
4882,462,5344
4882,462,5344
4882,371,5253
4882,371,5253
4882,280,5162
4882,280,5162
4882,280,5162
4882,280,5162
4882,280,5162
4882,280,5162
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
5146,103,5249
4882,462,5344
4882,462,5344
4882,462,5344
4882,462,5344
4882,462,5344
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,371,5253
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
5146,102,5248
4882,462,5344
4882,462,5344
4882,462,5344
4882,462,5344
4882,462,5344
4882,462,5344
4882,462,5344
4882,280,5162
4882,462,5344
4882,462,5344
4882,462,5344
4882,462,5344
4882,280,5162
4882,462,5344
4882,462,5344
4882,462,5344
4882,280,5162
4882,462,5344
4882,280,5162
4882,371,5253
4882,189,5071
4882,462,5344
4882,280,5162
4882,189,5071
4882,371,5253
4882,462,5344
4882,189,5071
4882,189,5071
4882,189,5071
4882,371,5253
4882,96,4978
4882,371,5253
4882,189,5071
5146,98,5244
4882,462,5344
4882,189,5071
4882,371,5253
4882,189,5071
4882,371,5253
4882,462,5344
4882,371,5253
4882,189,5071
4882,189,5071
4882,371,5253
4882,371,5253
4882,462,5344
4882,189,5071
4882,371,5253
4882,96,4978
4882,96,4978
4882,462,5344
4882,371,5253
4882,96,4978
4882,371,5253
4882,96,4978
4882,371,5253
4882,96,4978
4882,462,5344
4882,96,4978
4882,371,5253
4882,96,4978
4882,371,5253
4882,96,4978
4882,189,5071
4882,96,4978
4882,371,5253
4882,462,5344
4882,96,4978
4882,189,5071
4882,96,4978
4882,96,4978
4882,189,5071
4882,371,5253
5146,102,5248
4882,189,5071
4882,462,5344
4882,371,5253
4882,189,5071
4882,189,5071
4882,371,5253
4882,189,5071
4882,371,5253
4882,189,5071
4882,371,5253
4882,280,5162
4882,189,5071
4882,189,5071
4882,280,5162
4882,371,5253
4882,189,5071
4882,189,5071
4882,189,5071
4882,371,5253
4882,189,5071
4882,189,5071
4882,189,5071
4882,189,5071
4882,371,5253
4882,96,4978
4882,96,4978
4882,189,5071
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,189,5071
4882,96,4978
4882,96,4978
4882,189,5071
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
5146,102,5248
4882,92,4974
5146,98,5244
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
4882,96,4978
5146,98,5244
5318,462,5780
5318,462,5780
5318,280,5598
5318,280,5598
5318,280,5598
5318,280,5598
5318,280,5598
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,189,5507
5318,96,5414
5318,96,5414
5582,102,5684
5318,462,5780
5318,462,5780
5318,462,5780
5318,371,5689
5318,371,5689
5318,371,5689
5318,280,5598
5318,280,5598
5318,280,5598
