surrogate_model_prediction,benchmark_evaluation
"{'F1': 10.0, 'Latency': 15.5}","{'f1': 90.0, 'latency': 23.344368934631348}"
"{'F1': 10.0, 'Latency': 15.5}","{'f1': 8.009999999999991, 'latency': 22.853736877441406}"
"{'F1': 10.0, 'Latency': 15.5}","{'f1': 11.36, 'latency': 17.411580085754395}"
"{'F1': 10.0, 'Latency': 15.5}","{'f1': 20.314999999999998, 'latency': 18.183135986328125}"
"{'F1': 13.69, 'Latency': 9.83}","{'f1': 22.023333333333326, 'latency': 19.680805206298828}"
"{'F1': 13.69, 'Latency': 9.83}","{'f1': 16.180000000000007, 'latency': 17.587642669677734}"
"{'F1': 13.69, 'Latency': 9.83}","{'f1': 26.42, 'latency': 13.878841400146484}"
"{'F1': 13.69, 'Latency': 9.83}","{'f1': 20.65333333333335, 'latency': 21.24176025390625}"
"{'F1': 11.9, 'Latency': 15.75}","{'f1': 13.203333333333333, 'latency': 10.671820640563965}"
"{'F1': 11.9, 'Latency': 15.75}","{'f1': 13.923333333333346, 'latency': 22.848830223083496}"
"{'F1': 11.9, 'Latency': 15.75}","{'f1': 13.396666666666661, 'latency': 14.933371543884277}"
"{'F1': 11.9, 'Latency': 15.75}","{'f1': 90.0, 'latency': 14.755716323852539}"
"{'F1': 12.34, 'Latency': 15.67}","{'f1': 13.366666666666674, 'latency': 13.054814338684082}"
"{'F1': 12.34, 'Latency': 15.67}","{'f1': 8.706666666666663, 'latency': 19.18374538421631}"
"{'F1': 12.34, 'Latency': 15.67}","{'f1': 90.0, 'latency': 20.096640586853027}"
"{'F1': 12.34, 'Latency': 15.67}","{'f1': 26.206666666666663, 'latency': 17.882299423217773}"
"{'F1': 7.0, 'Latency': 22.0}","{'f1': 8.125, 'latency': 20.828099250793457}"
"{'F1': 7.0, 'Latency': 22.0}","{'f1': 13.61, 'latency': 9.81755256652832}"
"{'F1': 7.0, 'Latency': 22.0}","{'f1': 13.34333333333332, 'latency': 10.633678436279297}"
"{'F1': 7.0, 'Latency': 22.0}","{'f1': 90.0, 'latency': 14.889073371887207}"
"{'F1': 90.0, 'Latency': 13.16}","{'f1': 7.889999999999986, 'latency': 19.369282722473145}"
"{'F1': 90.0, 'Latency': 13.16}","{'f1': 13.466666666666654, 'latency': 9.855060577392578}"
"{'F1': 90.0, 'Latency': 13.16}","{'f1': 90.0, 'latency': 11.500082015991211}"
"{'F1': 90.0, 'Latency': 13.16}","{'f1': 90.0, 'latency': 15.760135650634766}"
"{'F1': 12.82, 'Latency': 11.73}","{'f1': 13.509999999999991, 'latency': 9.898338317871094}"
"{'F1': 12.82, 'Latency': 11.73}","{'f1': 90.0, 'latency': 15.6559419631958}"
"{'F1': 12.82, 'Latency': 11.73}","{'f1': 13.546666666666667, 'latency': 12.348747253417969}"
"{'F1': 12.82, 'Latency': 11.73}","{'f1': 27.193333333333328, 'latency': 19.74876880645752}"
"{'F1': 8.0, 'Latency': 14.0}","{'f1': 90.0, 'latency': 17.868056297302246}"
"{'F1': 8.0, 'Latency': 14.0}","{'f1': 24.24666666666667, 'latency': 15.578474998474121}"
"{'F1': 8.0, 'Latency': 14.0}","{'f1': 14.150000000000006, 'latency': 14.73703384399414}"
"{'F1': 8.0, 'Latency': 14.0}","{'f1': 10.586666666666659, 'latency': 13.199272155761719}"
"{'F1': 10.36, 'Latency': 16.42}","{'f1': 13.473333333333343, 'latency': 16.565580368041992}"
"{'F1': 10.36, 'Latency': 16.42}","{'f1': 90.0, 'latency': 14.803299903869629}"
"{'F1': 10.36, 'Latency': 16.42}","{'f1': 90.0, 'latency': 11.465206146240234}"
"{'F1': 10.36, 'Latency': 16.42}","{'f1': 90.0, 'latency': 12.289891242980957}"
"{'F1': 13.1, 'Latency': 9.75}","{'f1': 13.58999999999999, 'latency': 11.495680809020996}"
"{'F1': 13.1, 'Latency': 9.75}","{'f1': 90.0, 'latency': 11.486797332763672}"
"{'F1': 13.1, 'Latency': 9.75}","{'f1': 15.993333333333325, 'latency': 9.806761741638184}"
"{'F1': 13.1, 'Latency': 9.75}","{'f1': 20.180000000000007, 'latency': 14.04973030090332}"
"{'F1': 10.36, 'Latency': 16.42}","{'f1': 12.980000000000004, 'latency': 21.444339752197266}"
"{'F1': 10.36, 'Latency': 16.42}","{'f1': 19.769999999999996, 'latency': 18.430190086364746}"
"{'F1': 10.36, 'Latency': 16.42}","{'f1': 13.324999999999989, 'latency': 17.547249794006348}"
"{'F1': 10.36, 'Latency': 16.42}","{'f1': 24.266666666666666, 'latency': 14.705758094787598}"
"{'F1': 13.34, 'Latency': 10.63}","{'f1': 15.833333333333329, 'latency': 8.945202827453613}"
"{'F1': 13.34, 'Latency': 10.63}","{'f1': 10.436666666666667, 'latency': 18.864798545837402}"
"{'F1': 13.34, 'Latency': 10.63}","{'f1': 10.513333333333335, 'latency': 12.991013526916504}"
"{'F1': 13.34, 'Latency': 10.63}","{'f1': 22.236666666666665, 'latency': 19.85966682434082}"
"{'F1': 12.75, 'Latency': 12.45}","{'f1': 10.939999999999998, 'latency': 14.722599983215332}"
"{'F1': 12.75, 'Latency': 12.45}","{'f1': 13.046666666666667, 'latency': 16.41087055206299}"
"{'F1': 12.75, 'Latency': 12.45}","{'f1': 90.0, 'latency': 11.464042663574219}"
"{'F1': 12.75, 'Latency': 12.45}","{'f1': 90.0, 'latency': 10.595459938049316}"
"{'F1': 13.2, 'Latency': 12.35}","{'f1': 90.0, 'latency': 15.694289207458494}"
"{'F1': 13.2, 'Latency': 12.35}","{'f1': 13.513333333333321, 'latency': 14.741401672363281}"
"{'F1': 13.2, 'Latency': 12.35}","{'f1': 90.0, 'latency': 15.594844818115234}"
"{'F1': 13.2, 'Latency': 12.35}","{'f1': 90.0, 'latency': 15.65868854522705}"
