surrogate_model_prediction,benchmark_evaluation
"{'Error': 29.1, 'Latency': 8.99}","{'error': 13.563333333333333, 'latency': 10.67023754119873}"
"{'Error': 29.1, 'Latency': 8.99}","{'error': 20.439999999999998, 'latency': 13.912715911865234}"
"{'Error': 29.1, 'Latency': 8.99}","{'error': 15.476666666666674, 'latency': 9.806408882141113}"
"{'Error': 29.1, 'Latency': 8.99}","{'error': 19.623333333333335, 'latency': 13.976130485534668}"
"{'Error': 29.1, 'Latency': 8.99}","{'error': 19.59333333333332, 'latency': 13.936805725097656}"
"{'Error': 29.1, 'Latency': 8.99}","{'error': 13.61, 'latency': 9.81755256652832}"
"{'Error': 29.1, 'Latency': 8.99}","{'error': 48.666666666666664, 'latency': 16.38463020324707}"
"{'Error': 24.52, 'Latency': 19.21}","{'error': 13.379999999999995, 'latency': 10.662603378295898}"
"{'Error': 24.52, 'Latency': 19.21}","{'error': 13.519999999999996, 'latency': 13.924636840820312}"
"{'Error': 24.52, 'Latency': 19.21}","{'error': 19.974999999999994, 'latency': 17.472643852233887}"
"{'Error': 24.52, 'Latency': 19.21}","{'error': 13.570000000000007, 'latency': 10.720548629760742}"
"{'Error': 29.1, 'Latency': 8.99}","{'error': 15.836666666666659, 'latency': 9.798097610473633}"
"{'Error': 29.1, 'Latency': 8.99}","{'error': 20.230000000000004, 'latency': 13.848104476928711}"
"{'Error': 29.1, 'Latency': 8.99}","{'error': 30.976666666666674, 'latency': 13.180460929870605}"
"{'Error': 29.1, 'Latency': 8.99}","{'error': 32.08, 'latency': 13.070368766784668}"
"{'Error': 29.1, 'Latency': 8.99}","{'error': 15.929999999999993, 'latency': 9.824671745300293}"
"{'Error': 29.1, 'Latency': 8.99}","{'error': 15.623333333333335, 'latency': 10.68089485168457}"
"{'Error': 29.1, 'Latency': 8.99}","{'error': 20.045, 'latency': 14.045796394348145}"
"{'Error': 29.1, 'Latency': 8.99}","{'error': 20.849999999999994, 'latency': 19.100165367126465}"
"{'Error': 10.58, 'Latency': 16.56}","{'error': 19.33, 'latency': 13.927350044250488}"
"{'Error': 10.58, 'Latency': 16.56}","{'error': 15.993333333333325, 'latency': 9.806761741638184}"
"{'Error': 10.58, 'Latency': 16.56}","{'error': 20.036666666666676, 'latency': 13.885054588317871}"
"{'Error': 10.58, 'Latency': 16.56}","{'error': 90.0, 'latency': 11.526975631713867}"
"{'Error': 90.0, 'Latency': 14.88}","{'error': 13.579999999999998, 'latency': 14.956045150756836}"
"{'Error': 90.0, 'Latency': 14.88}","{'error': 90.0, 'latency': 10.680837631225586}"
"{'Error': 90.0, 'Latency': 14.88}","{'error': 13.469999999999999, 'latency': 14.788479804992676}"
"{'Error': 90.0, 'Latency': 14.88}","{'error': 13.513333333333321, 'latency': 14.741401672363281}"
"{'Error': 13.38, 'Latency': 10.66}","{'error': 20.14999999999999, 'latency': 14.085378646850586}"
"{'Error': 13.38, 'Latency': 10.66}","{'error': 13.469999999999985, 'latency': 14.170632362365723}"
"{'Error': 13.38, 'Latency': 10.66}","{'error': 14.150000000000006, 'latency': 14.73703384399414}"
"{'Error': 13.38, 'Latency': 10.66}","{'error': 20.64999999999999, 'latency': 13.907108306884766}"
