surrogate_model_prediction,benchmark_evaluation
"{'Error': 15.88, 'Latency': 9.8}","{'error': 29.08, 'latency': 9.05116081237793}"
"{'Error': 15.88, 'Latency': 9.8}","{'error': 13.58999999999999, 'latency': 11.495680809020996}"
"{'Error': 45.7, 'Latency': 8.15}","{'error': 24.08999999999999, 'latency': 14.069790840148926}"
"{'Error': 45.7, 'Latency': 8.15}","{'error': 90.0, 'latency': 10.631942749023438}"
"{'Error': 45.7, 'Latency': 8.15}","{'error': 24.040000000000006, 'latency': 14.848766326904297}"
"{'Error': 45.7, 'Latency': 8.15}","{'error': 20.335000000000008, 'latency': 13.159031867980957}"
"{'Error': 13.24, 'Latency': 10.65}","{'error': 13.453333333333333, 'latency': 10.651569366455078}"
"{'Error': 13.24, 'Latency': 10.65}","{'error': 31.560000000000002, 'latency': 13.164081573486328}"
"{'Error': 13.24, 'Latency': 10.65}","{'error': 13.289999999999992, 'latency': 10.651845932006836}"
"{'Error': 13.24, 'Latency': 10.65}","{'error': 13.203333333333333, 'latency': 10.671820640563965}"
"{'Error': 13.2, 'Latency': 10.67}","{'error': 13.61, 'latency': 9.81755256652832}"
"{'Error': 13.2, 'Latency': 10.67}","{'error': 15.833333333333329, 'latency': 8.945202827453613}"
"{'Error': 13.2, 'Latency': 10.67}","{'error': 13.509999999999991, 'latency': 9.898338317871094}"
"{'Error': 13.2, 'Latency': 10.67}","{'error': 15.883333333333326, 'latency': 9.892287254333496}"
"{'Error': 13.2, 'Latency': 10.67}","{'error': 15.769999999999996, 'latency': 9.819540977478027}"
"{'Error': 13.2, 'Latency': 10.67}","{'error': 13.736666666666665, 'latency': 10.648818016052246}"
"{'Error': 13.2, 'Latency': 10.67}","{'error': 15.769999999999996, 'latency': 9.819540977478027}"
"{'Error': 13.2, 'Latency': 10.67}","{'error': 13.436666666666667, 'latency': 10.647377967834473}"
