surrogate_model_prediction,benchmark_evaluation
"{'F1': 8.5, 'Latency': 14.0}","{'f1': 90.0, 'latency': 19.217138290405273}"
"{'F1': 8.5, 'Latency': 14.0}","{'f1': 7.353333333333339, 'latency': 21.93291664123535}"
"{'F1': 8.5, 'Latency': 14.0}","{'f1': 15.929999999999993, 'latency': 9.824671745300293}"
"{'F1': 8.5, 'Latency': 14.0}","{'f1': 13.456666666666663, 'latency': 18.500266075134277}"
"{'F1': 9.5, 'Latency': 17.5}","{'f1': 13.544999999999987, 'latency': 14.828481674194336}"
"{'F1': 9.5, 'Latency': 17.5}","{'f1': 19.576666666666654, 'latency': 16.966066360473633}"
"{'F1': 9.5, 'Latency': 17.5}","{'f1': 10.519999999999996, 'latency': 13.067584037780762}"
"{'F1': 9.5, 'Latency': 17.5}","{'f1': 29.10333333333334, 'latency': 8.994145393371582}"
"{'F1': 10.15, 'Latency': 16.2}","{'f1': 13.655000000000001, 'latency': 14.864559173583984}"
"{'F1': 10.15, 'Latency': 16.2}","{'f1': 10.384999999999991, 'latency': 17.373666763305664}"
"{'F1': 10.15, 'Latency': 16.2}","{'f1': 6.8700000000000045, 'latency': 22.75517463684082}"
"{'F1': 10.15, 'Latency': 16.2}","{'f1': 19.94666666666666, 'latency': 14.604597091674805}"
"{'F1': 10.32, 'Latency': 17.1}","{'f1': 15.476666666666674, 'latency': 9.806408882141113}"
"{'F1': 10.32, 'Latency': 17.1}","{'f1': 26.933333333333337, 'latency': 17.292656898498535}"
"{'F1': 10.32, 'Latency': 17.1}","{'f1': 24.340000000000003, 'latency': 22.472171783447266}"
"{'F1': 10.32, 'Latency': 17.1}","{'f1': 9.835000000000008, 'latency': 26.236348152160645}"
"{'F1': 9.5, 'Latency': 13.9}","{'f1': 90.0, 'latency': 14.931344985961914}"
"{'F1': 9.5, 'Latency': 13.9}","{'f1': 13.453333333333333, 'latency': 14.175882339477539}"
"{'F1': 9.5, 'Latency': 13.9}","{'f1': 11.299999999999997, 'latency': 21.753578186035156}"
"{'F1': 9.5, 'Latency': 13.9}","{'f1': 40.35666666666666, 'latency': 23.617029190063477}"
"{'F1': 15.5, 'Latency': 18.5}","{'f1': 13.549999999999997, 'latency': 10.658411979675293}"
"{'F1': 15.5, 'Latency': 18.5}","{'f1': 31.439999999999998, 'latency': 13.210158348083496}"
"{'F1': 15.5, 'Latency': 18.5}","{'f1': 19.72, 'latency': 19.007678031921387}"
"{'F1': 15.5, 'Latency': 18.5}","{'f1': 19.525000000000006, 'latency': 18.30434799194336}"
"{'F1': 10.0, 'Latency': 20.0}","{'f1': 24.226666666666674, 'latency': 20.50495147705078}"
"{'F1': 10.0, 'Latency': 20.0}","{'f1': 13.870000000000005, 'latency': 14.72930908203125}"
"{'F1': 10.0, 'Latency': 20.0}","{'f1': 27.306666666666658, 'latency': 18.237810134887695}"
"{'F1': 10.0, 'Latency': 20.0}","{'f1': 24.08, 'latency': 17.24508762359619}"
"{'F1': 10.18, 'Latency': 21.22}","{'f1': 13.366666666666674, 'latency': 12.976531982421875}"
"{'F1': 10.18, 'Latency': 21.22}","{'f1': 44.63, 'latency': 21.62893772125244}"
"{'F1': 10.18, 'Latency': 21.22}","{'f1': 19.63499999999999, 'latency': 17.322568893432617}"
"{'F1': 10.18, 'Latency': 21.22}","{'f1': 13.923333333333332, 'latency': 20.680875778198242}"
"{'F1': 10.38, 'Latency': 17.37}","{'f1': 11.670000000000002, 'latency': 16.341142654418945}"
"{'F1': 10.38, 'Latency': 17.37}","{'f1': 13.399999999999991, 'latency': 14.93722915649414}"
"{'F1': 10.38, 'Latency': 17.37}","{'f1': 20.35666666666667, 'latency': 20.591425895690918}"
"{'F1': 10.38, 'Latency': 17.37}","{'f1': 13.61, 'latency': 9.81755256652832}"
"{'F1': 10.15, 'Latency': 21.45}","{'f1': 11.569999999999993, 'latency': 16.39472007751465}"
"{'F1': 10.15, 'Latency': 21.45}","{'f1': 20.36666666666666, 'latency': 18.035712242126465}"
"{'F1': 10.15, 'Latency': 21.45}","{'f1': 13.34333333333332, 'latency': 10.633678436279297}"
"{'F1': 10.15, 'Latency': 21.45}","{'f1': 21.0, 'latency': 17.474055290222168}"
"{'F1': 11.5, 'Latency': 20.5}","{'f1': 13.689999999999998, 'latency': 11.496109962463379}"
"{'F1': 11.5, 'Latency': 20.5}","{'f1': 20.076666666666668, 'latency': 17.289681434631348}"
"{'F1': 11.5, 'Latency': 20.5}","{'f1': 10.409999999999997, 'latency': 22.49197483062744}"
"{'F1': 11.5, 'Latency': 20.5}","{'f1': 11.579999999999998, 'latency': 19.34628963470459}"
"{'F1': 10.0, 'Latency': 14.0}","{'f1': 90.0, 'latency': 18.043861389160156}"
"{'F1': 10.0, 'Latency': 14.0}","{'f1': 90.0, 'latency': 22.08794593811035}"
"{'F1': 10.0, 'Latency': 14.0}","{'f1': 13.49666666666667, 'latency': 14.782347679138184}"
"{'F1': 10.0, 'Latency': 14.0}","{'f1': 13.513333333333321, 'latency': 14.741401672363281}"
