x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0.01,0.1,0.15,0.12,0.14,0.23,0.29,0.3,0.22,0.11,0.13,0.2,0.14,0.16,0.12,0.19,0.15,0.18,0.25,0.21,0.24,0.22,0.27,0.15,0.12,0.2,0.18,0.16,0.14,0.11
0.005,0.09,0.15,0.11,0.2,0.28,0.22,0.24,0.19,0.08,0.1,0.15,0.12,0.17,0.13,0.18,0.14,0.1,0.23,0.14,0.15,0.2,0.19,0.15,0.2,0.1,0.13,0.12,0.11,0.09
0.006,0.096,0.145,0.102,0.198,0.278,0.202,0.235,0.167,0.073,0.091,0.145,0.116,0.162,0.122,0.18,0.132,0.099,0.21,0.126,0.152,0.186,0.173,0.144,0.175,0.087,0.125,0.118,0.107,0.088
0.067,0.049,0.074,0.086,0.118,0.135,0.18,0.215,0.196,0.116,0.148,0.159,0.134,0.16,0.172,0.189,0.185,0.114,0.127,0.133,0.192,0.215,0.142,0.165,0.179,0.14,0.156,0.162,0.138,0.144
0.06,0.21,0.16,0.1,0.1,0.16,0.22,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.04,0.12,0.15,0.2,0.25,0.1,0.28,0.32,0.36,0.18,0.22,0.24,0.2,0.3,0.35,0.37,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.8,0.7
0.008,0.065,0.14,0.075,0.19,0.17,0.27,0.24,0.13,0.06,0.15,0.12,0.11,0.19,0.15,0.12,0.14,0.08,0.12,0.1,0.23,0.21,0.17,0.09,0.16,0.13,0.1,0.16,0.12,0.07
0.03,0.07,0.1,0.12,0.14,0.2,0.15,0.2,0.18,0.1,0.2,0.1,0.1,0.2,0.1,0.15,0.1,0.1,0.2,0.1,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.005,0.08,0.12,0.2,0.2,0.3,0.25,0.3,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.022,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.02,0.1,0.12,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.005,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3
0.015,0.055,0.085,0.115,0.145,0.175,0.205,0.235,0.265,0.295,0.125,0.145,0.165,0.185,0.205,0.225,0.245,0.265,0.285,0.305,0.325,0.345,0.365,0.385,0.405,0.425,0.445,0.465,0.485,0.505
0.11,0.22,0.33,0.44,0.55,0.66,0.77,0.88,0.02,0.13,0.24,0.35,0.46,0.57,0.68,0.79,0.8,0.91,0.01,0.12,0.23,0.34,0.45,0.56,0.67,0.78,0.89,0.9,0.91,0.92
0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6
0.02,0.05,0.08,0.09,0.12,0.15,0.18,0.21,0.24,0.27,0.1,0.1,0.1,0.1,0.13,0.16,0.19,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.009,0.075,0.117,0.101,0.155,0.219,0.228,0.25,0.17,0.067,0.08,0.095,0.11,0.125,0.135,0.15,0.145,0.1,0.19,0.11,0.14,0.175,0.16,0.13,0.15,0.08,0.115,0.118,0.09,0.08
0.012,0.098,0.142,0.186,0.157,0.223,0.234,0.251,0.179,0.089,0.116,0.145,0.153,0.198,0.129,0.174,0.185,0.11,0.115,0.125,0.135,0.147,0.155,0.166,0.177,0.188,0.199,0.201,0.212,0.223
0.01,0.03,0.05,0.07,0.09,0.11,0.13,0.15,0.17,0.19,0.21,0.23,0.25,0.27,0.29,0.31,0.33,0.35,0.37,0.39,0.41,0.43,0.45,0.47,0.49,0.51,0.53,0.55,0.57,0.59
0.04,0.1,0.12,0.2,0.25,0.3,0.35,0.15,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.3,0.4,0.5,0.6,0.3,0.4,0.5,0.6,0.7,0.8,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.3,0.4,0.5,0.6,0.7,0.8
0.02,0.12,0.11,0.14,0.2,0.3,0.25,0.35,0.4,0.1,0.2,0.15,0.18,0.2,0.22,0.24,0.28,0.2,0.2,0.15,0.3,0.4,0.35,0.3,0.25,0.1,0.05,0.1,0.15,0.2
0.03,0.06,0.09,0.12,0.15,0.18,0.21,0.24,0.27,0.3,0.33,0.36,0.39,0.42,0.45,0.48,0.51,0.54,0.57,0.6,0.63,0.66,0.69,0.72,0.75,0.78,0.81,0.84,0.87,0.9
0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,0.05,0.1,0.15
0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.98,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.006,0.12,0.08,0.1,0.15,0.25,0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,0.98,0.97,0.96,0.95,0.94,0.93,0.92,0.91,0.9,0.89
0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.4
0.008,0.014,0.022,0.038,0.042,0.058,0.071,0.085,0.097,0.103,0.115,0.127,0.139,0.145,0.152,0.165,0.173,0.184,0.195,0.206,0.217,0.228,0.239,0.245,0.258,0.269,0.274,0.287,0.293,0.305
0.005,0.015,0.025,0.035,0.045,0.055,0.065,0.075,0.085,0.095,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29
0.015,0.035,0.055,0.075,0.095,0.115,0.135,0.155,0.175,0.195,0.215,0.235,0.255,0.275,0.295,0.315,0.335,0.355,0.375,0.395,0.415,0.435,0.455,0.475,0.495,0.515,0.535,0.555,0.575,0.595
0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62
0.2,0.1,0.15,0.3,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9
0.5,0.4,0.3,0.2,0.1,0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,0.8,0.7,0.6,0.55,0.45,0.35,0.25,0.15,0.05,0.1,0.2,0.3,0.4,0.5,0.6
0.3,0.2,0.1,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.3,0.5,0.7,0.2,0.4,0.6,0.8,0.9,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3
0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31
0.052,0.134,0.217,0.312,0.412,0.451,0.523,0.615,0.724,0.852,0.746,0.813,0.399,0.214,0.029,0.157,0.061,0.087,0.116,0.145,0.174,0.203,0.232,0.261,0.29,0.319,0.348,0.377,0.406,0.435
0.045,0.055,0.065,0.075,0.085,0.095,0.105,0.115,0.125,0.135,0.145,0.155,0.165,0.175,0.185,0.195,0.205,0.215,0.225,0.235,0.245,0.255,0.265,0.275,0.285,0.295,0.305,0.315,0.325,0.335
0.001,0.003,0.005,0.007,0.009,0.011,0.013,0.015,0.017,0.019,0.021,0.023,0.025,0.027,0.029,0.031,0.033,0.035,0.037,0.039,0.041,0.043,0.045,0.047,0.049,0.051,0.053,0.055,0.057,0.059
0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3,0.4,0.5,0.6
0.2,0.3,0.4,0.5,0.6,0.1,0.2,0.3,0.4,0.5,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2
0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3
0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36
