surrogate_model_prediction,benchmark_evaluation
"{'F1': 20.35, 'Latency': 13.12}","{'f1': 13.299999999999997, 'latency': 15.613670349121094}"
"{'F1': 20.35, 'Latency': 13.12}","{'f1': 19.85333333333334, 'latency': 13.918371200561523}"
"{'F1': 20.35, 'Latency': 13.12}","{'f1': 13.556666666666672, 'latency': 13.029646873474121}"
"{'F1': 90.0, 'Latency': 10.5}","{'f1': 13.655000000000001, 'latency': 14.864559173583984}"
"{'F1': 90.0, 'Latency': 10.5}","{'f1': 13.736666666666665, 'latency': 10.648818016052246}"
"{'F1': 90.0, 'Latency': 10.5}","{'f1': 13.590000000000003, 'latency': 19.46065902709961}"
"{'F1': 90.0, 'Latency': 10.5}","{'f1': 13.366666666666674, 'latency': 12.976531982421875}"
"{'F1': 13.0, 'Latency': 13.5}","{'f1': 11.370000000000005, 'latency': 13.763256072998047}"
"{'F1': 13.0, 'Latency': 13.5}","{'f1': 90.0, 'latency': 10.680837631225586}"
"{'F1': 13.0, 'Latency': 13.5}","{'f1': 11.286666666666676, 'latency': 17.28421688079834}"
"{'F1': 13.0, 'Latency': 13.5}","{'f1': 24.03, 'latency': 22.178630828857422}"
"{'F1': 13.29, 'Latency': 10.64}","{'f1': 90.0, 'latency': 14.695944786071777}"
"{'F1': 13.29, 'Latency': 10.64}","{'f1': 13.289999999999992, 'latency': 10.651845932006836}"
"{'F1': 13.29, 'Latency': 10.64}","{'f1': 24.155, 'latency': 14.806547164916992}"
"{'F1': 13.29, 'Latency': 10.64}","{'f1': 20.185000000000002, 'latency': 18.4428071975708}"
"{'F1': 11.37, 'Latency': 13.76}","{'f1': 19.870000000000005, 'latency': 17.407755851745605}"
"{'F1': 11.37, 'Latency': 13.76}","{'f1': 23.176666666666662, 'latency': 11.434783935546875}"
"{'F1': 11.37, 'Latency': 13.76}","{'f1': 24.53333333333333, 'latency': 18.80979061126709}"
"{'F1': 11.37, 'Latency': 13.76}","{'f1': 14.150000000000006, 'latency': 14.73703384399414}"
"{'F1': 13.12, 'Latency': 12.98}","{'f1': 13.474999999999994, 'latency': 13.699698448181152}"
"{'F1': 13.12, 'Latency': 12.98}","{'f1': 13.686666666666667, 'latency': 9.83133316040039}"
"{'F1': 13.12, 'Latency': 12.98}","{'f1': 11.146666666666661, 'latency': 16.59600257873535}"
"{'F1': 13.12, 'Latency': 12.98}","{'f1': 24.60666666666667, 'latency': 17.796545028686523}"
"{'F1': 19.85, 'Latency': 18.44}","{'f1': 15.713333333333338, 'latency': 9.901394844055176}"
"{'F1': 19.85, 'Latency': 18.44}","{'f1': 13.570000000000007, 'latency': 13.93712043762207}"
"{'F1': 19.85, 'Latency': 18.44}","{'f1': 24.266666666666666, 'latency': 14.705758094787598}"
"{'F1': 19.85, 'Latency': 18.44}","{'f1': 21.0, 'latency': 17.474055290222168}"
"{'F1': 11.79, 'Latency': 13.55}","{'f1': 13.346666666666678, 'latency': 12.987971305847168}"
"{'F1': 11.79, 'Latency': 13.55}","{'f1': 24.436666666666667, 'latency': 13.976888656616211}"
"{'F1': 11.79, 'Latency': 13.55}","{'f1': 26.67, 'latency': 18.1998872756958}"
"{'F1': 11.79, 'Latency': 13.55}","{'f1': 15.769999999999996, 'latency': 9.819540977478027}"
"{'F1': 24.53, 'Latency': 15.0}","{'f1': 13.230000000000004, 'latency': 13.860325813293457}"
"{'F1': 24.53, 'Latency': 15.0}","{'f1': 10.349999999999994, 'latency': 20.790281295776367}"
"{'F1': 24.53, 'Latency': 15.0}","{'f1': 13.870000000000005, 'latency': 14.72930908203125}"
"{'F1': 24.53, 'Latency': 15.0}","{'f1': 15.88000000000001, 'latency': 9.803366661071777}"
"{'F1': 13.35, 'Latency': 14.91}","{'f1': 13.61, 'latency': 9.78945255279541}"
"{'F1': 13.35, 'Latency': 14.91}","{'f1': 13.459999999999994, 'latency': 11.464896202087402}"
"{'F1': 13.35, 'Latency': 14.91}","{'f1': 15.780000000000001, 'latency': 14.523491859436035}"
"{'F1': 13.35, 'Latency': 14.91}","{'f1': 24.209999999999994, 'latency': 19.04444694519043}"
