candidate_evaluations,hypervolume_contributions
"[{'F1': 10.38, 'Latency': 22.26}, {'F1': 6.77, 'Latency': 25.1}, {'F1': 7.04, 'Latency': 27.17}, {'F1': 10.38, 'Latency': 30.58}, {'F1': 5.91, 'Latency': 29.67}]","[0.0, 4.055913559897206e-06, 0.0, 0.0, 6.992581655462793e-05]"
"[{'F1': 6.25, 'Latency': 30.07}, {'F1': 9.78, 'Latency': 24.55}, {'F1': 5.91, 'Latency': 29.67}, {'F1': 10.2, 'Latency': 31.47}, {'F1': 6.95, 'Latency': 31.17}]","[0.0, 0.0, 6.992581655462793e-05, 0.0, 0.0]"
"[{'F1': 7.59, 'Latency': 28.03}, {'F1': 7.68, 'Latency': 27.38}, {'F1': 10.2, 'Latency': 31.47}, {'F1': 9.57, 'Latency': 26.11}, {'F1': 7.59, 'Latency': 28.03}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.77, 'Latency': 25.1}, {'F1': 8.86, 'Latency': 24.98}, {'F1': 12.54, 'Latency': 25.32}, {'F1': 8.93, 'Latency': 26.53}, {'F1': 7.59, 'Latency': 28.03}]","[4.056704340005268e-06, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.7, 'Latency': 21.96}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 6.25, 'Latency': 30.07}, {'F1': 10.38, 'Latency': 30.58}, {'F1': 9.57, 'Latency': 26.11}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.2, 'Latency': 29.5}, {'F1': 8.9, 'Latency': 25.5}, {'F1': 10.5, 'Latency': 31.5}, {'F1': 8.5, 'Latency': 24.0}, {'F1': 9.0, 'Latency': 26.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.74, 'Latency': 27.5}, {'F1': 9.24, 'Latency': 30.86}, {'F1': 6.9, 'Latency': 27.27}, {'F1': 12.89, 'Latency': 25.41}, {'F1': 9.78, 'Latency': 24.55}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.47, 'Latency': 25.03}, {'F1': 10.38, 'Latency': 22.26}, {'F1': 10.47, 'Latency': 25.03}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 9.57, 'Latency': 26.11}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.24, 'Latency': 30.86}, {'F1': 9.78, 'Latency': 24.55}, {'F1': 7.8, 'Latency': 24.71}, {'F1': 6.95, 'Latency': 31.17}, {'F1': 10.9, 'Latency': 24.57}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.45, 'Latency': 25.62}, {'F1': 6.9, 'Latency': 27.27}, {'F1': 8.93, 'Latency': 26.53}, {'F1': 8.86, 'Latency': 24.98}, {'F1': 10.9, 'Latency': 24.57}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.74, 'Latency': 25.6}, {'F1': 10.42, 'Latency': 25.99}, {'F1': 7.68, 'Latency': 27.38}, {'F1': 12.89, 'Latency': 25.41}, {'F1': 8.76, 'Latency': 21.8}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.76, 'Latency': 21.8}, {'F1': 12.54, 'Latency': 25.32}, {'F1': 7.59, 'Latency': 28.03}, {'F1': 8.93, 'Latency': 26.53}, {'F1': 8.82, 'Latency': 24.41}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.47, 'Latency': 25.03}, {'F1': 8.81, 'Latency': 25.26}, {'F1': 6.75, 'Latency': 27.65}, {'F1': 8.93, 'Latency': 26.53}, {'F1': 12.79, 'Latency': 25.04}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.54, 'Latency': 25.32}, {'F1': 6.13, 'Latency': 29.54}, {'F1': 8.76, 'Latency': 21.8}, {'F1': 7.45, 'Latency': 25.62}, {'F1': 9.57, 'Latency': 26.11}]","[0.0, 5.04527762079654e-06, 0.0, 0.0, 0.0]"
"[{'F1': 8.86, 'Latency': 24.98}, {'F1': 10.2, 'Latency': 31.47}, {'F1': 7.37, 'Latency': 27.1}, {'F1': 12.18, 'Latency': 19.82}, {'F1': 7.37, 'Latency': 27.1}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.13, 'Latency': 29.54}, {'F1': 8.08, 'Latency': 25.11}, {'F1': 12.79, 'Latency': 25.04}, {'F1': 7.28, 'Latency': 27.13}, {'F1': 10.38, 'Latency': 22.26}]","[2.4791450379257896e-06, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.7, 'Latency': 21.96}, {'F1': 6.66, 'Latency': 29.54}, {'F1': 6.74, 'Latency': 27.5}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 10.98, 'Latency': 25.36}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.61, 'Latency': 26.7}, {'F1': 10.98, 'Latency': 25.36}, {'F1': 9.57, 'Latency': 26.11}, {'F1': 12.79, 'Latency': 25.04}, {'F1': 10.38, 'Latency': 22.26}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 5.91, 'Latency': 29.67}, {'F1': 8.7, 'Latency': 21.96}, {'F1': 6.74, 'Latency': 27.5}, {'F1': 10.38, 'Latency': 30.58}, {'F1': 10.47, 'Latency': 25.03}]","[6.992581655440588e-05, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.2, 'Latency': 31.47}, {'F1': 8.7, 'Latency': 21.96}, {'F1': 10.2, 'Latency': 31.47}, {'F1': 10.98, 'Latency': 25.36}, {'F1': 6.95, 'Latency': 31.17}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.89, 'Latency': 25.41}, {'F1': 7.61, 'Latency': 26.7}, {'F1': 7.37, 'Latency': 27.1}, {'F1': 12.18, 'Latency': 19.82}, {'F1': 10.47, 'Latency': 25.03}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.52, 'Latency': 26.65}, {'F1': 9.57, 'Latency': 26.11}, {'F1': 12.54, 'Latency': 25.32}, {'F1': 9.22, 'Latency': 28.87}, {'F1': 5.91, 'Latency': 29.67}]","[0.0, 0.0, 0.0, 0.0, 6.992581655440588e-05]"
"[{'F1': 9.57, 'Latency': 26.11}, {'F1': 12.54, 'Latency': 25.32}, {'F1': 8.37, 'Latency': 30.8}, {'F1': 8.82, 'Latency': 24.41}, {'F1': 12.54, 'Latency': 25.32}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.9, 'Latency': 27.27}, {'F1': 6.77, 'Latency': 25.1}, {'F1': 6.95, 'Latency': 31.17}, {'F1': 9.22, 'Latency': 28.87}, {'F1': 6.74, 'Latency': 27.5}]","[0.0, 2.8729447130171337e-06, 0.0, 0.0, 0.0]"
"[{'F1': 10.2, 'Latency': 31.47}, {'F1': 7.74, 'Latency': 25.6}, {'F1': 6.9, 'Latency': 27.27}, {'F1': 8.51, 'Latency': 28.84}, {'F1': 7.04, 'Latency': 27.17}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.25, 'Latency': 28.03}, {'F1': 5.91, 'Latency': 29.67}, {'F1': 9.24, 'Latency': 30.86}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 6.95, 'Latency': 31.17}]","[0.0003128686418090165, 6.992581655484997e-05, 0.0, 0.0, 0.0]"
"[{'F1': 10.38, 'Latency': 30.58}, {'F1': 8.82, 'Latency': 24.41}, {'F1': 6.9, 'Latency': 27.27}, {'F1': 6.56, 'Latency': 26.38}, {'F1': 7.79, 'Latency': 23.95}]","[0.0, 0.0, 0.0, 6.1645570563761964e-06, 4.742098917764892e-06]"
"[{'F1': 10.2, 'Latency': 31.47}, {'F1': 8.83, 'Latency': 24.03}, {'F1': 6.66, 'Latency': 29.54}, {'F1': 8.7, 'Latency': 21.96}, {'F1': 7.79, 'Latency': 23.95}]","[0.0, 0.0, 0.0, 0.0, 4.742098917764892e-06]"
"[{'F1': 8.83, 'Latency': 24.03}, {'F1': 9.24, 'Latency': 30.86}, {'F1': 7.59, 'Latency': 28.03}, {'F1': 8.82, 'Latency': 24.41}, {'F1': 6.9, 'Latency': 27.27}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.25, 'Latency': 30.07}, {'F1': 6.18, 'Latency': 27.4}, {'F1': 6.77, 'Latency': 25.1}, {'F1': 8.41, 'Latency': 31.1}, {'F1': 7.68, 'Latency': 27.38}]","[0.0, 0.0, 2.8729447130171337e-06, 0.0, 0.0]"
"[{'F1': 12.18, 'Latency': 19.82}, {'F1': 6.66, 'Latency': 29.54}, {'F1': 12.54, 'Latency': 25.32}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 10.2, 'Latency': 31.47}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.49, 'Latency': 24.97}, {'F1': 10.38, 'Latency': 30.58}, {'F1': 8.7, 'Latency': 21.72}, {'F1': 9.57, 'Latency': 26.11}, {'F1': 6.75, 'Latency': 27.65}]","[0.0, 0.0, 3.6714090612122163e-07, 0.0, 0.0]"
"[{'F1': 6.32, 'Latency': 27.66}, {'F1': 7.49, 'Latency': 24.97}, {'F1': 6.25, 'Latency': 30.07}, {'F1': 11.37, 'Latency': 26.05}, {'F1': 8.68, 'Latency': 23.79}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 11.37, 'Latency': 26.05}, {'F1': 6.32, 'Latency': 27.66}, {'F1': 7.59, 'Latency': 28.03}, {'F1': 8.83, 'Latency': 24.03}, {'F1': 6.9, 'Latency': 27.27}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.22, 'Latency': 28.87}, {'F1': 6.9, 'Latency': 27.27}, {'F1': 8.7, 'Latency': 21.96}, {'F1': 6.13, 'Latency': 29.54}, {'F1': 6.75, 'Latency': 27.65}]","[0.0, 0.0, 0.0, 5.871659300993315e-07, 0.0]"
"[{'F1': 9.24, 'Latency': 30.86}, {'F1': 8.51, 'Latency': 28.84}, {'F1': 12.54, 'Latency': 25.32}, {'F1': 10.98, 'Latency': 25.36}, {'F1': 7.76, 'Latency': 25.31}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.24, 'Latency': 30.86}, {'F1': 7.04, 'Latency': 27.17}, {'F1': 8.51, 'Latency': 28.84}, {'F1': 8.22, 'Latency': 25.07}, {'F1': 7.27, 'Latency': 29.85}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.41, 'Latency': 31.1}, {'F1': 7.3, 'Latency': 27.05}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 8.82, 'Latency': 24.41}, {'F1': 6.66, 'Latency': 29.54}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.24, 'Latency': 30.61}, {'F1': 6.56, 'Latency': 26.38}, {'F1': 6.18, 'Latency': 27.4}, {'F1': 8.76, 'Latency': 21.8}, {'F1': 8.22, 'Latency': 25.07}]","[0.0, 6.1645570563761964e-06, 0.0, 0.0, 0.0]"
"[{'F1': 7.5, 'Latency': 26.5}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 12.5, 'Latency': 25.0}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 7.0, 'Latency': 27.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.72, 'Latency': 30.87}, {'F1': 8.93, 'Latency': 26.53}, {'F1': 8.81, 'Latency': 25.26}, {'F1': 7.59, 'Latency': 28.03}, {'F1': 8.86, 'Latency': 24.98}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.68, 'Latency': 27.38}, {'F1': 7.49, 'Latency': 24.97}, {'F1': 10.98, 'Latency': 25.36}, {'F1': 8.7, 'Latency': 21.72}, {'F1': 7.28, 'Latency': 27.13}]","[0.0, 0.0, 0.0, 3.6714090612122163e-07, 0.0]"
"[{'F1': 10.2, 'Latency': 31.47}, {'F1': 6.56, 'Latency': 26.38}, {'F1': 8.81, 'Latency': 25.26}, {'F1': 7.51, 'Latency': 31.68}, {'F1': 12.54, 'Latency': 25.32}]","[0.0, 6.1645570563761964e-06, 0.0, 0.0, 0.0]"
"[{'F1': 6.94, 'Latency': 25.43}, {'F1': 10.98, 'Latency': 25.36}, {'F1': 8.58, 'Latency': 31.07}, {'F1': 8.08, 'Latency': 25.11}, {'F1': 12.18, 'Latency': 19.82}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.7, 'Latency': 24.55}, {'F1': 7.74, 'Latency': 26.11}, {'F1': 11.36, 'Latency': 25.02}, {'F1': 6.74, 'Latency': 27.5}, {'F1': 8.81, 'Latency': 25.26}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.7, 'Latency': 21.72}, {'F1': 6.66, 'Latency': 29.54}, {'F1': 7.27, 'Latency': 29.85}, {'F1': 12.89, 'Latency': 25.41}, {'F1': 10.9, 'Latency': 24.57}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.8, 'Latency': 25.35}, {'F1': 12.2, 'Latency': 25.08}, {'F1': 6.56, 'Latency': 26.38}, {'F1': 6.32, 'Latency': 27.66}, {'F1': 6.9, 'Latency': 27.27}]","[0.0, 0.0, 6.164557056154152e-06, 0.0, 0.0]"
"[{'F1': 6.94, 'Latency': 29.58}, {'F1': 11.36, 'Latency': 31.47}, {'F1': 8.83, 'Latency': 24.03}, {'F1': 7.08, 'Latency': 29.58}, {'F1': 11.37, 'Latency': 26.05}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.22, 'Latency': 28.87}, {'F1': 6.18, 'Latency': 27.4}, {'F1': 7.37, 'Latency': 27.1}, {'F1': 9.62, 'Latency': 30.61}, {'F1': 6.75, 'Latency': 27.65}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.49, 'Latency': 24.97}, {'F1': 6.71, 'Latency': 26.54}, {'F1': 19.97, 'Latency': 22.07}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 6.9, 'Latency': 27.27}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.13, 'Latency': 29.54}, {'F1': 6.9, 'Latency': 27.27}, {'F1': 7.77, 'Latency': 27.16}, {'F1': 11.36, 'Latency': 25.02}, {'F1': 8.22, 'Latency': 25.07}]","[5.871659298772869e-07, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.25, 'Latency': 30.07}, {'F1': 6.95, 'Latency': 27.66}, {'F1': 11.37, 'Latency': 26.05}, {'F1': 7.77, 'Latency': 27.16}, {'F1': 8.93, 'Latency': 26.53}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.9, 'Latency': 27.27}, {'F1': 8.59, 'Latency': 21.69}, {'F1': 8.04, 'Latency': 25.06}, {'F1': 6.52, 'Latency': 26.65}, {'F1': 6.38, 'Latency': 31.03}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.74, 'Latency': 27.5}, {'F1': 7.27, 'Latency': 29.85}, {'F1': 6.25, 'Latency': 30.07}, {'F1': 7.3, 'Latency': 27.05}, {'F1': 7.49, 'Latency': 24.97}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.5, 'Latency': 27.5}, {'F1': 6.2, 'Latency': 27.8}, {'F1': 6.4, 'Latency': 29.5}, {'F1': 8.5, 'Latency': 30.5}, {'F1': 7.0, 'Latency': 29.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.83, 'Latency': 26.53}, {'F1': 7.19, 'Latency': 27.31}, {'F1': 8.86, 'Latency': 24.98}, {'F1': 7.76, 'Latency': 25.31}, {'F1': 9.24, 'Latency': 30.86}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.62, 'Latency': 30.61}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 8.83, 'Latency': 24.03}, {'F1': 7.59, 'Latency': 28.03}, {'F1': 8.67, 'Latency': 25.45}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.59, 'Latency': 21.69}, {'F1': 7.77, 'Latency': 27.16}, {'F1': 8.86, 'Latency': 24.98}, {'F1': 6.18, 'Latency': 27.4}, {'F1': 7.79, 'Latency': 23.95}]","[0.0, 0.0, 0.0, 0.0, 4.064656215163609e-06]"
"[{'F1': 6.66, 'Latency': 29.54}, {'F1': 6.38, 'Latency': 31.03}, {'F1': 5.91, 'Latency': 29.67}, {'F1': 6.56, 'Latency': 26.38}, {'F1': 6.9, 'Latency': 27.27}]","[0.0, 0.0, 6.992581655440588e-05, 6.163355388721925e-06, 0.0]"
"[{'F1': 6.38, 'Latency': 31.03}, {'F1': 12.79, 'Latency': 25.04}, {'F1': 7.68, 'Latency': 27.38}, {'F1': 6.75, 'Latency': 27.65}, {'F1': 8.81, 'Latency': 25.26}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.67, 'Latency': 25.45}, {'F1': 7.79, 'Latency': 23.95}, {'F1': 9.22, 'Latency': 28.87}, {'F1': 6.66, 'Latency': 29.54}, {'F1': 6.18, 'Latency': 27.4}]","[0.0, 4.064656215163609e-06, 0.0, 0.0, 0.0]"
"[{'F1': 7.59, 'Latency': 25.03}, {'F1': 8.71, 'Latency': 22.2}, {'F1': 12.62, 'Latency': 24.69}, {'F1': 6.25, 'Latency': 30.07}, {'F1': 6.66, 'Latency': 29.54}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
