surrogate_model_prediction,benchmark_evaluation
"{'F1': 6.56, 'Latency': 26.38}","{'f1': 7.8433333333333195, 'latency': 29.810504913330078}"
"{'F1': 6.56, 'Latency': 26.38}","{'f1': 7.569999999999993, 'latency': 26.498703956604004}"
"{'F1': 7.0, 'Latency': 25.0}","{'f1': 9.310000000000002, 'latency': 25.434365272521973}"
"{'F1': 7.0, 'Latency': 25.0}","{'f1': 8.50666666666666, 'latency': 25.075840950012207}"
"{'F1': 7.0, 'Latency': 25.0}","{'f1': 7.659999999999997, 'latency': 24.646553993225098}"
"{'F1': 7.0, 'Latency': 25.0}","{'f1': 12.74666666666667, 'latency': 25.319409370422363}"
"{'F1': 6.67, 'Latency': 27.05}","{'f1': 7.176666666666662, 'latency': 29.935603141784668}"
"{'F1': 6.67, 'Latency': 27.05}","{'f1': 8.555000000000007, 'latency': 28.692049980163574}"
"{'F1': 6.67, 'Latency': 27.05}","{'f1': 13.24666666666667, 'latency': 25.61924457550049}"
"{'F1': 6.67, 'Latency': 27.05}","{'f1': 6.2549999999999955, 'latency': 30.072011947631836}"
"{'F1': 6.25, 'Latency': 30.07}","{'f1': 6.096666666666678, 'latency': 29.381418228149414}"
"{'F1': 6.25, 'Latency': 30.07}","{'f1': 7.074999999999989, 'latency': 31.79332733154297}"
"{'F1': 6.25, 'Latency': 30.07}","{'f1': 9.25333333333333, 'latency': 28.762378692626953}"
"{'F1': 6.25, 'Latency': 30.07}","{'f1': 8.240000000000009, 'latency': 25.343847274780273}"
"{'F1': 6.26, 'Latency': 26.98}","{'f1': 7.840000000000003, 'latency': 30.770092010498047}"
"{'F1': 6.26, 'Latency': 26.98}","{'f1': 6.204999999999998, 'latency': 31.203269958496094}"
"{'F1': 6.26, 'Latency': 26.98}","{'f1': 6.743333333333339, 'latency': 27.50401496887207}"
"{'F1': 6.26, 'Latency': 26.98}","{'f1': 13.173333333333332, 'latency': 25.601820945739746}"
"{'F1': 6.5, 'Latency': 30.5}","{'f1': 20.760000000000005, 'latency': 26.494603157043457}"
"{'F1': 6.5, 'Latency': 30.5}","{'f1': 6.405000000000001, 'latency': 27.011895179748535}"
"{'F1': 6.5, 'Latency': 30.5}","{'f1': 7.2450000000000045, 'latency': 30.038728713989258}"
"{'F1': 6.5, 'Latency': 30.5}","{'f1': 10.980000000000004, 'latency': 24.418163299560547}"
"{'F1': 7.3, 'Latency': 27.05}","{'f1': 6.319999999999993, 'latency': 27.656641006469727}"
"{'F1': 7.3, 'Latency': 27.05}","{'f1': 11.329999999999998, 'latency': 28.919739723205566}"
"{'F1': 7.3, 'Latency': 27.05}","{'f1': 7.189999999999998, 'latency': 26.58029556274414}"
"{'F1': 7.3, 'Latency': 27.05}","{'f1': 10.469999999999999, 'latency': 25.03044605255127}"
"{'F1': 7.66, 'Latency': 30.21}","{'f1': 7.439999999999998, 'latency': 28.42921733856201}"
"{'F1': 7.66, 'Latency': 30.21}","{'f1': 8.373333333333335, 'latency': 30.79887866973877}"
"{'F1': 7.66, 'Latency': 30.21}","{'f1': 9.280000000000001, 'latency': 25.242996215820312}"
"{'F1': 7.66, 'Latency': 30.21}","{'f1': 21.034999999999997, 'latency': 26.834640502929688}"
"{'F1': 6.26, 'Latency': 26.98}","{'f1': 7.865000000000009, 'latency': 25.03330707550049}"
"{'F1': 6.26, 'Latency': 26.98}","{'f1': 8.545000000000002, 'latency': 23.779640197753906}"
"{'F1': 6.26, 'Latency': 26.98}","{'f1': 8.530000000000001, 'latency': 25.134668350219727}"
"{'F1': 6.26, 'Latency': 26.98}","{'f1': 6.900000000000006, 'latency': 27.266545295715332}"
