x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0.12,0.22,0.32,0.42,0.52,0.62,0.72,0.82,0.92,0.1,0.02,0.03,0.04,0.05,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0.01,0.03,0.02,0.01,0.005,0.001,0.0001
0.11,0.22,0.15,0.13,0.2,0.1,0.48,0.06,0.08,0.29,0.05,0.04,0.06,0.13,0.24,0.14,0.13,0.09,0.34,0.47,0.18,0.21,0.07,0.08,0.2,0.04,0.17,0.02,0.09,0.01
0.12,0.18,0.22,0.26,0.32,0.11,0.48,0.07,0.13,0.37,0.06,0.15,0.14,0.24,0.29,0.08,0.19,0.04,0.43,0.67,0.18,0.27,0.12,0.09,0.33,0.02,0.07,0.03,0.14,0.02
0.05,0.12,0.09,0.2,0.25,0.07,0.3,0.02,0.1,0.2,0.04,0.11,0.15,0.13,0.22,0.12,0.11,0.08,0.4,0.6,0.2,0.18,0.1,0.09,0.3,0.03,0.14,0.02,0.08,0.006
0.07,0.15,0.1,0.12,0.18,0.05,0.4,0.03,0.09,0.28,0.06,0.08,0.12,0.14,0.2,0.1,0.15,0.1,0.3,0.5,0.15,0.2,0.08,0.07,0.25,0.02,0.1,0.01,0.05,0.005
0.08,0.12,0.2,0.25,0.35,0.1,0.4,0.15,0.25,0.3,0.1,0.1,0.1,0.1,0.4,0.15,0.1,0.1,0.3,0.5,0.1,0.1,0.05,0.05,0.15,0.02,0.1,0.01,0.1,0.01
0.08,0.17,0.14,0.11,0.21,0.06,0.45,0.04,0.1,0.18,0.07,0.09,0.13,0.15,0.23,0.11,0.12,0.1,0.35,0.55,0.2,0.22,0.09,0.08,0.26,0.01,0.12,0.02,0.07,0.004
0.01,0.05,0.1,0.12,0.2,0.1,0.3,0.04,0.1,0.15,0.05,0.07,0.1,0.12,0.25,0.1,0.1,0.05,0.2,0.3,0.1,0.1,0.07,0.05,0.2,0.02,0.08,0.01,0.07,0.001
0.02,0.07,0.15,0.13,0.18,0.12,0.4,0.09,0.15,0.21,0.06,0.1,0.14,0.16,0.3,0.15,0.2,0.1,0.25,0.4,0.1,0.15,0.09,0.08,0.22,0.04,0.1,0.01,0.1,0.004
0.04,0.1,0.12,0.18,0.2,0.06,0.38,0.03,0.08,0.15,0.05,0.07,0.09,0.1,0.2,0.1,0.09,0.04,0.28,0.48,0.1,0.15,0.06,0.05,0.12,0.02,0.1,0.01,0.06,0.002
0.03,0.07,0.09,0.11,0.15,0.02,0.35,0.01,0.05,0.12,0.03,0.07,0.08,0.1,0.18,0.05,0.1,0.06,0.25,0.4,0.1,0.15,0.06,0.04,0.2,0.01,0.09,0.02,0.03,0.004
0.01,0.04,0.07,0.1,0.14,0.02,0.38,0.02,0.09,0.1,0.03,0.06,0.11,0.1,0.16,0.07,0.09,0.04,0.23,0.34,0.12,0.15,0.06,0.05,0.12,0.02,0.05,0.01,0.04,0.003
0.01,0.03,0.05,0.08,0.1,0.03,0.25,0.01,0.08,0.1,0.03,0.04,0.07,0.1,0.15,0.1,0.1,0.05,0.2,0.35,0.1,0.1,0.04,0.03,0.1,0.01,0.03,0.01,0.02,0.001
0.02,0.04,0.08,0.09,0.12,0.04,0.35,0.02,0.07,0.09,0.03,0.05,0.11,0.14,0.18,0.1,0.1,0.06,0.22,0.35,0.1,0.15,0.09,0.06,0.1,0.01,0.07,0.02,0.04,0.003
0.02,0.06,0.08,0.1,0.12,0.03,0.36,0.01,0.07,0.11,0.02,0.05,0.1,0.09,0.15,0.06,0.08,0.03,0.22,0.35,0.1,0.14,0.05,0.06,0.1,0.01,0.04,0.01,0.03,0.002
0.01,0.02,0.04,0.06,0.09,0.03,0.3,0.015,0.05,0.1,0.025,0.04,0.08,0.1,0.15,0.05,0.05,0.02,0.2,0.3,0.1,0.12,0.05,0.04,0.1,0.015,0.03,0.005,0.03,0.001
0.03,0.05,0.1,0.15,0.2,0.04,0.35,0.02,0.1,0.15,0.03,0.07,0.1,0.12,0.2,0.1,0.1,0.05,0.2,0.3,0.1,0.1,0.06,0.05,0.1,0.02,0.05,0.02,0.03,0.002
0.04,0.1,0.2,0.25,0.3,0.05,0.4,0.02,0.1,0.2,0.05,0.08,0.06,0.12,0.25,0.1,0.08,0.05,0.4,0.6,0.2,0.15,0.1,0.07,0.2,0.03,0.1,0.01,0.08,0.002
0.04,0.1,0.09,0.11,0.15,0.06,0.37,0.03,0.07,0.1,0.02,0.05,0.1,0.09,0.14,0.11,0.1,0.04,0.21,0.35,0.1,0.13,0.07,0.06,0.1,0.02,0.09,0.01,0.04,0.003
0.03,0.05,0.07,0.1,0.15,0.03,0.25,0.02,0.06,0.1,0.02,0.04,0.08,0.1,0.2,0.1,0.1,0.04,0.2,0.3,0.1,0.1,0.05,0.03,0.1,0.01,0.03,0.01,0.02,0.001
0.05,0.1,0.2,0.25,0.3,0.05,0.4,0.02,0.1,0.2,0.05,0.08,0.06,0.1,0.25,0.1,0.08,0.05,0.4,0.6,0.2,0.15,0.1,0.09,0.3,0.03,0.14,0.02,0.08,0.006
0.02,0.03,0.04,0.06,0.1,0.03,0.28,0.02,0.06,0.08,0.02,0.05,0.09,0.1,0.15,0.06,0.07,0.04,0.18,0.22,0.09,0.1,0.05,0.04,0.1,0.02,0.03,0.01,0.04,0.002
0.01,0.02,0.03,0.05,0.07,0.02,0.3,0.01,0.06,0.09,0.01,0.03,0.07,0.1,0.12,0.04,0.05,0.02,0.2,0.25,0.1,0.1,0.05,0.04,0.1,0.02,0.04,0.01,0.03,0.001
0.15,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.01,0.02,0.03,0.04,0.75,0.85,0.65,0.55,0.45,0.35,0.25,0.15,0.05,0.02,0.1,0.04,0.09,0.01,0.03,0.001
0.03,0.05,0.07,0.09,0.11,0.03,0.34,0.02,0.06,0.1,0.03,0.04,0.1,0.1,0.2,0.1,0.1,0.05,0.25,0.35,0.1,0.1,0.06,0.05,0.12,0.02,0.06,0.01,0.04,0.003
0.05,0.1,0.15,0.18,0.2,0.1,0.4,0.03,0.1,0.2,0.05,0.09,0.1,0.12,0.25,0.08,0.1,0.05,0.4,0.6,0.1,0.15,0.1,0.07,0.2,0.02,0.1,0.01,0.05,0.002
0.04,0.08,0.1,0.12,0.15,0.05,0.32,0.02,0.07,0.1,0.02,0.05,0.09,0.1,0.2,0.1,0.1,0.04,0.3,0.5,0.1,0.1,0.06,0.05,0.1,0.02,0.07,0.01,0.06,0.003
0.005,0.015,0.03,0.08,0.1,0.05,0.25,0.01,0.07,0.1,0.02,0.03,0.1,0.08,0.1,0.05,0.1,0.05,0.2,0.3,0.1,0.1,0.06,0.04,0.1,0.01,0.03,0.02,0.03,0.001
0.006,0.018,0.035,0.075,0.11,0.045,0.3,0.012,0.065,0.12,0.015,0.05,0.08,0.09,0.17,0.1,0.1,0.05,0.2,0.26,0.1,0.1,0.07,0.03,0.09,0.01,0.04,0.015,0.025,0.001
0.05,0.1,0.15,0.2,0.25,0.1,0.4,0.02,0.1,0.2,0.05,0.09,0.1,0.12,0.25,0.08,0.1,0.05,0.3,0.5,0.1,0.1,0.05,0.03,0.1,0.02,0.1,0.01,0.05,0.002
0.02,0.04,0.06,0.08,0.1,0.03,0.28,0.02,0.05,0.1,0.03,0.04,0.09,0.1,0.12,0.1,0.1,0.04,0.2,0.3,0.1,0.1,0.05,0.03,0.1,0.02,0.04,0.02,0.03,0.002
0.01,0.03,0.05,0.07,0.1,0.02,0.28,0.015,0.05,0.1,0.02,0.04,0.06,0.1,0.14,0.08,0.1,0.04,0.18,0.27,0.1,0.12,0.05,0.03,0.1,0.01,0.03,0.008,0.02,0.001
0.04,0.09,0.06,0.1,0.14,0.02,0.3,0.02,0.06,0.1,0.03,0.05,0.09,0.1,0.18,0.08,0.1,0.04,0.25,0.3,0.1,0.1,0.06,0.05,0.1,0.01,0.05,0.01,0.04,0.002
0.015,0.025,0.035,0.06,0.1,0.02,0.34,0.01,0.07,0.1,0.02,0.04,0.09,0.1,0.13,0.07,0.1,0.04,0.18,0.3,0.1,0.1,0.05,0.03,0.1,0.02,0.03,0.01,0.02,0.001
0.02,0.05,0.07,0.1,0.12,0.03,0.4,0.02,0.05,0.1,0.03,0.05,0.1,0.1,0.15,0.06,0.1,0.04,0.2,0.3,0.1,0.1,0.05,0.03,0.1,0.02,0.04,0.01,0.03,0.001
0.005,0.01,0.02,0.04,0.06,0.02,0.15,0.005,0.03,0.05,0.01,0.02,0.04,0.08,0.1,0.03,0.04,0.02,0.12,0.2,0.1,0.1,0.03,0.02,0.1,0.01,0.02,0.005,0.01,0.0005
0.015,0.025,0.03,0.05,0.08,0.01,0.2,0.01,0.04,0.06,0.02,0.03,0.05,0.1,0.11,0.04,0.05,0.03,0.15,0.25,0.1,0.1,0.04,0.03,0.1,0.02,0.03,0.01,0.02,0.001
0.06,0.11,0.14,0.16,0.19,0.1,0.33,0.02,0.09,0.12,0.03,0.07,0.1,0.1,0.22,0.1,0.1,0.06,0.28,0.4,0.1,0.1,0.06,0.05,0.1,0.02,0.1,0.01,0.04,0.002
0.04,0.12,0.08,0.11,0.14,0.05,0.36,0.02,0.07,0.1,0.03,0.05,0.1,0.09,0.16,0.06,0.1,0.03,0.2,0.3,0.1,0.1,0.06,0.05,0.1,0.01,0.05,0.01,0.04,0.002
0.02,0.03,0.05,0.07,0.1,0.02,0.3,0.01,0.07,0.1,0.01,0.04,0.07,0.1,0.15,0.06,0.1,0.04,0.2,0.3,0.1,0.1,0.05,0.04,0.1,0.02,0.04,0.01,0.03,0.002
0.04,0.05,0.07,0.1,0.12,0.03,0.3,0.01,0.05,0.09,0.02,0.06,0.1,0.1,0.2,0.1,0.1,0.04,0.25,0.35,0.1,0.1,0.05,0.04,0.1,0.02,0.03,0.01,0.02,0.002
0.04,0.08,0.15,0.2,0.22,0.09,0.35,0.03,0.1,0.2,0.05,0.1,0.1,0.13,0.2,0.1,0.1,0.04,0.3,0.4,0.15,0.15,0.06,0.05,0.1,0.02,0.07,0.01,0.05,0.004
0.03,0.07,0.11,0.13,0.16,0.05,0.32,0.02,0.08,0.1,0.04,0.06,0.1,0.12,0.18,0.1,0.1,0.05,0.2,0.3,0.1,0.1,0.06,0.05,0.1,0.02,0.06,0.01,0.04,0.003
0.03,0.06,0.1,0.15,0.2,0.05,0.34,0.03,0.08,0.12,0.02,0.05,0.09,0.1,0.2,0.1,0.1,0.05,0.25,0.38,0.1,0.1,0.06,0.04,0.1,0.02,0.05,0.01,0.03,0.002
0.01,0.03,0.05,0.09,0.1,0.02,0.32,0.01,0.06,0.1,0.01,0.03,0.08,0.1,0.14,0.05,0.09,0.03,0.2,0.3,0.1,0.1,0.05,0.04,0.1,0.01,0.03,0.01,0.02,0.001
0.05,0.1,0.14,0.18,0.23,0.05,0.4,0.03,0.1,0.2,0.05,0.08,0.1,0.12,0.25,0.08,0.1,0.05,0.4,0.6,0.1,0.15,0.1,0.07,0.2,0.02,0.1,0.01,0.05,0.002
0.04,0.09,0.11,0.13,0.17,0.04,0.3,0.02,0.08,0.1,0.03,0.06,0.1,0.1,0.15,0.06,0.1,0.04,0.25,0.35,0.1,0.1,0.05,0.03,0.1,0.02,0.05,0.01,0.03,0.001
0.06,0.09,0.14,0.2,0.29,0.04,0.34,0.02,0.1,0.16,0.04,0.06,0.1,0.1,0.22,0.1,0.1,0.05,0.25,0.36,0.1,0.1,0.05,0.04,0.1,0.02,0.04,0.01,0.03,0.002
0.03,0.05,0.1,0.14,0.19,0.06,0.3,0.02,0.1,0.2,0.04,0.07,0.08,0.11,0.22,0.1,0.1,0.05,0.3,0.4,0.1,0.1,0.07,0.05,0.1,0.02,0.05,0.01,0.04,0.003
0.04,0.1,0.2,0.3,0.4,0.25,0.45,0.35,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8
0.05,0.08,0.1,0.12,0.15,0.06,0.4,0.03,0.1,0.2,0.05,0.1,0.1,0.15,0.2,0.1,0.1,0.06,0.3,0.5,0.1,0.15,0.08,0.05,0.1,0.02,0.1,0.01,0.05,0.003
