surrogate_model_prediction,benchmark_evaluation
"{'Latency': 8.6519, 'Perplexity': 34.8637}","{'Latency': 7.525608417119904, 'Perplexity': 35.12314987182617}"
"{'Latency': 10.2028, 'Perplexity': 27.0131}","{'Latency': 9.420867263713587, 'Perplexity': 28.529953002929688}"
"{'Latency': 7.251, 'Perplexity': 35.198}","{'Latency': 7.069089446728228, 'Perplexity': 35.497413635253906}"
"{'Latency': 14.8714, 'Perplexity': 21.6727}","{'Latency': 15.194321433107673, 'Perplexity': 22.549652099609375}"
"{'Latency': 10.75, 'Perplexity': 22.135}","{'Latency': 9.19046789392466, 'Perplexity': 34.67104721069336}"
"{'Latency': 10.2028, 'Perplexity': 27.0131}","{'Latency': 8.581474045118755, 'Perplexity': 29.208486557006836}"
"{'Latency': 10.6198, 'Perplexity': 26.5209}","{'Latency': 10.186678113818708, 'Perplexity': 28.299715042114258}"
"{'Latency': 18.099052254000448, 'Perplexity': 20.687889099121094}","{'Latency': 15.061568262016552, 'Perplexity': 22.72794532775879}"
"{'Latency': 10.2028, 'Perplexity': 27.0131}","{'Latency': 9.436851042952927, 'Perplexity': 28.529953002929688}"
"{'Latency': 10.08, 'Perplexity': 34.5322}","{'Latency': 9.93712903127061, 'Perplexity': 34.70760726928711}"
"{'Latency': 16.3624, 'Perplexity': 21.0603}","{'Latency': 11.021873043150753, 'Perplexity': 26.524866104125977}"
"{'Latency': 10.2028, 'Perplexity': 27.0131}","{'Latency': 10.585269676513118, 'Perplexity': 28.242568969726562}"
"{'Latency': 8.3017, 'Perplexity': 29.26}","{'Latency': 7.990991299324073, 'Perplexity': 35.11920928955078}"
"{'Latency': 7.5256, 'Perplexity': 35.1231}","{'Latency': 6.955291118985278, 'Perplexity': 36.05168533325195}"
"{'Latency': 18.1, 'Perplexity': 20.6879}","{'Latency': 16.204114333404736, 'Perplexity': 22.453214645385742}"
"{'Latency': 16.3624, 'Perplexity': 21.0603}","{'Latency': 9.660584594981458, 'Perplexity': 34.528228759765625}"
"{'Latency': 6.711088257100824, 'Perplexity': 36.222347259521484}","{'Latency': 6.949838552454427, 'Perplexity': 36.16046905517578}"
"{'Latency': 10.5853, 'Perplexity': 26.5249}","{'Latency': 11.384297420412583, 'Perplexity': 26.36166000366211}"
"{'Latency': 7.5256, 'Perplexity': 35.1231}","{'Latency': 7.509855468989278, 'Perplexity': 35.98539733886719}"
"{'Latency': 10.4709, 'Perplexity': 26.3021}","{'Latency': 10.665644128088077, 'Perplexity': 26.827421188354492}"
"{'Latency': 9.8471, 'Perplexity': 27.0777}","{'Latency': 8.97303518831682, 'Perplexity': 27.73062515258789}"
"{'Latency': 15.1901, 'Perplexity': 21.5009}","{'Latency': 15.780549624426602, 'Perplexity': 21.449726104736328}"
"{'Latency': 9.2667, 'Perplexity': 27.5555}","{'Latency': 8.66868971205801, 'Perplexity': 35.03907012939453}"
"{'Latency': 16.3624, 'Perplexity': 21.0603}","{'Latency': 13.638152850689046, 'Perplexity': 23.490896224975586}"
"{'Latency': 13.7438, 'Perplexity': 22.2585}","{'Latency': 11.897955969427302, 'Perplexity': 26.214494705200195}"
"{'Latency': 10.1543, 'Perplexity': 26.5142}","{'Latency': 9.628544365993134, 'Perplexity': 27.497215270996094}"
"{'Latency': 9.8471, 'Perplexity': 27.0777}","{'Latency': 8.661519146818232, 'Perplexity': 27.792736053466797}"
"{'Latency': 6.9498, 'Perplexity': 36.1605}","{'Latency': 7.24581036766386, 'Perplexity': 35.2823600769043}"
"{'Latency': 7.2515, 'Perplexity': 35.1989}","{'Latency': 6.8585475400674305, 'Perplexity': 35.58074188232422}"
"{'Latency': 9.8471, 'Perplexity': 27.0777}","{'Latency': 9.426753439563777, 'Perplexity': 28.529953002929688}"
"{'Latency': 16.7516, 'Perplexity': 20.9283}","{'Latency': 15.15154099899525, 'Perplexity': 22.70973777770996}"
"{'Latency': 10.5994, 'Perplexity': 26.807}","{'Latency': 8.955367244012788, 'Perplexity': 29.014238357543945}"
"{'Latency': 7.2515, 'Perplexity': 35.1989}","{'Latency': 8.468652701136671, 'Perplexity': 34.746524810791016}"
"{'Latency': 15.1901, 'Perplexity': 21.5009}","{'Latency': 17.575303596448894, 'Perplexity': 20.692230224609375}"
"{'Latency': 15.0857, 'Perplexity': 21.738}","{'Latency': 16.028405370706864, 'Perplexity': 21.470380783081055}"
"{'Latency': 10.2028, 'Perplexity': 27.0131}","{'Latency': 10.570689344081144, 'Perplexity': 26.44355583190918}"
"{'Latency': 10.2028, 'Perplexity': 27.0131}","{'Latency': 13.710399022941036, 'Perplexity': 22.47488784790039}"
"{'Latency': 9.8613, 'Perplexity': 27.0777}","{'Latency': 8.46228151448773, 'Perplexity': 35.68807601928711}"
"{'Latency': 9.6285, 'Perplexity': 27.4972}","{'Latency': 9.021357737662052, 'Perplexity': 34.86747741699219}"
"{'Latency': 10.9734, 'Perplexity': 26.3617}","{'Latency': 9.652713109297803, 'Perplexity': 26.866600036621094}"
"{'Latency': 11.38, 'Perplexity': 26.36}","{'Latency': 8.942372134524433, 'Perplexity': 29.040376663208008}"
"{'Latency': 16.3624, 'Perplexity': 21.0603}","{'Latency': 11.691083893899146, 'Perplexity': 26.582914352416992}"
"{'Latency': 7.2515, 'Perplexity': 35.1989}","{'Latency': 7.835882785971292, 'Perplexity': 35.11110305786133}"
"{'Latency': 10.5994, 'Perplexity': 26.807}","{'Latency': 11.07896873060738, 'Perplexity': 28.046262741088867}"
"{'Latency': 9.8471, 'Perplexity': 26.5209}","{'Latency': 10.18384693055875, 'Perplexity': 26.62184715270996}"
"{'Latency': 10.1717, 'Perplexity': 28.2665}","{'Latency': 15.569004366770454, 'Perplexity': 21.523469924926758}"
"{'Latency': 7.8359, 'Perplexity': 35.1111}","{'Latency': 7.480881479538731, 'Perplexity': 35.98539733886719}"
"{'Latency': 9.4312, 'Perplexity': 27.0777}","{'Latency': 10.263107281257838, 'Perplexity': 26.8625545501709}"
"{'Latency': 6.711088257100824, 'Perplexity': 36.222347259521484}","{'Latency': 7.203197854749399, 'Perplexity': 36.15555953979492}"
"{'Latency': 15.985, 'Perplexity': 21.6172}","{'Latency': 16.98751805961749, 'Perplexity': 20.923900604248047}"
"{'Latency': 15.1901, 'Perplexity': 21.5009}","{'Latency': 16.663173825617115, 'Perplexity': 21.184289932250977}"
"{'Latency': 6.7111, 'Perplexity': 36.2223}","{'Latency': 6.719710577261338, 'Perplexity': 36.222347259521484}"
"{'Latency': 15.1901, 'Perplexity': 21.5009}","{'Latency': 13.312741037629172, 'Perplexity': 23.526899337768555}"
"{'Latency': 16.2041, 'Perplexity': 22.4532}","{'Latency': 9.663852549392509, 'Perplexity': 35.3462028503418}"
"{'Latency': 10.2631, 'Perplexity': 26.8626}","{'Latency': 9.229954941862255, 'Perplexity': 34.873348236083984}"
"{'Latency': 17.5753, 'Perplexity': 20.6922}","{'Latency': 15.680019314632695, 'Perplexity': 22.501977920532227}"
"{'Latency': 10.4893, 'Perplexity': 26.5861}","{'Latency': 10.000605161354306, 'Perplexity': 26.825807571411133}"
"{'Latency': 8.6519, 'Perplexity': 34.8637}","{'Latency': 7.374297276548425, 'Perplexity': 35.32539367675781}"
"{'Latency': 6.711088257100824, 'Perplexity': 36.222347259521484}","{'Latency': 14.309676747259171, 'Perplexity': 21.97365379333496}"
"{'Latency': 8.3017, 'Perplexity': 29.26}","{'Latency': 7.822970439613965, 'Perplexity': 35.74877166748047}"
"{'Latency': 18.099052254000448, 'Perplexity': 20.687889099121094}","{'Latency': 16.276206615139028, 'Perplexity': 21.39499855041504}"
"{'Latency': 13.3127, 'Perplexity': 23.5269}","{'Latency': 14.089585464243795, 'Perplexity': 22.20450782775879}"
