candidate_evaluations,hypervolume_contributions
"[{'F1': 12.5, 'Latency': 18.0}, {'F1': 15.0, 'Latency': 21.5}, {'F1': 10.0, 'Latency': 19.0}, {'F1': 11.5, 'Latency': 23.0}, {'F1': 14.0, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.5, 'Latency': 21.5}, {'F1': 8.2, 'Latency': 29.0}, {'F1': 7.5, 'Latency': 19.0}, {'F1': 10.8, 'Latency': 22.0}, {'F1': 13.0, 'Latency': 20.5}]","[0.0, 0.0, 0.01033943128088688, 0.0, 0.0]"
"[{'F1': 10.5, 'Latency': 21.5}, {'F1': 17.0, 'Latency': 19.0}, {'F1': 9.0, 'Latency': 23.5}, {'F1': 8.0, 'Latency': 25.0}, {'F1': 6.5, 'Latency': 27.0}]","[0.0, 0.0, 0.0, 0.0, 0.00438032225631102]"
"[{'F1': 9.36, 'Latency': 22.11}, {'F1': 8.67, 'Latency': 19.39}, {'F1': 16.5, 'Latency': 20.51}, {'F1': 10.27, 'Latency': 21.01}, {'F1': 10.33, 'Latency': 15.58}]","[0.0, 0.0, 0.0, 0.0, 5.718129054699261e-06]"
"[{'F1': 10.91, 'Latency': 21.25}, {'F1': 9.76, 'Latency': 23.11}, {'F1': 13.75, 'Latency': 19.65}, {'F1': 11.23, 'Latency': 20.45}, {'F1': 12.18, 'Latency': 19.92}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.66, 'Latency': 21.01}, {'F1': 7.84, 'Latency': 21.01}, {'F1': 13.66, 'Latency': 18.08}, {'F1': 10.33, 'Latency': 15.58}, {'F1': 12.48, 'Latency': 20.51}]","[0.0, 0.00043166703131714, 0.0, 5.535328620798197e-06, 0.0]"
"[{'F1': 10.87, 'Latency': 19.25}, {'F1': 23.12, 'Latency': 20.45}, {'F1': 7.92, 'Latency': 26.78}, {'F1': 9.76, 'Latency': 25.32}, {'F1': 20.21, 'Latency': 19.1}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.5, 'Latency': 25.0}, {'F1': 12.0, 'Latency': 17.0}, {'F1': 6.5, 'Latency': 19.5}, {'F1': 7.0, 'Latency': 30.0}, {'F1': 5.0, 'Latency': 15.0}]","[0.0, 0.0, 0.036293738315953616, 0.0, 0.18032173257551576]"
"[{'F1': 16.0, 'Latency': 20.0}, {'F1': 20.0, 'Latency': 18.0}, {'F1': 15.5, 'Latency': 22.0}, {'F1': 10.0, 'Latency': 15.0}, {'F1': 12.0, 'Latency': 19.0}]","[0.0, 0.0, 0.0, 0.002043829517123008, 0.0]"
"[{'F1': 8.84, 'Latency': 23.12}, {'F1': 24.6, 'Latency': 17.23}, {'F1': 16.73, 'Latency': 21.15}, {'F1': 10.76, 'Latency': 22.87}, {'F1': 13.34, 'Latency': 19.73}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.66, 'Latency': 22.22}, {'F1': 10.27, 'Latency': 21.01}, {'F1': 8.14, 'Latency': 19.76}, {'F1': 8.67, 'Latency': 19.39}, {'F1': 9.36, 'Latency': 22.11}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.5, 'Latency': 22.5}, {'F1': 10.2, 'Latency': 19.8}, {'F1': 9.0, 'Latency': 20.0}, {'F1': 11.1, 'Latency': 15.75}, {'F1': 6.8, 'Latency': 25.0}]","[0.0, 0.0, 0.0, 0.0, 0.0013559536543699124]"
"[{'F1': 10.5, 'Latency': 20.14}, {'F1': 8.67, 'Latency': 22.32}, {'F1': 9.36, 'Latency': 21.01}, {'F1': 12.16, 'Latency': 19.76}, {'F1': 10.33, 'Latency': 22.95}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 16.5, 'Latency': 20.51}, {'F1': 10.66, 'Latency': 22.22}, {'F1': 8.14, 'Latency': 19.76}, {'F1': 10.5, 'Latency': 15.29}, {'F1': 12.16, 'Latency': 22.95}]","[0.0, 0.0, 0.0, 5.958628881419514e-07, 0.0]"
"[{'F1': 12.0, 'Latency': 15.5}, {'F1': 18.0, 'Latency': 20.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 20.0, 'Latency': 18.0}, {'F1': 10.0, 'Latency': 16.0}]","[0.0, 0.0, 0.0, 0.0, 0.0004761758722786613]"
"[{'F1': 9.36, 'Latency': 22.11}, {'F1': 8.67, 'Latency': 19.39}, {'F1': 24.47, 'Latency': 16.95}, {'F1': 10.27, 'Latency': 21.01}, {'F1': 10.33, 'Latency': 15.58}]","[0.0, 0.0, 0.0, 0.0, 4.9082207187467475e-08]"
"[{'F1': 10.33, 'Latency': 19.58}, {'F1': 12.16, 'Latency': 22.95}, {'F1': 8.67, 'Latency': 20.14}, {'F1': 10.5, 'Latency': 16.95}, {'F1': 8.08, 'Latency': 18.37}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.1, 'Latency': 30.96}, {'F1': 16.5, 'Latency': 20.51}, {'F1': 9.36, 'Latency': 22.11}, {'F1': 13.57, 'Latency': 10.72}, {'F1': 19.63, 'Latency': 20.64}]","[0.0, 0.0, 0.0, 3.027400986876927e-05, 0.0]"
"[{'F1': 10.5, 'Latency': 15.29}, {'F1': 16.5, 'Latency': 20.51}, {'F1': 10.27, 'Latency': 21.01}, {'F1': 10.5, 'Latency': 15.29}, {'F1': 8.67, 'Latency': 19.39}]","[5.092132311368402e-07, 0.0, 0.0, 5.092132311368402e-07, 0.0]"
"[{'F1': 8.08, 'Latency': 19.32}, {'F1': 10.33, 'Latency': 15.58}, {'F1': 11.16, 'Latency': 17.22}, {'F1': 8.51, 'Latency': 26.97}, {'F1': 12.33, 'Latency': 19.62}]","[0.0, 4.354704219444727e-08, 0.0, 0.0, 0.0]"
"[{'F1': 12.0, 'Latency': 16.0}, {'F1': 6.5, 'Latency': 10.0}, {'F1': 20.0, 'Latency': 22.0}, {'F1': 10.0, 'Latency': 15.0}, {'F1': 9.0, 'Latency': 20.0}]","[0.0, 0.03355696492500204, 0.0, 0.001095392084109914, 0.0]"
"[{'F1': 10.5, 'Latency': 15.29}, {'F1': 19.87, 'Latency': 17.21}, {'F1': 13.57, 'Latency': 10.72}, {'F1': 24.47, 'Latency': 16.95}, {'F1': 8.51, 'Latency': 26.97}]","[5.092132309147956e-07, 0.0, 6.347608874079924e-07, 0.0, 0.0]"
"[{'F1': 10.27, 'Latency': 21.01}, {'F1': 12.16, 'Latency': 22.95}, {'F1': 7.84, 'Latency': 26.32}, {'F1': 10.33, 'Latency': 15.58}, {'F1': 8.08, 'Latency': 19.32}]","[0.0, 0.0, 2.220446049250313e-16, 4.354704219444727e-08, 0.0]"
"[{'F1': 10.5, 'Latency': 18.37}, {'F1': 13.66, 'Latency': 14.86}, {'F1': 10.27, 'Latency': 21.01}, {'F1': 13.48, 'Latency': 18.08}, {'F1': 15.77, 'Latency': 9.82}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.33, 'Latency': 15.58}, {'F1': 12.16, 'Latency': 22.95}, {'F1': 19.63, 'Latency': 20.64}, {'F1': 8.14, 'Latency': 25.99}, {'F1': 24.46, 'Latency': 18.89}]","[4.354704219444727e-08, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 18.5, 'Latency': 20.0}, {'F1': 15.0, 'Latency': 19.5}, {'F1': 10.5, 'Latency': 22.0}, {'F1': 13.0, 'Latency': 21.5}, {'F1': 17.0, 'Latency': 23.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 15.77, 'Latency': 18.37}, {'F1': 20.64, 'Latency': 22.22}, {'F1': 10.5, 'Latency': 15.29}, {'F1': 8.14, 'Latency': 19.76}, {'F1': 11.77, 'Latency': 21.26}]","[0.0, 0.0, 5.092132309147956e-07, 0.0, 0.0]"
"[{'F1': 10.5, 'Latency': 22.11}, {'F1': 8.67, 'Latency': 19.39}, {'F1': 12.33, 'Latency': 20.51}, {'F1': 8.1, 'Latency': 30.96}, {'F1': 10.27, 'Latency': 18.08}]","[0.0, 0.0, 0.0, 0.0, 8.602746425445673e-06]"
"[{'F1': 10.33, 'Latency': 15.58}, {'F1': 13.66, 'Latency': 14.86}, {'F1': 10.5, 'Latency': 15.29}, {'F1': 90.0, 'Latency': 11.47}, {'F1': 12.16, 'Latency': 22.95}]","[4.354704219444727e-08, 0.0, 5.092132309147956e-07, 0.0, 0.0]"
"[{'F1': 8.14, 'Latency': 25.99}, {'F1': 13.48, 'Latency': 18.08}, {'F1': 11.16, 'Latency': 17.22}, {'F1': 15.77, 'Latency': 9.82}, {'F1': 8.67, 'Latency': 19.39}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.45, 'Latency': 18.58}, {'F1': 12.16, 'Latency': 22.95}, {'F1': 15.77, 'Latency': 9.82}, {'F1': 10.95, 'Latency': 17.98}, {'F1': 10.33, 'Latency': 15.58}]","[0.0, 0.0, 0.0, 0.0, 4.354704219444727e-08]"
"[{'F1': 10.0, 'Latency': 17.0}, {'F1': 90.0, 'Latency': 12.0}, {'F1': 14.0, 'Latency': 19.0}, {'F1': 12.0, 'Latency': 20.0}, {'F1': 22.0, 'Latency': 18.0}]","[0.00023513499970007068, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.45, 'Latency': 19.32}, {'F1': 90.0, 'Latency': 13.16}, {'F1': 90.0, 'Latency': 11.47}, {'F1': 16.5, 'Latency': 20.51}, {'F1': 20.47, 'Latency': 19.26}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.28, 'Latency': 13.82}, {'F1': 10.66, 'Latency': 22.22}, {'F1': 12.16, 'Latency': 22.95}, {'F1': 10.27, 'Latency': 21.01}, {'F1': 13.65, 'Latency': 17.16}]","[4.908387003510484e-07, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 16.0, 'Latency': 16.0}, {'F1': 15.0, 'Latency': 19.0}, {'F1': 10.0, 'Latency': 12.0}, {'F1': 12.0, 'Latency': 22.0}, {'F1': 14.0, 'Latency': 18.0}]","[0.0, 0.0, 0.006506278278687994, 0.0, 0.0]"
"[{'F1': 17.5, 'Latency': 19.5}, {'F1': 15.0, 'Latency': 12.0}, {'F1': 11.5, 'Latency': 20.0}, {'F1': 18.0, 'Latency': 21.0}, {'F1': 14.0, 'Latency': 15.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 20.0, 'Latency': 17.0}, {'F1': 10.0, 'Latency': 19.0}, {'F1': 15.0, 'Latency': 20.0}, {'F1': 18.0, 'Latency': 16.0}, {'F1': 12.0, 'Latency': 18.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.1, 'Latency': 18.5}, {'F1': 14.3, 'Latency': 20.5}, {'F1': 19.0, 'Latency': 17.8}, {'F1': 15.2, 'Latency': 19.0}, {'F1': 16.5, 'Latency': 18.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.95, 'Latency': 17.98}, {'F1': 8.67, 'Latency': 19.39}, {'F1': 8.14, 'Latency': 19.76}, {'F1': 10.27, 'Latency': 21.01}, {'F1': 19.81, 'Latency': 14.1}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 24.35, 'Latency': 18.15}, {'F1': 13.57, 'Latency': 10.72}, {'F1': 90.0, 'Latency': 13.16}, {'F1': 8.14, 'Latency': 19.76}, {'F1': 31.72, 'Latency': 13.27}]","[0.0, 6.347608874079924e-07, 0.0, 0.0, 0.0]"
"[{'F1': 12.84, 'Latency': 21.37}, {'F1': 19.37, 'Latency': 20.11}, {'F1': 11.67, 'Latency': 23.14}, {'F1': 13.84, 'Latency': 22.09}, {'F1': 15.53, 'Latency': 18.33}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.66, 'Latency': 22.22}, {'F1': 10.95, 'Latency': 17.98}, {'F1': 8.45, 'Latency': 18.58}, {'F1': 16.5, 'Latency': 20.51}, {'F1': 19.81, 'Latency': 14.1}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 18.12, 'Latency': 17.45}, {'F1': 15.8, 'Latency': 18.22}, {'F1': 14.1, 'Latency': 19.1}, {'F1': 20.5, 'Latency': 20.3}, {'F1': 17.25, 'Latency': 16.8}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 14.5, 'Latency': 16.5}, {'F1': 32.0, 'Latency': 13.0}, {'F1': 21.0, 'Latency': 14.5}, {'F1': 12.0, 'Latency': 21.0}, {'F1': 22.5, 'Latency': 18.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 20.5, 'Latency': 18.2}, {'F1': 15.0, 'Latency': 20.5}, {'F1': 11.5, 'Latency': 17.0}, {'F1': 12.0, 'Latency': 19.0}, {'F1': 9.5, 'Latency': 16.5}]","[0.0, 0.0, 0.0, 0.0, 0.0008124099842825583]"
"[{'F1': 8.45, 'Latency': 19.39}, {'F1': 19.63, 'Latency': 20.64}, {'F1': 13.39, 'Latency': 13.16}, {'F1': 10.5, 'Latency': 15.29}, {'F1': 8.14, 'Latency': 19.76}]","[0.0, 0.0, 2.255499209624645e-08, 5.092132309147956e-07, 0.0]"
"[{'F1': 12.63, 'Latency': 15.67}, {'F1': 18.14, 'Latency': 14.59}, {'F1': 22.09, 'Latency': 17.34}, {'F1': 10.15, 'Latency': 21.88}, {'F1': 13.29, 'Latency': 15.42}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.5, 'Latency': 20.14}, {'F1': 24.47, 'Latency': 16.95}, {'F1': 8.51, 'Latency': 26.97}, {'F1': 12.33, 'Latency': 19.62}, {'F1': 19.63, 'Latency': 20.64}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 24.18, 'Latency': 19.26}, {'F1': 8.08, 'Latency': 19.32}, {'F1': 16.5, 'Latency': 20.51}, {'F1': 19.63, 'Latency': 20.64}, {'F1': 90.0, 'Latency': 13.16}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.31, 'Latency': 20.12}, {'F1': 22.15, 'Latency': 19.04}, {'F1': 15.67, 'Latency': 21.34}, {'F1': 10.92, 'Latency': 18.78}, {'F1': 13.56, 'Latency': 16.67}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.84, 'Latency': 18.12}, {'F1': 12.37, 'Latency': 16.79}, {'F1': 11.77, 'Latency': 19.21}, {'F1': 10.95, 'Latency': 15.67}, {'F1': 13.48, 'Latency': 20.18}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.5, 'Latency': 17.25}, {'F1': 24.46, 'Latency': 18.89}, {'F1': 12.68, 'Latency': 17.33}, {'F1': 8.1, 'Latency': 30.96}, {'F1': 16.5, 'Latency': 20.51}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 20.0, 'Latency': 19.0}, {'F1': 15.0, 'Latency': 12.5}, {'F1': 10.0, 'Latency': 22.0}, {'F1': 7.0, 'Latency': 24.0}, {'F1': 90.0, 'Latency': 11.0}]","[0.0, 0.0, 0.0, 0.0008722013767925585, 0.0]"
"[{'F1': 20.47, 'Latency': 19.26}, {'F1': 12.79, 'Latency': 22.79}, {'F1': 19.63, 'Latency': 20.64}, {'F1': 24.35, 'Latency': 18.15}, {'F1': 7.18, 'Latency': 26.9}]","[0.0, 0.0, 0.0, 0.0, 9.317746716419606e-07]"
"[{'F1': 20.0, 'Latency': 17.5}, {'F1': 24.0, 'Latency': 16.0}, {'F1': 14.0, 'Latency': 15.0}, {'F1': 12.0, 'Latency': 18.0}, {'F1': 11.0, 'Latency': 19.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.39, 'Latency': 17.16}, {'F1': 10.95, 'Latency': 17.98}, {'F1': 20.47, 'Latency': 19.26}, {'F1': 24.18, 'Latency': 13.87}, {'F1': 10.33, 'Latency': 15.58}]","[0.0, 0.0, 0.0, 0.0, 4.354704219444727e-08]"
"[{'F1': 13.29, 'Latency': 15.0}, {'F1': 18.5, 'Latency': 20.5}, {'F1': 22.0, 'Latency': 22.0}, {'F1': 9.5, 'Latency': 23.0}, {'F1': 11.0, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 24.47, 'Latency': 16.95}, {'F1': 13.76, 'Latency': 17.25}, {'F1': 19.81, 'Latency': 14.1}, {'F1': 12.68, 'Latency': 17.33}, {'F1': 12.79, 'Latency': 22.79}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.0, 'Latency': 21.5}, {'F1': 11.0, 'Latency': 20.5}, {'F1': 12.5, 'Latency': 22.0}, {'F1': 10.8, 'Latency': 23.5}, {'F1': 11.5, 'Latency': 22.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.5, 'Latency': 15.29}, {'F1': 10.27, 'Latency': 21.01}, {'F1': 12.68, 'Latency': 17.33}, {'F1': 12.16, 'Latency': 22.95}, {'F1': 10.5, 'Latency': 15.29}]","[5.092132311368402e-07, 0.0, 0.0, 0.0, 5.092132311368402e-07]"
"[{'F1': 20.0, 'Latency': 19.5}, {'F1': 10.5, 'Latency': 16.0}, {'F1': 12.0, 'Latency': 22.0}, {'F1': 9.0, 'Latency': 25.0}, {'F1': 90.0, 'Latency': 15.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.84, 'Latency': 20.0}, {'F1': 13.39, 'Latency': 13.16}, {'F1': 19.63, 'Latency': 20.64}, {'F1': 13.28, 'Latency': 13.82}, {'F1': 24.47, 'Latency': 16.95}]","[0.0, 0.0, 0.0, 1.071946587050121e-07, 0.0]"
"[{'F1': 19.78, 'Latency': 18.1}, {'F1': 24.0, 'Latency': 16.5}, {'F1': 18.5, 'Latency': 19.2}, {'F1': 10.0, 'Latency': 15.0}, {'F1': 90.0, 'Latency': 13.16}]","[0.0, 0.0, 0.0, 0.0010527373469935153, 0.0]"
"[{'F1': 19.5, 'Latency': 16.5}, {'F1': 12.5, 'Latency': 20.0}, {'F1': 13.0, 'Latency': 14.0}, {'F1': 10.0, 'Latency': 19.0}, {'F1': 18.0, 'Latency': 17.0}]","[0.0, 0.0, 0.00018967117698709401, 0.0, 0.0]"
"[{'F1': 15.77, 'Latency': 9.82}, {'F1': 12.68, 'Latency': 17.33}, {'F1': 20.47, 'Latency': 19.26}, {'F1': 31.57, 'Latency': 21.04}, {'F1': 24.26, 'Latency': 22.02}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.44, 'Latency': 13.55}, {'F1': 24.12, 'Latency': 16.1}, {'F1': 90.0, 'Latency': 19.22}, {'F1': 19.72, 'Latency': 17.29}, {'F1': 31.64, 'Latency': 14.22}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 15.84, 'Latency': 10.6}, {'F1': 90.0, 'Latency': 13.16}, {'F1': 13.78, 'Latency': 14.11}, {'F1': 10.5, 'Latency': 15.29}, {'F1': 19.63, 'Latency': 20.64}]","[0.0, 0.0, 0.0, 5.092132311368402e-07, 0.0]"
"[{'F1': 10.0, 'Latency': 22.0}, {'F1': 20.0, 'Latency': 19.0}, {'F1': 12.0, 'Latency': 25.0}, {'F1': 24.0, 'Latency': 18.0}, {'F1': 14.0, 'Latency': 16.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.45, 'Latency': 14.5}, {'F1': 15.2, 'Latency': 17.0}, {'F1': 12.75, 'Latency': 19.5}, {'F1': 10.85, 'Latency': 22.3}, {'F1': 14.5, 'Latency': 18.2}]","[0.00034398857553763484, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 18.5, 'Latency': 20.0}, {'F1': 22.5, 'Latency': 16.5}, {'F1': 15.0, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 19.5}, {'F1': 13.5, 'Latency': 14.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 25.0, 'Latency': 19.0}, {'F1': 15.5, 'Latency': 14.5}, {'F1': 18.0, 'Latency': 17.5}, {'F1': 10.0, 'Latency': 15.0}, {'F1': 22.0, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0010527373469935153, 0.0]"
"[{'F1': 15.0, 'Latency': 20.0}, {'F1': 10.5, 'Latency': 18.0}, {'F1': 12.5, 'Latency': 19.0}, {'F1': 90.0, 'Latency': 13.0}, {'F1': 13.0, 'Latency': 16.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.36, 'Latency': 21.34}, {'F1': 8.67, 'Latency': 19.39}, {'F1': 15.12, 'Latency': 21.02}, {'F1': 12.79, 'Latency': 22.79}, {'F1': 90.0, 'Latency': 14.63}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 18.83, 'Latency': 16.75}, {'F1': 14.95, 'Latency': 19.56}, {'F1': 12.84, 'Latency': 20.22}, {'F1': 11.82, 'Latency': 21.11}, {'F1': 21.07, 'Latency': 18.89}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.75, 'Latency': 18.5}, {'F1': 16.5, 'Latency': 17.75}, {'F1': 14.8, 'Latency': 20.0}, {'F1': 11.5, 'Latency': 15.5}, {'F1': 10.9, 'Latency': 21.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.34, 'Latency': 14.86}, {'F1': 18.05, 'Latency': 18.05}, {'F1': 22.14, 'Latency': 21.01}, {'F1': 10.63, 'Latency': 14.63}, {'F1': 19.63, 'Latency': 20.64}]","[0.0, 0.0, 0.0, 0.0009171021646217081, 0.0]"
"[{'F1': 12.78, 'Latency': 15.75}, {'F1': 10.67, 'Latency': 19.56}, {'F1': 13.24, 'Latency': 15.2}, {'F1': 14.5, 'Latency': 16.1}, {'F1': 12.84, 'Latency': 17.45}]","[0.0, 0.0, 1.8523950262583355e-06, 0.0, 0.0]"
"[{'F1': 20.47, 'Latency': 19.26}, {'F1': 12.79, 'Latency': 22.79}, {'F1': 11.58, 'Latency': 17.21}, {'F1': 8.67, 'Latency': 19.39}, {'F1': 90.0, 'Latency': 14.88}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 15.77, 'Latency': 9.82}, {'F1': 19.9, 'Latency': 17.64}, {'F1': 20.47, 'Latency': 19.26}, {'F1': 24.35, 'Latency': 18.15}, {'F1': 90.0, 'Latency': 10.6}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.56, 'Latency': 17.45}, {'F1': 90.0, 'Latency': 10.72}, {'F1': 19.12, 'Latency': 16.92}, {'F1': 22.87, 'Latency': 15.11}, {'F1': 90.0, 'Latency': 12.29}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 11.09, 'Latency': 22.69}, {'F1': 14.04, 'Latency': 16.39}, {'F1': 24.0, 'Latency': 17.93}, {'F1': 22.14, 'Latency': 20.51}, {'F1': 8.14, 'Latency': 25.99}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 19.89, 'Latency': 19.56}, {'F1': 11.23, 'Latency': 20.85}, {'F1': 10.55, 'Latency': 21.74}, {'F1': 20.31, 'Latency': 15.79}, {'F1': 16.67, 'Latency': 19.12}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 23.0, 'Latency': 17.0}, {'F1': 20.0, 'Latency': 19.0}, {'F1': 12.0, 'Latency': 15.0}, {'F1': 9.0, 'Latency': 12.0}, {'F1': 13.0, 'Latency': 14.0}]","[0.0, 0.0, 0.00019390857364198766, 0.009637709845952802, 0.00018967117698709401]"
"[{'F1': 24.5, 'Latency': 17.3}, {'F1': 26.5, 'Latency': 20.2}, {'F1': 21.0, 'Latency': 16.1}, {'F1': 15.0, 'Latency': 18.0}, {'F1': 22.0, 'Latency': 19.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 19.63, 'Latency': 18.89}, {'F1': 12.68, 'Latency': 17.33}, {'F1': 13.76, 'Latency': 17.25}, {'F1': 10.33, 'Latency': 15.58}, {'F1': 19.63, 'Latency': 18.89}]","[0.0, 0.0, 0.0, 4.354704241649188e-08, 0.0]"
"[{'F1': 12.33, 'Latency': 17.21}, {'F1': 22.91, 'Latency': 18.15}, {'F1': 90.0, 'Latency': 14.88}, {'F1': 13.78, 'Latency': 14.11}, {'F1': 10.5, 'Latency': 15.29}]","[0.0, 0.0, 0.0, 0.0, 5.092132311368402e-07]"
