surrogate_model_prediction,benchmark_evaluation
"{'Performance': 19.52, 'Latency': 2.0578}","{'error': 90.0, 'latency': 2.05776}"
"{'Performance': 90.0, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.13296}"
"{'Performance': 13.3433, 'Latency': 1.133}","{'error': 11.215000000000003, 'latency': 1.64816}"
"{'Performance': 24.2667, 'Latency': 1.5426}","{'error': 90.0, 'latency': 1.13296}"
"{'Performance': 19.7967, 'Latency': 2.573}","{'error': 24.08, 'latency': 1.95216}"
"{'Performance': 19.9733, 'Latency': 1.5426}","{'error': 15.944999999999993, 'latency': 1.54256}"
"{'Performance': 19.995, 'Latency': 2.3618}","{'error': 20.25999999999999, 'latency': 2.05776}"
"{'Performance': 13.3433, 'Latency': 1.133}","{'error': 13.586666666666659, 'latency': 1.13296}"
"{'Performance': 11.195, 'Latency': 3.3154}","{'error': 17.656666666666652, 'latency': 3.72496}"
"{'Performance': 24.5333, 'Latency': 1.5426}","{'error': 15.780000000000001, 'latency': 1.54256}"
"{'Performance': 24.08, 'Latency': 1.9522}","{'error': 90.0, 'latency': 1.95216}"
"{'Performance': 24.08, 'Latency': 1.9522}","{'error': 24.150000000000006, 'latency': 2.05776}"
"{'Performance': 24.155, 'Latency': 1.5426}","{'error': 11.620000000000005, 'latency': 2.05776}"
"{'Performance': 19.9733, 'Latency': 1.5426}","{'error': 19.873333333333335, 'latency': 2.05776}"
"{'Performance': 13.29, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.64816}"
"{'Performance': 20.26, 'Latency': 2.0578}","{'error': 26.61500000000001, 'latency': 2.46736}"
"{'Performance': 6.1033, 'Latency': 5.421}","{'error': 24.205, 'latency': 1.54256}"
"{'Performance': 31.4133, 'Latency': 1.5426}","{'error': 13.58999999999999, 'latency': 1.13296}"
"{'Performance': 7.8267, 'Latency': 3.421}","{'error': 45.70333333333334, 'latency': 1.13296}"
"{'Performance': 15.78, 'Latency': 1.5426}","{'error': 11.166666666666671, 'latency': 2.46736}"
"{'Performance': 90.0, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.54256}"
"{'Performance': 19.995, 'Latency': 2.3618}","{'error': 35.19333333333334, 'latency': 1.95216}"
"{'Performance': 24.08, 'Latency': 1.9522}","{'error': 24.279999999999987, 'latency': 1.95216}"
"{'Performance': 7.8267, 'Latency': 3.421}","{'error': 13.754999999999995, 'latency': 2.46736}"
"{'Performance': 24.1633, 'Latency': 1.9522}","{'error': 25.200000000000003, 'latency': 1.54256}"
"{'Performance': 13.3433, 'Latency': 1.133}","{'error': 13.436666666666667, 'latency': 1.13296}"
"{'Performance': 13.4367, 'Latency': 1.133}","{'error': 24.75333333333333, 'latency': 1.54256}"
"{'Performance': 45.7033, 'Latency': 1.133}","{'error': 20.183333333333323, 'latency': 1.54256}"
"{'Performance': 19.7967, 'Latency': 2.573}","{'error': 13.444999999999993, 'latency': 1.95216}"
"{'Performance': 24.205, 'Latency': 1.5426}","{'error': 31.556666666666672, 'latency': 1.95216}"
"{'Performance': 13.3433, 'Latency': 1.133}","{'error': 13.35499999999999, 'latency': 1.54256}"
"{'Performance': 24.08, 'Latency': 1.9522}","{'error': 24.42, 'latency': 1.54256}"
"{'Performance': 13.59, 'Latency': 1.133}","{'error': 24.226666666666674, 'latency': 1.54256}"
"{'Performance': 24.15, 'Latency': 2.0578}","{'error': 20.086666666666673, 'latency': 2.05776}"
"{'Performance': 90.0, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.13296}"
"{'Performance': 45.7033, 'Latency': 1.133}","{'error': 13.570000000000007, 'latency': 1.13296}"
"{'Performance': 13.59, 'Latency': 1.133}","{'error': 13.549999999999997, 'latency': 1.13296}"
"{'Performance': 24.42, 'Latency': 1.5426}","{'error': 90.0, 'latency': 1.54256}"
"{'Performance': 19.9733, 'Latency': 1.5426}","{'error': 13.513333333333321, 'latency': 1.54256}"
"{'Performance': 11.62, 'Latency': 2.0578}","{'error': 23.620000000000005, 'latency': 2.46736}"
"{'Performance': 13.3433, 'Latency': 1.133}","{'error': 13.383333333333326, 'latency': 1.13296}"
"{'Performance': 25.2, 'Latency': 1.5426}","{'error': 90.0, 'latency': 1.54256}"
"{'Performance': 90.0, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.54256}"
"{'Performance': 20.1833, 'Latency': 1.5426}","{'error': 19.653333333333336, 'latency': 1.54256}"
"{'Performance': 19.995, 'Latency': 2.3618}","{'error': 24.60666666666667, 'latency': 1.95216}"
"{'Performance': 19.6533, 'Latency': 1.5426}","{'error': 13.623333333333335, 'latency': 1.13296}"
"{'Performance': 37.0067, 'Latency': 1.9522}","{'error': 25.849999999999994, 'latency': 1.95216}"
"{'Performance': 13.3833, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.54256}"
"{'Performance': 15.97, 'Latency': 1.5426}","{'error': 15.833333333333329, 'latency': 1.13296}"
"{'Performance': 23.62, 'Latency': 2.4674}","{'error': 26.099999999999994, 'latency': 2.87696}"
"{'Performance': 24.2267, 'Latency': 1.5426}","{'error': 19.75, 'latency': 1.54256}"
"{'Performance': 19.8733, 'Latency': 2.0578}","{'error': 12.693333333333328, 'latency': 2.05776}"
"{'Performance': 19.9733, 'Latency': 1.5426}","{'error': 20.180000000000007, 'latency': 1.54256}"
"{'Performance': 13.3833, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.64816}"
"{'Performance': 90.0, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.13296}"
"{'Performance': 24.15, 'Latency': 2.0578}","{'error': 19.60000000000001, 'latency': 2.57296}"
"{'Performance': 13.55, 'Latency': 1.133}","{'error': 15.993333333333325, 'latency': 1.13296}"
"{'Performance': 31.5567, 'Latency': 1.9522}","{'error': 90.0, 'latency': 2.05776}"
"{'Performance': 11.01, 'Latency': 2.573}","{'error': 11.086666666666659, 'latency': 1.64816}"
"{'Performance': 15.78, 'Latency': 1.5426}","{'error': 15.769999999999996, 'latency': 1.13296}"
"{'Performance': 45.7033, 'Latency': 1.133}","{'error': 19.946666666666673, 'latency': 1.54256}"
"{'Performance': 19.9733, 'Latency': 1.5426}","{'error': 24.86, 'latency': 1.54256}"
"{'Performance': 13.3833, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.54256}"
"{'Performance': 24.28, 'Latency': 1.9522}","{'error': 12.836666666666659, 'latency': 2.05776}"
"{'Performance': 13.3833, 'Latency': 1.133}","{'error': 24.269999999999996, 'latency': 1.54256}"
"{'Performance': 24.27, 'Latency': 1.5426}","{'error': 90.0, 'latency': 1.54256}"
