surrogate_model_prediction,benchmark_evaluation
"{'Performance': 90.0, 'Latency': 13.1597}","{'error': 90.0, 'latency': 14.820308685302734}"
"{'Performance': 15.7367, 'Latency': 13.2451}","{'error': 90.0, 'latency': 10.631942749023438}"
"{'Performance': 15.7367, 'Latency': 13.2451}","{'error': 11.129999999999995, 'latency': 21.476521492004395}"
"{'Performance': 13.78, 'Latency': 14.1131}","{'error': 24.310000000000002, 'latency': 14.873089790344238}"
"{'Performance': 11.47, 'Latency': 24.0797}","{'error': 10.379999999999995, 'latency': 16.377239227294922}"
"{'Performance': 90.0, 'Latency': 10.6319}","{'error': 13.34333333333332, 'latency': 10.633678436279297}"
"{'Performance': 13.3433, 'Latency': 10.6337}","{'error': 15.833333333333329, 'latency': 8.945202827453613}"
"{'Performance': 10.38, 'Latency': 16.3772}","{'error': 9.663333333333341, 'latency': 16.46533966064453}"
"{'Performance': 10.38, 'Latency': 16.3772}","{'error': 13.325000000000003, 'latency': 23.408942222595215}"
"{'Performance': 15.8333, 'Latency': 8.9452}","{'error': 20.230000000000004, 'latency': 13.848104476928711}"
"{'Performance': 15.8333, 'Latency': 8.9452}","{'error': 15.993333333333325, 'latency': 9.806761741638184}"
"{'Performance': 13.78, 'Latency': 14.1131}","{'error': 11.11, 'latency': 20.820298194885254}"
"{'Performance': 15.8333, 'Latency': 8.9452}","{'error': 12.680000000000007, 'latency': 12.246685028076172}"
"{'Performance': 13.3433, 'Latency': 10.6337}","{'error': 13.765, 'latency': 11.487650871276855}"
"{'Performance': 15.8333, 'Latency': 8.9452}","{'error': 20.67, 'latency': 15.685009956359863}"
"{'Performance': 19.97, 'Latency': 18.0001}","{'error': 19.159999999999997, 'latency': 21.399354934692383}"
"{'Performance': 24.31, 'Latency': 14.8731}","{'error': 24.379999999999995, 'latency': 23.60464572906494}"
"{'Performance': 19.97, 'Latency': 18.0001}","{'error': 26.42, 'latency': 13.878841400146484}"
"{'Performance': 9.6633, 'Latency': 16.4653}","{'error': 90.0, 'latency': 12.289891242980957}"
"{'Performance': 15.7367, 'Latency': 13.2451}","{'error': 13.24333333333334, 'latency': 13.914785385131836}"
"{'Performance': 20.67, 'Latency': 15.685}","{'error': 24.370000000000005, 'latency': 14.09304141998291}"
"{'Performance': 20.67, 'Latency': 15.685}","{'error': 19.85333333333334, 'latency': 13.918371200561523}"
"{'Performance': 19.7667, 'Latency': 17.4181}","{'error': 24.533333333333346, 'latency': 13.880209922790527}"
"{'Performance': 10.38, 'Latency': 16.3772}","{'error': 90.0, 'latency': 14.642596244812012}"
"{'Performance': 20.23, 'Latency': 13.8481}","{'error': 19.92, 'latency': 13.2232666015625}"
"{'Performance': 19.92, 'Latency': 13.2233}","{'error': 13.620000000000005, 'latency': 14.061284065246582}"
"{'Performance': 9.6633, 'Latency': 16.4653}","{'error': 24.340000000000003, 'latency': 17.1405029296875}"
"{'Performance': 24.37, 'Latency': 14.093}","{'error': 19.289999999999992, 'latency': 17.94902801513672}"
"{'Performance': 90.0, 'Latency': 12.2899}","{'error': 90.0, 'latency': 12.314319610595703}"
"{'Performance': 19.29, 'Latency': 17.949}","{'error': 19.78666666666666, 'latency': 16.45061492919922}"
"{'Performance': 19.16, 'Latency': 21.3994}","{'error': 39.89, 'latency': 17.24616527557373}"
"{'Performance': 15.9933, 'Latency': 9.8068}","{'error': 19.653333333333336, 'latency': 13.851943016052246}"
"{'Performance': 90.0, 'Latency': 13.1597}","{'error': 13.344999999999999, 'latency': 11.473932266235352}"
"{'Performance': 90.0, 'Latency': 12.3143}","{'error': 90.0, 'latency': 16.51853084564209}"
"{'Performance': 15.8333, 'Latency': 8.9452}","{'error': 13.586666666666659, 'latency': 10.695037841796875}"
"{'Performance': 13.765, 'Latency': 11.4877}","{'error': 90.0, 'latency': 14.666872024536133}"
"{'Performance': 15.9933, 'Latency': 9.8068}","{'error': 30.976666666666674, 'latency': 13.180460929870605}"
"{'Performance': 15.9933, 'Latency': 9.8068}","{'error': 15.680000000000007, 'latency': 9.829578399658203}"
"{'Performance': 15.7367, 'Latency': 13.2451}","{'error': 13.539999999999992, 'latency': 20.648784637451172}"
"{'Performance': 24.38, 'Latency': 23.6046}","{'error': 24.529999999999987, 'latency': 22.47415542602539}"
"{'Performance': 13.5867, 'Latency': 10.695}","{'error': 13.689999999999998, 'latency': 11.496109962463379}"
"{'Performance': 15.8333, 'Latency': 8.9452}","{'error': 13.466666666666654, 'latency': 9.855060577392578}"
"{'Performance': 13.345, 'Latency': 11.4739}","{'error': 13.366666666666674, 'latency': 12.976531982421875}"
"{'Performance': 19.92, 'Latency': 13.2233}","{'error': 13.296666666666667, 'latency': 15.071430206298828}"
"{'Performance': 19.97, 'Latency': 18.0001}","{'error': 24.039999999999992, 'latency': 14.653844833374023}"
"{'Performance': 15.9933, 'Latency': 9.8068}","{'error': 90.0, 'latency': 14.695944786071777}"
"{'Performance': 24.31, 'Latency': 14.8731}","{'error': 19.900000000000006, 'latency': 18.846559524536133}"
"{'Performance': 90.0, 'Latency': 12.2899}","{'error': 90.0, 'latency': 12.356963157653809}"
"{'Performance': 15.68, 'Latency': 9.8296}","{'error': 29.10333333333334, 'latency': 8.994145393371582}"
"{'Performance': 10.38, 'Latency': 16.3772}","{'error': 22.99666666666667, 'latency': 19.62599754333496}"
"{'Performance': 15.68, 'Latency': 9.8296}","{'error': 90.0, 'latency': 15.612692832946777}"
"{'Performance': 90.0, 'Latency': 12.3143}","{'error': 90.0, 'latency': 11.486797332763672}"
"{'Performance': 15.7367, 'Latency': 13.2451}","{'error': 13.456666666666663, 'latency': 14.064288139343262}"
"{'Performance': 19.8533, 'Latency': 13.9184}","{'error': 37.31, 'latency': 17.41734027862549}"
"{'Performance': 90.0, 'Latency': 12.2899}","{'error': 90.0, 'latency': 11.500082015991211}"
"{'Performance': 15.8333, 'Latency': 8.9452}","{'error': 15.769999999999996, 'latency': 9.819540977478027}"
"{'Performance': 11.7, 'Latency': 15.7922}","{'error': 24.226666666666674, 'latency': 14.764847755432129}"
"{'Performance': 90.0, 'Latency': 12.2899}","{'error': 13.490000000000009, 'latency': 11.472864151000977}"
"{'Performance': 20.23, 'Latency': 13.8481}","{'error': 90.0, 'latency': 14.755716323852539}"
"{'Performance': 15.77, 'Latency': 9.8195}","{'error': 15.944999999999993, 'latency': 14.205021858215332}"
"{'Performance': 19.7867, 'Latency': 16.4506}","{'error': 14.316666666666677, 'latency': 15.990605354309084}"
"{'Performance': 20.23, 'Latency': 13.8481}","{'error': 13.453333333333333, 'latency': 14.175882339477539}"
"{'Performance': 19.7667, 'Latency': 17.4181}","{'error': 26.459999999999994, 'latency': 17.292518615722656}"
"{'Performance': 13.23, 'Latency': 13.8603}","{'error': 10.513333333333335, 'latency': 13.170957565307617}"
"{'Performance': 13.78, 'Latency': 14.1131}","{'error': 24.75333333333333, 'latency': 14.029316902160645}"
"{'Performance': 15.8333, 'Latency': 8.9452}","{'error': 13.294999999999987, 'latency': 10.640363693237305}"
"{'Performance': 15.77, 'Latency': 9.8195}","{'error': 15.36333333333333, 'latency': 10.837492942810059}"
"{'Performance': 19.7867, 'Latency': 16.4506}","{'error': 13.383333333333326, 'latency': 14.125375747680664}"
"{'Performance': 13.2433, 'Latency': 13.9148}","{'error': 13.483333333333348, 'latency': 10.646724700927734}"
"{'Performance': 24.34, 'Latency': 17.1405}","{'error': 20.849999999999994, 'latency': 19.100165367126465}"
"{'Performance': 15.7367, 'Latency': 13.2451}","{'error': 24.08999999999999, 'latency': 14.069790840148926}"
"{'Performance': 15.8333, 'Latency': 8.9452}","{'error': 13.436666666666667, 'latency': 10.647377967834473}"
"{'Performance': 24.53, 'Latency': 22.4742}","{'error': 14.386666666666656, 'latency': 24.63217258453369}"
"{'Performance': 20.23, 'Latency': 13.8481}","{'error': 13.49666666666667, 'latency': 14.782347679138184}"
"{'Performance': 19.7667, 'Latency': 17.4181}","{'error': 11.230000000000004, 'latency': 17.087984085083008}"
"{'Performance': 15.7367, 'Latency': 13.2451}","{'error': 36.75333333333333, 'latency': 17.394280433654785}"
"{'Performance': 24.31, 'Latency': 14.8731}","{'error': 24.24666666666667, 'latency': 15.578474998474121}"
