surrogate_model_prediction,benchmark_evaluation
"{'Performance': 20.53, 'Latency': 1.5426}","{'error': 26.17500000000001, 'latency': 1.95216}"
"{'Performance': 90.0, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.54256}"
"{'Performance': 26.46, 'Latency': 1.9522}","{'error': 24.095, 'latency': 1.95216}"
"{'Performance': 20.75, 'Latency': 2.4674}","{'error': 13.420000000000002, 'latency': 2.05776}"
"{'Performance': 24.71, 'Latency': 1.9522}","{'error': 39.89, 'latency': 1.95216}"
"{'Performance': 31.4133, 'Latency': 1.5426}","{'error': 15.664999999999992, 'latency': 1.54256}"
"{'Performance': 12.3233, 'Latency': 1.6482}","{'error': 37.61333333333334, 'latency': 1.95216}"
"{'Performance': 13.3433, 'Latency': 1.133}","{'error': 13.61, 'latency': 1.13296}"
"{'Performance': 90.0, 'Latency': 1.9522}","{'error': 90.0, 'latency': 2.36176}"
"{'Performance': 20.5833, 'Latency': 1.9522}","{'error': 13.544999999999987, 'latency': 1.54256}"
"{'Performance': 15.665, 'Latency': 1.5426}","{'error': 24.040000000000006, 'latency': 1.54256}"
"{'Performance': 13.49, 'Latency': 1.133}","{'error': 13.41000000000001, 'latency': 1.54256}"
"{'Performance': 13.49, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.54256}"
"{'Performance': 90.0, 'Latency': 1.133}","{'error': 24.33, 'latency': 1.54256}"
"{'Performance': 90.0, 'Latency': 1.133}","{'error': 13.396666666666661, 'latency': 1.54256}"
"{'Performance': 29.1033, 'Latency': 1.133}","{'error': 15.623333333333335, 'latency': 1.13296}"
"{'Performance': 90.0, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.13296}"
"{'Performance': 29.1033, 'Latency': 1.133}","{'error': 13.623333333333335, 'latency': 1.13296}"
"{'Performance': 13.49, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.54256}"
"{'Performance': 13.61, 'Latency': 1.133}","{'error': 20.230000000000004, 'latency': 1.54256}"
"{'Performance': 24.5567, 'Latency': 1.5426}","{'error': 13.616666666666674, 'latency': 1.95216}"
"{'Performance': 13.5867, 'Latency': 1.133}","{'error': 13.466666666666654, 'latency': 1.13296}"
"{'Performance': 20.205, 'Latency': 1.9522}","{'error': 24.799999999999997, 'latency': 1.95216}"
"{'Performance': 24.71, 'Latency': 1.9522}","{'error': 46.54333333333333, 'latency': 1.95216}"
"{'Performance': 90.0, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.13296}"
"{'Performance': 15.665, 'Latency': 1.5426}","{'error': 37.00666666666667, 'latency': 1.95216}"
"{'Performance': 90.0, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.13296}"
"{'Performance': 12.3233, 'Latency': 1.6482}","{'error': 45.70333333333334, 'latency': 1.13296}"
"{'Performance': 90.0, 'Latency': 1.133}","{'error': 13.689999999999998, 'latency': 1.13296}"
"{'Performance': 20.23, 'Latency': 1.5426}","{'error': 19.956666666666663, 'latency': 1.54256}"
"{'Performance': 20.73, 'Latency': 1.5426}","{'error': 24.205, 'latency': 1.54256}"
"{'Performance': 20.23, 'Latency': 1.5426}","{'error': 24.75333333333333, 'latency': 1.54256}"
"{'Performance': 13.61, 'Latency': 1.133}","{'error': 29.39666666666666, 'latency': 1.13296}"
"{'Performance': 24.71, 'Latency': 1.9522}","{'error': 27.013333333333335, 'latency': 1.95216}"
"{'Performance': 90.0, 'Latency': 1.133}","{'error': 24.42, 'latency': 1.54256}"
"{'Performance': 24.205, 'Latency': 1.5426}","{'error': 13.493333333333325, 'latency': 1.54256}"
"{'Performance': 37.0067, 'Latency': 1.9522}","{'error': 19.653333333333336, 'latency': 1.54256}"
"{'Performance': 13.6267, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.13296}"
"{'Performance': 19.9, 'Latency': 1.9522}","{'error': 26.38666666666667, 'latency': 2.36176}"
"{'Performance': 13.2033, 'Latency': 1.133}","{'error': 13.779999999999987, 'latency': 1.54256}"
"{'Performance': 24.8, 'Latency': 1.9522}","{'error': 25.200000000000003, 'latency': 1.54256}"
"{'Performance': 90.0, 'Latency': 1.133}","{'error': 13.436666666666667, 'latency': 1.13296}"
"{'Performance': 13.2033, 'Latency': 1.133}","{'error': 13.383333333333326, 'latency': 1.13296}"
"{'Performance': 20.205, 'Latency': 1.9522}","{'error': 19.209999999999994, 'latency': 1.54256}"
"{'Performance': 20.045, 'Latency': 1.5426}","{'error': 37.083333333333336, 'latency': 1.54256}"
"{'Performance': 90.0, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.54256}"
"{'Performance': 29.3967, 'Latency': 1.133}","{'error': 15.730000000000004, 'latency': 1.54256}"
"{'Performance': 20.205, 'Latency': 1.9522}","{'error': 26.27000000000001, 'latency': 1.95216}"
"{'Performance': 24.42, 'Latency': 1.5426}","{'error': 24.266666666666666, 'latency': 1.54256}"
"{'Performance': 13.61, 'Latency': 1.133}","{'error': 90.0, 'latency': 1.54256}"
"{'Performance': 19.9467, 'Latency': 1.5426}","{'error': 20.076666666666668, 'latency': 1.95216}"
"{'Performance': 19.6533, 'Latency': 1.5426}","{'error': 90.0, 'latency': 1.13296}"
"{'Performance': 19.9467, 'Latency': 1.5426}","{'error': 15.944999999999993, 'latency': 1.54256}"
"{'Performance': 29.1033, 'Latency': 1.133}","{'error': 30.74666666666667, 'latency': 1.54256}"
"{'Performance': 90.0, 'Latency': 1.5426}","{'error': 24.706666666666663, 'latency': 1.54256}"
