candidate_evaluations,hypervolume_contributions
"[{'Performance': 19.9, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 2.4674}, {'Performance': 15.78, 'Latency': 1.5426}, {'Performance': 10.58, 'Latency': 2.9826}, {'Performance': 20.5833, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 47.68, 'Latency': 2.7714}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.045, 'Latency': 1.5426}, {'Performance': 47.68, 'Latency': 2.7714}, {'Performance': 19.9, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.6267, 'Latency': 1.133}, {'Performance': 10.58, 'Latency': 2.9826}, {'Performance': 19.9, 'Latency': 1.9522}, {'Performance': 20.75, 'Latency': 2.4674}, {'Performance': 90.0, 'Latency': 2.4674}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.045, 'Latency': 1.5426}, {'Performance': 6.5467, 'Latency': 3.421}, {'Performance': 10.94, 'Latency': 2.1634}, {'Performance': 6.94, 'Latency': 3.8306}, {'Performance': 15.78, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.6267, 'Latency': 1.133}, {'Performance': 20.53, 'Latency': 1.5426}, {'Performance': 24.5567, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.5833, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 19.9, 'Latency': 1.9522}, {'Performance': 13.62, 'Latency': 1.5426}, {'Performance': 6.94, 'Latency': 3.8306}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 29.1033, 'Latency': 1.133}, {'Performance': 13.2033, 'Latency': 1.133}, {'Performance': 24.5567, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 7.627776810181786e-08, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.53, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.75, 'Latency': 2.4674}, {'Performance': 13.61, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 19.9, 'Latency': 1.9522}, {'Performance': 10.31, 'Latency': 2.0578}, {'Performance': 20.53, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.5567, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 24.5567, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 19.9, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 19.9467, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 15.78, 'Latency': 1.5426}, {'Performance': 13.49, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 12.3233, 'Latency': 1.6482}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.49, 'Latency': 1.133}]","[0.0, 0.0, 6.064198054822612e-08, 0.0, 0.0]"
"[{'Performance': 13.2033, 'Latency': 1.133}, {'Performance': 19.9, 'Latency': 1.9522}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 20.045, 'Latency': 1.5426}, {'Performance': 20.205, 'Latency': 1.9522}]","[7.627776810181786e-08, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.49, 'Latency': 1.133}, {'Performance': 29.1033, 'Latency': 1.133}, {'Performance': 13.2033, 'Latency': 1.133}, {'Performance': 19.9, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 2.4674}]","[0.0, 0.0, 7.627776810181786e-08, 0.0, 0.0]"
"[{'Performance': 13.61, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.295, 'Latency': 1.133}, {'Performance': 13.6267, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.295, 'Latency': 1.133}, {'Performance': 13.3433, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.6267, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 29.1033, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 48.3133, 'Latency': 2.7714}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 19.9467, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.75, 'Latency': 2.4674}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.045, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 13.39, 'Latency': 1.5426}, {'Performance': 19.9467, 'Latency': 1.5426}, {'Performance': 20.53, 'Latency': 1.5426}, {'Performance': 31.4133, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 47.68, 'Latency': 2.7714}, {'Performance': 24.71, 'Latency': 1.9522}, {'Performance': 19.9467, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.39, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 45.525, 'Latency': 2.3618}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 10.58, 'Latency': 2.9826}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 24.71, 'Latency': 1.9522}, {'Performance': 13.5867, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.49, 'Latency': 1.133}, {'Performance': 10.31, 'Latency': 2.0578}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.295, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 12.8967, 'Latency': 2.0578}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.9522}, {'Performance': 29.1033, 'Latency': 1.133}, {'Performance': 15.77, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.53, 'Latency': 1.5426}, {'Performance': 24.71, 'Latency': 1.9522}, {'Performance': 13.39, 'Latency': 1.5426}, {'Performance': 37.46, 'Latency': 1.9522}, {'Performance': 13.61, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.53, 'Latency': 1.5426}, {'Performance': 13.6267, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 19.9, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 26.46, 'Latency': 1.9522}, {'Performance': 24.5567, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.9522}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.75, 'Latency': 2.4674}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 24.095, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.53, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 24.71, 'Latency': 1.9522}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 20.045, 'Latency': 1.5426}, {'Performance': 48.3133, 'Latency': 2.7714}, {'Performance': 90.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 31.4133, 'Latency': 1.5426}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 19.9, 'Latency': 1.9522}, {'Performance': 26.46, 'Latency': 1.9522}, {'Performance': 20.5833, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 12.3233, 'Latency': 1.6482}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 15.665, 'Latency': 1.5426}, {'Performance': 13.39, 'Latency': 1.5426}, {'Performance': 19.9467, 'Latency': 1.5426}]","[6.064198054822612e-08, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.3433, 'Latency': 1.133}, {'Performance': 29.1033, 'Latency': 1.133}, {'Performance': 19.9467, 'Latency': 1.133}, {'Performance': 13.4133, 'Latency': 1.5426}, {'Performance': 24.095, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.9522}, {'Performance': 15.665, 'Latency': 1.5426}, {'Performance': 37.46, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 10.94, 'Latency': 2.1634}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 19.9467, 'Latency': 1.5426}, {'Performance': 29.1033, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 15.665, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 20.5833, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.49, 'Latency': 1.133}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.4367, 'Latency': 1.9522}, {'Performance': 24.04, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.49, 'Latency': 1.133}, {'Performance': 13.6267, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.41, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 37.6133, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.71, 'Latency': 1.9522}, {'Performance': 10.31, 'Latency': 2.0578}, {'Performance': 20.045, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 29.1033, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 19.9467, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 19.9, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 29.1033, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 15.78, 'Latency': 1.5426}, {'Performance': 19.9467, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.49, 'Latency': 1.133}, {'Performance': 12.8967, 'Latency': 2.0578}, {'Performance': 20.045, 'Latency': 1.5426}, {'Performance': 15.6233, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.61, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 13.6233, 'Latency': 1.133}, {'Performance': 20.45, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 24.5567, 'Latency': 1.5426}, {'Performance': 29.1033, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.5867, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.49, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 19.9, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 24.71, 'Latency': 1.9522}, {'Performance': 24.8, 'Latency': 1.9522}, {'Performance': 15.77, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 19.9467, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 15.665, 'Latency': 1.5426}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 24.8, 'Latency': 1.9522}, {'Performance': 19.9, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.04, 'Latency': 1.5426}, {'Performance': 20.23, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 24.8, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 19.9467, 'Latency': 1.5426}, {'Performance': 15.6233, 'Latency': 1.133}, {'Performance': 12.3233, 'Latency': 1.6482}]","[0.0, 0.0, 0.0, 0.0, 6.064198054822612e-08]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.545, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 20.4367, 'Latency': 1.9522}, {'Performance': 13.61, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.23, 'Latency': 1.5426}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.73, 'Latency': 1.5426}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.41, 'Latency': 1.5426}, {'Performance': 24.8, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.23, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.04, 'Latency': 1.5426}, {'Performance': 20.75, 'Latency': 2.4674}, {'Performance': 46.5433, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.61, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.8, 'Latency': 1.9522}, {'Performance': 24.095, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 2.3618}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 24.71, 'Latency': 1.9522}, {'Performance': 24.04, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 15.665, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 10.94, 'Latency': 2.1634}, {'Performance': 24.71, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 24.205, 'Latency': 1.5426}, {'Performance': 20.23, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.8, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 37.0067, 'Latency': 1.9522}, {'Performance': 37.6133, 'Latency': 1.9522}, {'Performance': 20.23, 'Latency': 1.5426}, {'Performance': 13.5867, 'Latency': 1.133}, {'Performance': 13.49, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.6267, 'Latency': 1.133}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 19.9, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.42, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 15.77, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 13.2033, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}]","[0.0, 0.0, 7.627776810181786e-08, 0.0, 0.0]"
"[{'Performance': 24.8, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.6233, 'Latency': 1.133}, {'Performance': 37.0067, 'Latency': 1.9522}, {'Performance': 20.5833, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 19.9, 'Latency': 1.9522}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 13.39, 'Latency': 1.5426}, {'Performance': 13.5867, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 15.77, 'Latency': 1.133}, {'Performance': 24.71, 'Latency': 1.9522}, {'Performance': 12.3233, 'Latency': 1.6482}, {'Performance': 13.2033, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 6.064198054822612e-08, 7.627776810181786e-08]"
"[{'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 31.4133, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.4367, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.045, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.095, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 19.21, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 20.75, 'Latency': 2.4674}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 10.94, 'Latency': 2.1634}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 29.3967, 'Latency': 1.133}, {'Performance': 24.71, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 26.175, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 31.4133, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.04, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 24.42, 'Latency': 1.5426}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 37.46, 'Latency': 1.9522}, {'Performance': 26.3867, 'Latency': 2.3618}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.61, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 15.6233, 'Latency': 1.133}, {'Performance': 24.04, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 19.9467, 'Latency': 1.5426}, {'Performance': 20.23, 'Latency': 1.5426}, {'Performance': 13.49, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
