candidate_evaluations,hypervolume_contributions
"[{'Performance': 11.69, 'Latency': 4.4674}, {'Performance': 13.13, 'Latency': 2.573}, {'Performance': 26.9667, 'Latency': 3.6194}, {'Performance': 10.5867, 'Latency': 2.0578}, {'Performance': 13.7267, 'Latency': 2.9826}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 15.68, 'Latency': 1.133}, {'Performance': 13.13, 'Latency': 2.573}, {'Performance': 13.0, 'Latency': 1.5426}, {'Performance': 13.5567, 'Latency': 2.9826}, {'Performance': 13.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 11.69, 'Latency': 4.4674}, {'Performance': 13.13, 'Latency': 2.573}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 8.6667, 'Latency': 2.8002}, {'Performance': 15.68, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 21.0, 'Latency': 1.9522}, {'Performance': 44.16, 'Latency': 2.7714}, {'Performance': 15.68, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 20.5833, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 15.68, 'Latency': 1.133}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 21.0, 'Latency': 1.9522}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 13.13, 'Latency': 2.573}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.0, 'Latency': 1.5426}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 26.9667, 'Latency': 3.6194}, {'Performance': 15.68, 'Latency': 1.133}, {'Performance': 44.16, 'Latency': 2.7714}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 21.0, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.13, 'Latency': 2.573}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 15.68, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.325, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.7267, 'Latency': 2.9826}, {'Performance': 15.68, 'Latency': 1.133}, {'Performance': 21.0, 'Latency': 1.9522}, {'Performance': 23.81, 'Latency': 2.0578}, {'Performance': 13.325, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 11.69, 'Latency': 4.4674}, {'Performance': 15.68, 'Latency': 1.133}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 13.7267, 'Latency': 2.9826}, {'Performance': 15.8833, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 15.8833, 'Latency': 1.133}, {'Performance': 21.0, 'Latency': 1.9522}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.9522}, {'Performance': 11.01, 'Latency': 3.709}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 15.88, 'Latency': 1.133}, {'Performance': 13.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.0, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.9522}, {'Performance': 13.56, 'Latency': 3.6482}, {'Performance': 11.69, 'Latency': 4.4674}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 15.8833, 'Latency': 1.133}, {'Performance': 21.0, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 48.2867, 'Latency': 2.3618}, {'Performance': 23.81, 'Latency': 2.0578}, {'Performance': 13.0, 'Latency': 1.5426}, {'Performance': 11.69, 'Latency': 4.4674}, {'Performance': 21.0, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.61, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 15.8833, 'Latency': 1.133}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 11.0033, 'Latency': 2.1634}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 15.8833, 'Latency': 1.133}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 13.325, 'Latency': 1.9522}, {'Performance': 11.69, 'Latency': 4.4674}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 10.5867, 'Latency': 2.0578}, {'Performance': 24.21, 'Latency': 1.9522}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 8.6667, 'Latency': 2.8002}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 24.21, 'Latency': 1.9522}, {'Performance': 23.52, 'Latency': 2.0578}, {'Performance': 15.68, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 24.21, 'Latency': 1.9522}, {'Performance': 13.56, 'Latency': 3.6482}, {'Performance': 7.73, 'Latency': 4.573}, {'Performance': 23.52, 'Latency': 2.0578}, {'Performance': 10.5867, 'Latency': 2.0578}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 24.21, 'Latency': 1.9522}, {'Performance': 13.13, 'Latency': 2.573}, {'Performance': 13.325, 'Latency': 1.9522}, {'Performance': 15.68, 'Latency': 1.133}, {'Performance': 15.88, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.5633, 'Latency': 1.6482}, {'Performance': 11.01, 'Latency': 3.709}, {'Performance': 23.81, 'Latency': 2.0578}, {'Performance': 15.8833, 'Latency': 1.133}, {'Performance': 24.095, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 11.0033, 'Latency': 2.1634}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.21, 'Latency': 1.9522}, {'Performance': 13.56, 'Latency': 3.6482}, {'Performance': 23.81, 'Latency': 2.0578}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 23.52, 'Latency': 2.0578}, {'Performance': 15.88, 'Latency': 1.133}, {'Performance': 7.9133, 'Latency': 2.3906}, {'Performance': 26.9667, 'Latency': 3.6194}, {'Performance': 15.8833, 'Latency': 1.133}]","[0.0, 0.0, 2.570418766723037e-07, 0.0, 0.0]"
"[{'Performance': 13.61, 'Latency': 1.133}, {'Performance': 24.095, 'Latency': 1.9522}, {'Performance': 21.9167, 'Latency': 2.877}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 31.15, 'Latency': 2.3618}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.6482}, {'Performance': 90.0, 'Latency': 3.6482}, {'Performance': 23.81, 'Latency': 2.0578}, {'Performance': 90.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 31.15, 'Latency': 2.3618}, {'Performance': 23.52, 'Latency': 2.0578}, {'Performance': 15.88, 'Latency': 1.133}, {'Performance': 19.7667, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 24.095, 'Latency': 1.9522}, {'Performance': 21.0, 'Latency': 1.9522}, {'Performance': 15.88, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.61, 'Latency': 1.133}, {'Performance': 26.9667, 'Latency': 3.6194}, {'Performance': 21.0, 'Latency': 1.9522}, {'Performance': 24.85, 'Latency': 1.9522}, {'Performance': 19.7667, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.61, 'Latency': 1.133}, {'Performance': 15.7833, 'Latency': 2.0578}, {'Performance': 15.68, 'Latency': 1.133}, {'Performance': 31.15, 'Latency': 2.3618}, {'Performance': 90.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 24.4367, 'Latency': 1.5426}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 15.88, 'Latency': 1.133}, {'Performance': 24.21, 'Latency': 1.9522}, {'Performance': 13.7, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 19.77, 'Latency': 1.9522}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 15.68, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 15.8833, 'Latency': 1.133}, {'Performance': 24.85, 'Latency': 1.9522}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 13.61, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.57, 'Latency': 1.6482}, {'Performance': 24.21, 'Latency': 1.9522}, {'Performance': 19.7667, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.095, 'Latency': 1.9522}, {'Performance': 13.7, 'Latency': 1.5426}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 19.77, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 8.6667, 'Latency': 2.8002}, {'Performance': 13.13, 'Latency': 2.573}, {'Performance': 24.4367, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 15.68, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 24.4367, 'Latency': 1.5426}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 13.57, 'Latency': 1.6482}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 13.13, 'Latency': 2.573}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.095, 'Latency': 1.9522}, {'Performance': 13.355, 'Latency': 1.6482}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 31.8267, 'Latency': 2.3618}, {'Performance': 15.88, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 15.68, 'Latency': 1.133}, {'Performance': 15.88, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 15.7833, 'Latency': 2.0578}, {'Performance': 24.095, 'Latency': 1.9522}, {'Performance': 24.21, 'Latency': 1.9522}, {'Performance': 15.88, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 15.68, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 13.0, 'Latency': 1.5426}, {'Performance': 15.8833, 'Latency': 1.133}, {'Performance': 20.5833, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 31.8267, 'Latency': 2.3618}, {'Performance': 24.85, 'Latency': 1.9522}, {'Performance': 15.68, 'Latency': 1.133}, {'Performance': 13.325, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.21, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.6482}, {'Performance': 15.88, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 15.88, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.21, 'Latency': 1.9522}, {'Performance': 15.68, 'Latency': 1.133}, {'Performance': 26.3867, 'Latency': 2.3618}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 31.15, 'Latency': 2.3618}, {'Performance': 90.0, 'Latency': 1.6482}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.7, 'Latency': 1.5426}, {'Performance': 29.4833, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.6482}, {'Performance': 24.21, 'Latency': 1.9522}, {'Performance': 13.5633, 'Latency': 1.6482}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 15.68, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.095, 'Latency': 1.9522}, {'Performance': 17.7633, 'Latency': 2.0578}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.6482}, {'Performance': 90.0, 'Latency': 1.6482}, {'Performance': 90.0, 'Latency': 1.6482}, {'Performance': 90.0, 'Latency': 1.6482}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 24.5333, 'Latency': 1.5426}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 24.2267, 'Latency': 1.5426}, {'Performance': 29.1033, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 31.15, 'Latency': 2.3618}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 15.68, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 15.88, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 31.8267, 'Latency': 2.3618}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 21.0, 'Latency': 1.9522}, {'Performance': 24.21, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.6482}, {'Performance': 24.85, 'Latency': 1.9522}, {'Performance': 19.7667, 'Latency': 1.9522}, {'Performance': 31.15, 'Latency': 2.3618}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 15.88, 'Latency': 1.133}, {'Performance': 13.0, 'Latency': 1.5426}, {'Performance': 24.6533, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 15.8833, 'Latency': 1.133}, {'Performance': 19.9567, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.6482}, {'Performance': 13.61, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 48.2867, 'Latency': 2.3618}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.57, 'Latency': 1.6482}, {'Performance': 15.8833, 'Latency': 1.133}, {'Performance': 24.4367, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 29.1033, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.6482}, {'Performance': 13.325, 'Latency': 1.9522}, {'Performance': 24.85, 'Latency': 1.9522}, {'Performance': 15.88, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 23.52, 'Latency': 2.0578}, {'Performance': 21.9167, 'Latency': 2.877}, {'Performance': 13.3967, 'Latency': 1.5426}, {'Performance': 20.5833, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 15.88, 'Latency': 1.133}, {'Performance': 13.13, 'Latency': 2.573}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 19.77, 'Latency': 1.9522}, {'Performance': 21.0, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.61, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.6482}, {'Performance': 13.48, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 12.3967, 'Latency': 1.6482}, {'Performance': 24.2267, 'Latency': 1.5426}, {'Performance': 13.0, 'Latency': 1.5426}, {'Performance': 19.7667, 'Latency': 1.9522}, {'Performance': 13.61, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.345, 'Latency': 1.133}, {'Performance': 24.54, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.85, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.61, 'Latency': 1.133}, {'Performance': 19.9567, 'Latency': 1.5426}, {'Performance': 15.815, 'Latency': 1.133}, {'Performance': 12.5167, 'Latency': 1.6482}, {'Performance': 90.0, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 19.9567, 'Latency': 1.5426}, {'Performance': 13.5867, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.3967, 'Latency': 1.5426}, {'Performance': 24.4367, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.055, 'Latency': 1.5426}, {'Performance': 24.095, 'Latency': 1.9522}, {'Performance': 26.3867, 'Latency': 2.3618}, {'Performance': 90.0, 'Latency': 1.6482}, {'Performance': 24.21, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.13, 'Latency': 1.6482}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 15.88, 'Latency': 1.133}, {'Performance': 24.2267, 'Latency': 1.5426}, {'Performance': 20.5833, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.55, 'Latency': 1.5426}, {'Performance': 15.68, 'Latency': 1.133}, {'Performance': 19.77, 'Latency': 1.9522}, {'Performance': 23.52, 'Latency': 2.0578}, {'Performance': 24.21, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 19.7667, 'Latency': 1.9522}, {'Performance': 24.2267, 'Latency': 1.5426}, {'Performance': 13.3467, 'Latency': 1.6482}, {'Performance': 20.5833, 'Latency': 1.9522}, {'Performance': 19.9567, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.61, 'Latency': 1.133}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 15.68, 'Latency': 1.133}, {'Performance': 19.9567, 'Latency': 1.5426}, {'Performance': 24.6533, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.6482}, {'Performance': 20.205, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.6482}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.055, 'Latency': 1.5426}, {'Performance': 13.5567, 'Latency': 1.6482}, {'Performance': 13.61, 'Latency': 1.133}, {'Performance': 13.345, 'Latency': 1.133}, {'Performance': 24.7, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.61, 'Latency': 1.133}, {'Performance': 13.575, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 21.0, 'Latency': 1.9522}, {'Performance': 24.42, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.133}, {'Performance': 15.8833, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 13.3967, 'Latency': 1.5426}, {'Performance': 24.7, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 24.21, 'Latency': 1.9522}, {'Performance': 15.88, 'Latency': 1.133}, {'Performance': 19.765, 'Latency': 1.5426}, {'Performance': 24.2667, 'Latency': 1.6482}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 12.5167, 'Latency': 1.6482}, {'Performance': 19.9567, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.3333, 'Latency': 1.5426}, {'Performance': 13.325, 'Latency': 1.9522}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.7, 'Latency': 1.5426}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.7, 'Latency': 1.5426}, {'Performance': 12.8533, 'Latency': 2.0578}, {'Performance': 15.88, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.61, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 24.21, 'Latency': 1.9522}, {'Performance': 29.1033, 'Latency': 1.133}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 11.0033, 'Latency': 2.1634}, {'Performance': 13.5867, 'Latency': 1.133}, {'Performance': 19.765, 'Latency': 1.5426}, {'Performance': 24.095, 'Latency': 1.9522}, {'Performance': 90.0, 'Latency': 1.133}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 19.765, 'Latency': 1.5426}, {'Performance': 13.3467, 'Latency': 1.6482}, {'Performance': 90.0, 'Latency': 1.133}, {'Performance': 19.765, 'Latency': 1.5426}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 90.0, 'Latency': 1.5426}, {'Performance': 29.4833, 'Latency': 1.133}, {'Performance': 24.6533, 'Latency': 1.9522}, {'Performance': 26.6467, 'Latency': 2.3618}, {'Performance': 90.0, 'Latency': 1.6482}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
