candidate_evaluations,hypervolume_contributions
"[{'Latency': 11.3, 'Perplexity': 26.5}, {'Latency': 16.0, 'Perplexity': 21.2}, {'Latency': 15.5, 'Perplexity': 21.8}, {'Latency': 9.5, 'Perplexity': 28.0}, {'Latency': 10.9, 'Perplexity': 26.5}]","[0.0, 0.0006825910090646481, 0.0, 0.0, 8.519701121478818e-06]"
"[{'Latency': 16.2, 'Perplexity': 21.1}, {'Latency': 11.8, 'Perplexity': 25.5}, {'Latency': 10.7, 'Perplexity': 26.4}, {'Latency': 9.6, 'Perplexity': 27.3}, {'Latency': 9.3, 'Perplexity': 27.8}]","[0.00025545366208712394, 0.01552158397670822, 0.00020439194962262874, 0.0, 0.0]"
"[{'Latency': 10.0, 'Perplexity': 26.5}, {'Latency': 10.5, 'Perplexity': 26.5}, {'Latency': 10.5, 'Perplexity': 26.6}, {'Latency': 15.5, 'Perplexity': 21.5}, {'Latency': 16.5, 'Perplexity': 21.0}]","[0.0008833516994759538, 0.0001836544045237254, 5.872812894391899e-05, 0.0003513991970489627, 0.000693516919485937]"
"[{'Latency': 9.0, 'Perplexity': 28.0}, {'Latency': 16.0, 'Perplexity': 21.1}, {'Latency': 10.3, 'Perplexity': 26.6}, {'Latency': 15.0, 'Perplexity': 21.6}, {'Latency': 9.02, 'Perplexity': 28.1}]","[0.0, 0.0008586623420558936, 0.00015685602429149625, 0.0002891352354348342, 0.0]"
"[{'Latency': 10.2, 'Perplexity': 26.8}, {'Latency': 16.0, 'Perplexity': 21.6}, {'Latency': 10.5, 'Perplexity': 26.7}, {'Latency': 15.5, 'Perplexity': 21.5}, {'Latency': 9.8, 'Perplexity': 27.2}]","[0.0, 0.0, 0.0, 0.0003513991970489627, 0.0]"
"[{'Latency': 10.6237, 'Perplexity': 26.5209}, {'Latency': 16.2807, 'Perplexity': 21.1015}, {'Latency': 10.4, 'Perplexity': 26.8}, {'Latency': 15.5794, 'Perplexity': 21.5942}, {'Latency': 9.3526, 'Perplexity': 27.1123}]","[2.018316491714245e-08, 0.0, 0.0, 0.0, 0.0]"
"[{'Latency': 10.5, 'Perplexity': 26.5}, {'Latency': 10.3, 'Perplexity': 27.0}, {'Latency': 15.5, 'Perplexity': 21.5}, {'Latency': 15.0, 'Perplexity': 21.8}, {'Latency': 9.5, 'Perplexity': 27.0}]","[0.00015823412550597382, 0.0, 0.0002999444156031039, 0.0, 0.00023680524493929767]"
"[{'Latency': 12.5, 'Perplexity': 22.0}, {'Latency': 15.0, 'Perplexity': 21.5}, {'Latency': 9.8, 'Perplexity': 26.5}, {'Latency': 14.5, 'Perplexity': 21.3}, {'Latency': 10.9, 'Perplexity': 26.5}]","[0.05925237292460306, 0.000880703540645067, 0.0014151229241761154, 0.007533978760819515, 8.519701121478818e-06]"
"[{'Latency': 10.5, 'Perplexity': 26.5}, {'Latency': 10.3, 'Perplexity': 26.67}, {'Latency': 10.4, 'Perplexity': 26.96}, {'Latency': 9.8, 'Perplexity': 26.8}, {'Latency': 10.2, 'Perplexity': 27.0}]","[0.00015823412550597382, 1.0832014135431223e-05, 0.0, 0.00019963473472461857, 0.0]"
"[{'Latency': 16.28, 'Perplexity': 21.1}, {'Latency': 10.62, 'Perplexity': 26.52}, {'Latency': 11.34, 'Perplexity': 26.55}, {'Latency': 15.58, 'Perplexity': 21.1}, {'Latency': 9.35, 'Perplexity': 27.0}]","[1.3413223586722367e-05, 1.9891645830494298e-06, 0.0, 0.00199694893694935, 0.00035510193180954275]"
"[{'Latency': 10.3, 'Perplexity': 27.0}, {'Latency': 15.5, 'Perplexity': 21.5}, {'Latency': 15.1, 'Perplexity': 21.7}, {'Latency': 10.5, 'Perplexity': 27.0}, {'Latency': 9.024, 'Perplexity': 28.1458}]","[0.0, 7.900930427195973e-05, 1.916619673503206e-05, 0.0, 0.0]"
"[{'Latency': 10.3, 'Perplexity': 26.8}, {'Latency': 15.5, 'Perplexity': 21.5}, {'Latency': 11.0, 'Perplexity': 26.5}, {'Latency': 16.0, 'Perplexity': 21.3}, {'Latency': 17.5, 'Perplexity': 20.69}]","[0.0, 7.899764174590373e-05, 0.0, 0.00016019706949554902, 0.00020219416365563347]"
"[{'Latency': 9.5, 'Perplexity': 27.0}, {'Latency': 10.2, 'Perplexity': 27.0}, {'Latency': 16.0, 'Perplexity': 21.5}, {'Latency': 15.5, 'Perplexity': 21.5}, {'Latency': 9.9, 'Perplexity': 27.0}]","[0.00023680524493929767, 0.0, 0.0, 7.900930427195973e-05, 7.721172821106848e-06]"
"[{'Latency': 9.5, 'Perplexity': 27.0}, {'Latency': 10.0, 'Perplexity': 26.5}, {'Latency': 10.9, 'Perplexity': 26.5}, {'Latency': 15.3, 'Perplexity': 21.5}, {'Latency': 10.5, 'Perplexity': 26.6}]","[0.00023680524493929767, 0.0006796038610876742, 8.519701121256773e-06, 0.0002125798794079259, 2.7535779540066585e-05]"
"[{'Latency': 10.5, 'Perplexity': 21.5}, {'Latency': 7.2, 'Perplexity': 35.8}, {'Latency': 9.4, 'Perplexity': 27.1}, {'Latency': 16.3, 'Perplexity': 21.1}, {'Latency': 9.5, 'Perplexity': 27.3}]","[0.1296323213606705, 0.0011544040490216734, 2.616469949767719e-05, 7.822422909198323e-06, 0.0]"
"[{'Latency': 10.3, 'Perplexity': 26.8}, {'Latency': 15.0, 'Perplexity': 21.5}, {'Latency': 9.5, 'Perplexity': 27.0}, {'Latency': 11.3, 'Perplexity': 26.5}, {'Latency': 15.5, 'Perplexity': 21.5}]","[0.0, 0.0006597684293139228, 0.00023680524493929767, 0.0, 7.900930427195973e-05]"
"[{'Latency': 10.3069, 'Perplexity': 26.674}, {'Latency': 10.6318, 'Perplexity': 26.8274}, {'Latency': 10.1204, 'Perplexity': 26.6439}, {'Latency': 16.2807, 'Perplexity': 21.1015}, {'Latency': 15.6755, 'Perplexity': 21.389}]","[0.0, 0.0, 0.0, 0.0, 3.2816303008331715e-08]"
"[{'Latency': 16.4, 'Perplexity': 21.3}, {'Latency': 16.3, 'Perplexity': 21.1}, {'Latency': 10.5, 'Perplexity': 26.7}, {'Latency': 10.3, 'Perplexity': 26.6}, {'Latency': 17.0, 'Perplexity': 21.0}]","[0.0, 7.864180714856062e-06, 0.0, 8.382826103003893e-05, 0.00017919072663952207]"
"[{'Latency': 17.5, 'Perplexity': 21.0}, {'Latency': 9.5, 'Perplexity': 27.1}, {'Latency': 9.4, 'Perplexity': 27.3}, {'Latency': 15.6, 'Perplexity': 21.4}, {'Latency': 10.5, 'Perplexity': 26.5}]","[1.4035605331086387e-05, 1.8410590448825204e-05, 0.0, 5.969486772428034e-05, 0.00013913039872592847]"
"[{'Latency': 15.5, 'Perplexity': 21.5}, {'Latency': 15.5, 'Perplexity': 21.1}, {'Latency': 9.5, 'Perplexity': 27.5}, {'Latency': 11.0, 'Perplexity': 26.5}, {'Latency': 9.5, 'Perplexity': 27.5}]","[6.956338825991892e-05, 0.001632805437531637, 0.0, 0.0, 0.0]"
"[{'Latency': 15.1372, 'Perplexity': 22.2736}, {'Latency': 17.1324, 'Perplexity': 21.0335}, {'Latency': 10.3069, 'Perplexity': 26.674}, {'Latency': 15.494, 'Perplexity': 22.1265}, {'Latency': 9.4196, 'Perplexity': 27.3526}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Latency': 10.6, 'Perplexity': 26.6}, {'Latency': 17.0, 'Perplexity': 21.1}, {'Latency': 15.1, 'Perplexity': 22.3}, {'Latency': 9.9, 'Perplexity': 26.7}, {'Latency': 15.5, 'Perplexity': 22.1}]","[0.0, 1.2487509220004966e-06, 0.0, 0.00010705486809170495, 0.0]"
"[{'Latency': 9.42, 'Perplexity': 27.35}, {'Latency': 10.47, 'Perplexity': 26.96}, {'Latency': 15.65, 'Perplexity': 21.39}, {'Latency': 10.58, 'Perplexity': 26.59}, {'Latency': 16.17, 'Perplexity': 21.4}]","[0.0, 0.0, 5.497597313830482e-06, 3.226643860987366e-07, 0.0]"
"[{'Latency': 10.5, 'Perplexity': 26.6}, {'Latency': 16.2, 'Perplexity': 21.2}, {'Latency': 9.5, 'Perplexity': 27.3}, {'Latency': 11.3, 'Perplexity': 26.5}, {'Latency': 15.5, 'Perplexity': 21.5}]","[2.181175698301452e-05, 0.0, 0.0, 0.0, 6.956338825969688e-05]"
"[{'Latency': 17.4, 'Perplexity': 21.1}, {'Latency': 9.6, 'Perplexity': 27.0}, {'Latency': 10.8, 'Perplexity': 26.5}, {'Latency': 15.5, 'Perplexity': 21.5}, {'Latency': 10.5, 'Perplexity': 27.2}]","[0.0, 0.0001645549692070869, 2.1897086750488626e-05, 6.956338825969688e-05, 0.0]"
"[{'Latency': 10.3, 'Perplexity': 26.5}, {'Latency': 16.5, 'Perplexity': 21.5}, {'Latency': 15.1, 'Perplexity': 22.3}, {'Latency': 9.8, 'Perplexity': 27.0}, {'Latency': 11.0, 'Perplexity': 26.5}]","[0.0003168415324543705, 0.0, 0.0, 4.407166398023854e-05, 0.0]"
