surrogate_model_prediction,benchmark_evaluation
"{'F1': 6.24, 'Latency': 25.73}","{'f1': 7.384999999999991, 'latency': 29.638800621032715}"
"{'F1': 8.23, 'Latency': 17.56}","{'f1': 11.959999999999994, 'latency': 20.593342781066895}"
"{'F1': 8.23, 'Latency': 17.56}","{'f1': 5.6566666666666805, 'latency': 30.613255500793457}"
"{'F1': 8.23, 'Latency': 17.56}","{'f1': 6.859999999999999, 'latency': 26.360979080200195}"
"{'F1': 8.23, 'Latency': 17.56}","{'f1': 6.743333333333339, 'latency': 27.50401496887207}"
"{'F1': 6.0, 'Latency': 28.0}","{'f1': 6.900000000000006, 'latency': 27.266545295715332}"
"{'F1': 6.0, 'Latency': 28.0}","{'f1': 6.890000000000001, 'latency': 30.84665298461914}"
"{'F1': 6.0, 'Latency': 28.0}","{'f1': 7.115000000000009, 'latency': 24.604439735412598}"
"{'F1': 6.0, 'Latency': 28.0}","{'f1': 6.75, 'latency': 27.649712562561035}"
"{'F1': 6.25, 'Latency': 23.7}","{'f1': 6.855000000000004, 'latency': 21.972265243530273}"
"{'F1': 6.25, 'Latency': 23.7}","{'f1': 6.360000000000014, 'latency': 29.933366775512695}"
"{'F1': 6.25, 'Latency': 23.7}","{'f1': 6.949999999999989, 'latency': 27.73428440093994}"
"{'F1': 6.25, 'Latency': 23.7}","{'f1': 6.420000000000002, 'latency': 27.470221519470215}"
"{'F1': 6.05, 'Latency': 25.71}","{'f1': 7.256666666666661, 'latency': 30.38681983947754}"
"{'F1': 6.05, 'Latency': 25.71}","{'f1': 10.400000000000006, 'latency': 26.259117126464844}"
"{'F1': 6.05, 'Latency': 25.71}","{'f1': 6.789999999999992, 'latency': 26.53803825378418}"
"{'F1': 6.05, 'Latency': 25.71}","{'f1': 6.819999999999993, 'latency': 27.05723762512207}"
"{'F1': 8.23, 'Latency': 17.56}","{'f1': 8.16000000000001, 'latency': 21.21532917022705}"
"{'F1': 8.23, 'Latency': 17.56}","{'f1': 5.789999999999992, 'latency': 31.01383686065674}"
"{'F1': 8.23, 'Latency': 17.56}","{'f1': 8.226666666666674, 'latency': 21.96540355682373}"
"{'F1': 8.23, 'Latency': 17.56}","{'f1': 7.133333333333326, 'latency': 27.52716064453125}"
