surrogate_model_prediction,benchmark_evaluation
"{'F1': 9.89, 'Latency': 21.34}","{'f1': 13.483333333333348, 'latency': 10.646724700927734}"
"{'F1': 9.89, 'Latency': 21.34}","{'f1': 90.0, 'latency': 14.684944152832031}"
"{'F1': 9.89, 'Latency': 21.34}","{'f1': 19.289999999999992, 'latency': 17.94902801513672}"
"{'F1': 10.5, 'Latency': 10.0}","{'f1': 90.0, 'latency': 10.631942749023438}"
"{'F1': 10.5, 'Latency': 10.0}","{'f1': 26.060000000000002, 'latency': 17.17991352081299}"
"{'F1': 10.5, 'Latency': 10.0}","{'f1': 24.673333333333332, 'latency': 14.688920974731445}"
"{'F1': 10.5, 'Latency': 10.0}","{'f1': 90.0, 'latency': 11.491026878356934}"
"{'F1': 13.5, 'Latency': 16.0}","{'f1': 14.25666666666666, 'latency': 20.57011127471924}"
"{'F1': 13.5, 'Latency': 16.0}","{'f1': 15.980000000000004, 'latency': 18.409342765808105}"
"{'F1': 13.5, 'Latency': 16.0}","{'f1': 14.400000000000006, 'latency': 20.54924488067627}"
"{'F1': 13.5, 'Latency': 16.0}","{'f1': 13.146666666666661, 'latency': 20.684585571289062}"
"{'F1': 13.2, 'Latency': 11.9}","{'f1': 24.155, 'latency': 14.806547164916992}"
"{'F1': 13.2, 'Latency': 11.9}","{'f1': 10.49666666666667, 'latency': 13.158020973205566}"
"{'F1': 13.2, 'Latency': 11.9}","{'f1': 13.626666666666665, 'latency': 11.509718894958496}"
"{'F1': 13.2, 'Latency': 11.9}","{'f1': 90.0, 'latency': 15.725817680358887}"
"{'F1': 10.44, 'Latency': 14.81}","{'f1': 90.0, 'latency': 11.465206146240234}"
"{'F1': 10.44, 'Latency': 14.81}","{'f1': 15.836666666666659, 'latency': 9.798097610473633}"
"{'F1': 10.44, 'Latency': 14.81}","{'f1': 19.946666666666673, 'latency': 13.978242874145508}"
"{'F1': 10.44, 'Latency': 14.81}","{'f1': 10.473333333333343, 'latency': 13.090147972106934}"
"{'F1': 19.95, 'Latency': 13.98}","{'f1': 19.974999999999994, 'latency': 17.472643852233887}"
"{'F1': 19.95, 'Latency': 13.98}","{'f1': 20.400000000000006, 'latency': 13.769545555114746}"
"{'F1': 19.95, 'Latency': 13.98}","{'f1': 15.769999999999996, 'latency': 9.819540977478027}"
"{'F1': 19.95, 'Latency': 13.98}","{'f1': 31.053333333333327, 'latency': 13.180313110351562}"
"{'F1': 10.5, 'Latency': 13.05}","{'f1': 12.396666666666661, 'latency': 12.488727569580078}"
"{'F1': 10.5, 'Latency': 13.05}","{'f1': 24.373333333333335, 'latency': 17.958216667175293}"
"{'F1': 10.5, 'Latency': 13.05}","{'f1': 24.269999999999996, 'latency': 14.680442810058594}"
"{'F1': 10.5, 'Latency': 13.05}","{'f1': 20.243333333333325, 'latency': 14.753003120422363}"
"{'F1': 19.0, 'Latency': 15.5}","{'f1': 11.34333333333332, 'latency': 13.06253433227539}"
"{'F1': 19.0, 'Latency': 15.5}","{'f1': 13.294999999999987, 'latency': 10.640363693237305}"
"{'F1': 19.0, 'Latency': 15.5}","{'f1': 17.42500000000001, 'latency': 25.206446647644043}"
"{'F1': 19.0, 'Latency': 15.5}","{'f1': 10.605000000000004, 'latency': 16.607937812805176}"
"{'F1': 14.68, 'Latency': 10.64}","{'f1': 10.955000000000013, 'latency': 12.959389686584473}"
"{'F1': 14.68, 'Latency': 10.64}","{'f1': 15.883333333333326, 'latency': 9.892287254333496}"
"{'F1': 14.68, 'Latency': 10.64}","{'f1': 24.595, 'latency': 17.288742065429688}"
"{'F1': 14.68, 'Latency': 10.64}","{'f1': 90.0, 'latency': 12.314319610595703}"
"{'F1': 19.97, 'Latency': 14.75}","{'f1': 41.1, 'latency': 17.385659217834473}"
"{'F1': 19.97, 'Latency': 14.75}","{'f1': 13.870000000000005, 'latency': 14.72930908203125}"
"{'F1': 19.97, 'Latency': 14.75}","{'f1': 13.383333333333326, 'latency': 14.125375747680664}"
"{'F1': 19.97, 'Latency': 14.75}","{'f1': 19.525000000000006, 'latency': 18.30434799194336}"
"{'F1': 10.47, 'Latency': 13.09}","{'f1': 36.58666666666667, 'latency': 12.441768646240234}"
"{'F1': 10.47, 'Latency': 13.09}","{'f1': 13.700000000000003, 'latency': 15.792179107666016}"
"{'F1': 10.47, 'Latency': 13.09}","{'f1': 19.795, 'latency': 18.291916847229004}"
"{'F1': 10.47, 'Latency': 13.09}","{'f1': 26.275000000000006, 'latency': 18.997340202331543}"
"{'F1': 13.29, 'Latency': 10.64}","{'f1': 90.0, 'latency': 11.464042663574219}"
"{'F1': 13.29, 'Latency': 10.64}","{'f1': 13.400000000000006, 'latency': 13.083715438842773}"
"{'F1': 13.29, 'Latency': 10.64}","{'f1': 90.0, 'latency': 11.486797332763672}"
"{'F1': 13.29, 'Latency': 10.64}","{'f1': 90.0, 'latency': 11.464042663574219}"
"{'F1': 15.77, 'Latency': 10.64}","{'f1': 13.299999999999997, 'latency': 15.613670349121094}"
"{'F1': 15.77, 'Latency': 10.64}","{'f1': 90.0, 'latency': 12.289891242980957}"
"{'F1': 15.77, 'Latency': 10.64}","{'f1': 13.266666666666666, 'latency': 16.302385330200195}"
"{'F1': 15.77, 'Latency': 10.64}","{'f1': 13.296666666666667, 'latency': 15.071430206298828}"
