x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0.2,0.3,0.1,0.25,0.15,0.1,0.3,0.2,0.1,0.2,0.2,0.1,0.1,0.15,0.25,0.1,0.2,0.15,0.2,0.25,0.1,0.15,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1
0.4,0.5,0.4,0.3,0.2,0.1,0.4,0.3,0.2,0.1,0.5,0.4,0.3,0.2,0.1,0.2,0.3,0.4,0.5,0.6,0.1,0.2,0.3,0.2,0.4,0.5,0.1,0.1,0.1,0.1
0.345,0.225,0.175,0.389,0.215,0.095,0.565,0.215,0.065,0.225,0.215,0.085,0.045,0.155,0.685,0.295,0.455,0.215,0.215,0.295,0.205,0.215,0.075,0.185,0.205,0.055,0.145,0.095,0.045,0.075
0.12,0.2,0.1,0.15,0.2,0.25,0.3,0.1,0.15,0.1,0.2,0.1,0.1,0.1,0.3,0.2,0.25,0.1,0.2,0.3,0.4,0.25,0.1,0.1,0.15,0.1,0.1,0.1,0.1,0.1
0.3,0.3,0.2,0.4,0.2,0.1,0.5,0.4,0.2,0.1,0.2,0.2,0.3,0.3,0.3,0.2,0.3,0.4,0.5,0.6,0.1,0.2,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1
0.19,0.28,0.14,0.21,0.16,0.12,0.36,0.2,0.1,0.14,0.16,0.1,0.07,0.19,0.31,0.11,0.15,0.14,0.22,0.25,0.12,0.18,0.09,0.13,0.18,0.1,0.12,0.09,0.08,0.1
0.25,0.35,0.18,0.3,0.2,0.15,0.4,0.25,0.15,0.1,0.25,0.2,0.1,0.2,0.3,0.15,0.25,0.2,0.2,0.3,0.15,0.2,0.1,0.15,0.25,0.15,0.2,0.1,0.1,0.1
0.03,0.07,0.01,0.06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.04,0.08,0.02,0.07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.05,0.1,0.1,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.07,0.1,0.05,0.1,0.1,0.1,0.1,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.15,0.15,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
0.4,0.2,0.1,0.35,0.2,0.1,0.3,0.1,0.3,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.25,0.35,0.12,0.24,0.18,0.1,0.3,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.12,0.15,0.08,0.18,0.12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.02,0.03,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.3,0.25,0.2,0.2,0.15,0.1,0.3,0.2,0.15,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.15,0.1,0.1,0.1,0.1,0.1
0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84
0.2,0.1,0.3,0.4,0.2,0.2,0.1,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3
0.2,0.25,0.15,0.2,0.2,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.1,0.2,0.3,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1
0.1,0.25,0.1,0.2,0.12,0.1,0.36,0.2,0.1,0.15,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.35,0.45,0.55,0.25,0.15,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.3,0.2,0.1,0.4,0.5,0.6,0.7,0.8,0.9,0.2,0.3,0.4,0.5,0.6,0.7
0.2,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.08,0.09,0.04,0.05,0.06,0.08,0.02,0.04,0.03,0.04,0.02,0.05,0.06,0.05,0.05,0.03,0.06,0.02,0.09,0.07,0.05,0.03,0.07,0.06,0.08,0.04,0.03,0.02,0.04,0.06
0.12,0.1,0.1,0.1,0.1,0.1,0.1,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.18,0.11,0.09,0.2,0.12,0.15,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.25,0.1,0.1,0.2,0.1,0.1,0.15,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.25
0.15,0.1,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.97,0.99,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0.05,0.02
0.6,0.7,0.8,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
0.03,0.04,0.02,0.05,0.04,0.03,0.02,0.03,0.04,0.03,0.02,0.04,0.03,0.02,0.04,0.03,0.02,0.04,0.03,0.02,0.03,0.04,0.03,0.02,0.04,0.03,0.02,0.03,0.04,0.03
0.07,0.15,0.1,0.12,0.15,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.15,0.1,0.1,0.1,0.1,0.15
0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
0.03,0.04,0.02,0.03,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.02,0.03,0.01,0.02,0.03,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.02
0.1,0.1,0.05,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
0.05,0.06,0.04,0.03,0.04,0.05,0.06,0.07,0.08,0.1,0.09,0.1,0.1,0.1,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.25,0.21,0.19,0.2,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.15,0.1,0.1,0.15,0.15,0.15,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.34,0.22,0.14,0.48,0.27,0.15,0.39,0.26,0.12,0.24,0.18,0.1,0.1,0.2,0.3,0.1,0.25,0.15,0.21,0.29,0.1,0.19,0.1,0.15,0.2,0.1,0.1,0.1,0.1,0.1
0.05,0.1,0.1,0.15,0.1,0.1,0.2,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
0.15,0.1,0.12,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.15,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
0.3,0.25,0.15,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.04,0.06,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56
0.2,0.22,0.24,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
