x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0.12,0.61,0.08,0.29,0.48,0.29,0.12,0.33,0.67,0.75,0.32,0.54,0.52,0.19,0.37,0.07,0.23,0.25,0.09,0.26,0.16,0.48,0.08,0.02,0.15,0.39,0.12,0.13,0.14,0.17
0.02,0.15,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.9,0.9,0.1,0.3,0.5,0.7,0.1,0.3,0.5
0.08,0.18,0.28,0.38,0.48,0.58,0.68,0.78,0.88,0.98,0.01,0.11,0.21,0.31,0.41,0.51,0.61,0.71,0.81,0.91,0.02,0.12,0.22,0.32,0.42,0.52,0.62,0.72,0.82,0.92
0.025,0.345,0.221,0.415,0.159,0.594,0.722,0.364,0.518,0.482,0.092,0.231,0.483,0.097,0.401,0.661,0.234,0.373,0.219,0.391,0.267,0.328,0.519,0.482,0.167,0.278,0.626,0.397,0.432,0.177
0.04,0.22,0.18,0.33,0.45,0.57,0.68,0.79,0.14,0.26,0.38,0.49,0.51,0.62,0.73,0.84,0.95,0.06,0.17,0.28,0.39,0.5,0.61,0.72,0.83,0.94,0.05,0.15,0.25,0.35
0.048,0.683,0.157,0.234,0.38,0.471,0.523,0.364,0.611,0.724,0.214,0.392,0.092,0.279,0.632,0.481,0.413,0.228,0.154,0.121,0.387,0.441,0.053,0.197,0.519,0.469,0.234,0.147,0.527,0.217
0.045,0.619,0.134,0.287,0.223,0.412,0.309,0.476,0.594,0.378,0.231,0.488,0.112,0.194,0.345,0.642,0.521,0.394,0.187,0.309,0.416,0.528,0.61,0.279,0.372,0.267,0.087,0.241,0.148,0.082
0.007,0.225,0.15,0.25,0.35,0.45,0.53,0.63,0.73,0.83,0.12,0.22,0.32,0.42,0.52,0.62,0.72,0.82,0.11,0.21,0.31,0.41,0.51,0.61,0.71,0.81,0.91,0.101,0.201,0.301
0.01,0.19,0.29,0.39,0.49,0.59,0.69,0.79,0.89,0.99,0.02,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,0.04,0.14,0.24,0.34,0.44,0.54,0.64,0.74,0.84,0.94
0.018,0.278,0.348,0.088,0.178,0.288,0.398,0.408,0.518,0.628,0.038,0.148,0.258,0.368,0.478,0.588,0.698,0.808,0.918,0.028,0.128,0.228,0.328,0.428,0.528,0.628,0.728,0.828,0.928,0.028
0.012,0.499,0.095,0.211,0.364,0.482,0.294,0.368,0.532,0.145,0.237,0.411,0.063,0.412,0.197,0.384,0.296,0.248,0.067,0.173,0.289,0.112,0.054,0.315,0.401,0.267,0.043,0.176,0.235,0.189
0.05,0.04,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33
0.013,0.321,0.189,0.275,0.397,0.451,0.554,0.612,0.734,0.845,0.027,0.213,0.345,0.415,0.59,0.684,0.795,0.825,0.913,0.019,0.154,0.238,0.335,0.4,0.5,0.62,0.71,0.83,0.91,0.014
0.002,0.474,0.093,0.084,0.531,0.628,0.428,0.218,0.519,0.631,0.107,0.186,0.247,0.341,0.396,0.519,0.253,0.129,0.257,0.298,0.071,0.373,0.025,0.087,0.306,0.225,0.101,0.257,0.109,0.032
0.007,0.157,0.287,0.402,0.517,0.63,0.74,0.852,0.963,0.054,0.163,0.172,0.291,0.412,0.523,0.634,0.745,0.856,0.967,0.078,0.189,0.29,0.391,0.492,0.593,0.694,0.095,0.187,0.279,0.371
0.032,0.267,0.173,0.296,0.257,0.482,0.574,0.684,0.381,0.468,0.214,0.273,0.307,0.478,0.365,0.493,0.237,0.384,0.318,0.222,0.348,0.421,0.582,0.187,0.239,0.279,0.315,0.192,0.199,0.311
0.077,0.312,0.201,0.487,0.598,0.482,0.367,0.248,0.154,0.783,0.294,0.125,0.275,0.329,0.48,0.64,0.71,0.388,0.455,0.523,0.601,0.462,0.412,0.285,0.176,0.068,0.093,0.21,0.309,0.452
0.019,0.597,0.254,0.387,0.421,0.258,0.138,0.362,0.283,0.417,0.054,0.304,0.236,0.187,0.236,0.579,0.318,0.423,0.634,0.546,0.736,0.448,0.258,0.087,0.069,0.295,0.583,0.319,0.473,0.425
0.054,0.135,0.321,0.487,0.258,0.367,0.478,0.329,0.448,0.556,0.254,0.173,0.09,0.32,0.111,0.221,0.067,0.487,0.369,0.281,0.177,0.116,0.177,0.194,0.237,0.211,0.278,0.356,0.424,0.3
0.022,0.72,0.19,0.35,0.5,0.15,0.4,0.6,0.2,0.3,0.7,0.25,0.18,0.24,0.15,0.31,0.45,0.54,0.36,0.27,0.47,0.59,0.11,0.23,0.33,0.45,0.31,0.4,0.52,0.18
0.038,0.281,0.197,0.303,0.412,0.519,0.628,0.719,0.814,0.905,0.019,0.123,0.217,0.319,0.421,0.514,0.607,0.701,0.815,0.027,0.138,0.239,0.342,0.412,0.523,0.634,0.744,0.855,0.975,0.014
0.015,0.25,0.1,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.05,0.15,0.35,0.45,0.55,0.65,0.75,0.85,0.05,0.15,0.25,0.35
0.022,0.318,0.413,0.509,0.215,0.609,0.732,0.844,0.95,0.163,0.272,0.386,0.494,0.592,0.711,0.829,0.913,0.025,0.132,0.238,0.342,0.459,0.517,0.613,0.726,0.82,0.415,0.229,0.125,0.019
0.005,0.007,0.008,0.015,0.016,0.018,0.022,0.028,0.034,0.042,0.054,0.063,0.071,0.082,0.092,0.101,0.112,0.125,0.137,0.145,0.156,0.167,0.178,0.182,0.193,0.206,0.218,0.229,0.234,0.245
0.012,0.295,0.18,0.32,0.41,0.58,0.74,0.61,0.78,0.65,0.29,0.46,0.15,0.22,0.35,0.43,0.51,0.59,0.67,0.75,0.83,0.91,0.29,0.46,0.34,0.28,0.18,0.24,0.32,0.42
0.029,0.37,0.232,0.415,0.547,0.69,0.371,0.283,0.45,0.634,0.187,0.292,0.478,0.579,0.681,0.792,0.472,0.343,0.294,0.718,0.081,0.391,0.593,0.697,0.827,0.912,0.103,0.207,0.309,0.413
0.04,0.15,0.1,0.3,0.5,0.7,0.1,0.3,0.5,0.6,0.2,0.4,0.6,0.8,0.2,0.4,0.6,0.8,0.3,0.5,0.7,0.9,0.1,0.3,0.5,0.7,0.9,0.2,0.4,0.6
0.04,0.5,0.2,0.3,0.6,0.7,0.3,0.4,0.5,0.6,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.1
0.09,0.32,0.13,0.29,0.44,0.56,0.68,0.79,0.91,0.02,0.12,0.18,0.24,0.36,0.46,0.54,0.64,0.72,0.84,0.04,0.14,0.22,0.32,0.42,0.52,0.62,0.73,0.83,0.93,0.03
0.015,0.16,0.22,0.28,0.34,0.4,0.46,0.52,0.58,0.64,0.07,0.13,0.19,0.25,0.31,0.37,0.43,0.49,0.55,0.61,0.08,0.14,0.2,0.26,0.32,0.38,0.44,0.5,0.56,0.62
0.009,0.145,0.335,0.495,0.695,0.785,0.835,0.925,0.055,0.155,0.235,0.325,0.415,0.505,0.595,0.685,0.775,0.865,0.955,0.045,0.195,0.205,0.215,0.225,0.235,0.245,0.255,0.265,0.275,0.285
0.013,0.301,0.105,0.231,0.356,0.486,0.274,0.328,0.532,0.187,0.237,0.315,0.078,0.412,0.195,0.321,0.294,0.358,0.417,0.289,0.306,0.482,0.218,0.357,0.416,0.217,0.065,0.196,0.281,0.071
0.017,0.222,0.327,0.432,0.537,0.642,0.747,0.852,0.957,0.062,0.171,0.287,0.398,0.415,0.522,0.634,0.746,0.858,0.968,0.034,0.145,0.256,0.367,0.478,0.589,0.69,0.801,0.912,0.023,0.134
0.015,0.35,0.2,0.3,0.4,0.55,0.65,0.75,0.85,0.95,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.06,0.16,0.26,0.36,0.46,0.56,0.66,0.76,0.86,0.96,0.05
0.01,0.6,0.12,0.25,0.35,0.55,0.75,0.85,0.95,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.08,0.18,0.28,0.38,0.48,0.58,0.68,0.78,0.88,0.98,0.03,0.13,0.23
0.004,0.33,0.21,0.41,0.27,0.57,0.31,0.71,0.91,0.11,0.22,0.42,0.52,0.62,0.72,0.82,0.92,0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,0.15,0.25,0.35
0.04,0.28,0.38,0.48,0.58,0.68,0.78,0.88,0.98,0.08,0.18,0.28,0.38,0.48,0.58,0.68,0.78,0.88,0.12,0.22,0.32,0.42,0.52,0.62,0.72,0.82,0.92,0.02,0.12,0.22
0.05,0.07,0.09,0.13,0.15,0.21,0.23,0.25,0.27,0.29,0.31,0.33,0.35,0.37,0.39,0.41,0.43,0.45,0.47,0.49,0.51,0.53,0.55,0.57,0.59,0.61,0.63,0.65,0.67,0.69
0.04,0.22,0.18,0.27,0.37,0.47,0.57,0.67,0.77,0.87,0.97,0.03,0.13,0.23,0.33,0.43,0.53,0.63,0.73,0.83,0.93,0.03,0.13,0.23,0.33,0.43,0.53,0.63,0.73,0.83
0.02,0.15,0.1,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1
0.01,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68
0.032,0.212,0.392,0.482,0.52,0.62,0.72,0.82,0.92,0.02,0.12,0.22,0.32,0.42,0.52,0.62,0.72,0.82,0.92,0.12,0.22,0.32,0.42,0.52,0.62,0.72,0.82,0.92,0.12,0.22
0.035,0.45,0.55,0.65,0.75,0.85,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,0.05,0.15,0.25,0.35,0.45
