candidate_evaluations,hypervolume_contributions
"[{'F1': 7.8, 'Latency': 24.0}, {'F1': 8.5, 'Latency': 26.0}, {'F1': 8.0, 'Latency': 25.5}, {'F1': 7.3, 'Latency': 30.0}, {'F1': 8.2, 'Latency': 26.5}, {'F1': 7.9, 'Latency': 25.5}, {'F1': 12.0, 'Latency': 25.5}, {'F1': 8.1, 'Latency': 26.5}, {'F1': 7.7, 'Latency': 24.5}, {'F1': 8.3, 'Latency': 25.0}, {'F1': 7.9, 'Latency': 28.5}, {'F1': 7.7, 'Latency': 25.2}, {'F1': 8.1, 'Latency': 26.0}, {'F1': 7.8, 'Latency': 24.0}, {'F1': 7.5, 'Latency': 26.5}, {'F1': 8.23, 'Latency': 19.89}, {'F1': 7.34, 'Latency': 26.0}, {'F1': 7.63, 'Latency': 23.97}, {'F1': 7.51, 'Latency': 22.02}, {'F1': 8.04, 'Latency': 25.06}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.991346345954554e-05, 8.930343711810451e-05, 0.0, 0.00020807879639894722, 0.0]"
"[{'F1': 7.8, 'Latency': 24.0}, {'F1': 8.5, 'Latency': 26.0}, {'F1': 8.0, 'Latency': 25.5}, {'F1': 7.3, 'Latency': 30.0}, {'F1': 8.2, 'Latency': 26.5}, {'F1': 7.9, 'Latency': 25.5}, {'F1': 12.0, 'Latency': 25.5}, {'F1': 8.1, 'Latency': 26.5}, {'F1': 7.7, 'Latency': 24.5}, {'F1': 8.3, 'Latency': 25.0}, {'F1': 7.9, 'Latency': 28.5}, {'F1': 7.7, 'Latency': 25.2}, {'F1': 8.1, 'Latency': 26.0}, {'F1': 7.8, 'Latency': 24.0}, {'F1': 7.5, 'Latency': 26.5}, {'F1': 8.23, 'Latency': 19.89}, {'F1': 7.34, 'Latency': 26.0}, {'F1': 7.63, 'Latency': 23.97}, {'F1': 7.51, 'Latency': 22.02}, {'F1': 8.04, 'Latency': 25.06}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.991346345954554e-05, 8.930343711810451e-05, 0.0, 0.00020807879639894722, 0.0]"
"[{'F1': 7.5, 'Latency': 28}, {'F1': 8.0, 'Latency': 26}, {'F1': 11.5, 'Latency': 24}, {'F1': 7.2, 'Latency': 29}, {'F1': 8.5, 'Latency': 27}, {'F1': 7.5, 'Latency': 26.5}, {'F1': 8.5, 'Latency': 24.0}, {'F1': 7.8, 'Latency': 29.0}, {'F1': 8.2, 'Latency': 25.5}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 11.4, 'Latency': 27.5}, {'F1': 7.3, 'Latency': 26.0}, {'F1': 12.0, 'Latency': 16.5}, {'F1': 7.5, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 7.5, 'Latency': 25.0}, {'F1': 11.0, 'Latency': 19.0}, {'F1': 11.5, 'Latency': 26.5}, {'F1': 7.5, 'Latency': 25.5}, {'F1': 7.5, 'Latency': 24.0}, {'F1': 11.49, 'Latency': 27.5}, {'F1': 7.07, 'Latency': 24.28}, {'F1': 7.88, 'Latency': 26.67}, {'F1': 7.25, 'Latency': 30.62}, {'F1': 8.4, 'Latency': 25.64}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00031824438478222916, 0.0, 0.0, 0.010808238511085921, 4.091304053943645e-05, 0.00031824438478222916, 0.0, 0.0, 0.0, 0.0, 4.091304053943645e-05, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.5, 'Latency': 28}, {'F1': 8.0, 'Latency': 26}, {'F1': 11.5, 'Latency': 24}, {'F1': 7.2, 'Latency': 29}, {'F1': 8.5, 'Latency': 27}, {'F1': 7.5, 'Latency': 26.5}, {'F1': 8.5, 'Latency': 24.0}, {'F1': 7.8, 'Latency': 29.0}, {'F1': 8.2, 'Latency': 25.5}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 11.4, 'Latency': 27.5}, {'F1': 7.3, 'Latency': 26.0}, {'F1': 12.0, 'Latency': 16.5}, {'F1': 7.5, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 7.5, 'Latency': 25.0}, {'F1': 11.0, 'Latency': 19.0}, {'F1': 11.5, 'Latency': 26.5}, {'F1': 7.5, 'Latency': 25.5}, {'F1': 7.5, 'Latency': 24.0}, {'F1': 11.49, 'Latency': 27.5}, {'F1': 7.07, 'Latency': 24.28}, {'F1': 7.88, 'Latency': 26.67}, {'F1': 7.25, 'Latency': 30.62}, {'F1': 8.4, 'Latency': 25.64}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00031824438478222916, 0.0, 0.0, 0.010808238511085921, 4.091304053943645e-05, 0.00031824438478222916, 0.0, 0.0, 0.0, 0.0, 4.091304053943645e-05, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.5, 'Latency': 28}, {'F1': 8.0, 'Latency': 26}, {'F1': 11.5, 'Latency': 24}, {'F1': 7.2, 'Latency': 29}, {'F1': 8.5, 'Latency': 27}, {'F1': 7.5, 'Latency': 26.5}, {'F1': 8.5, 'Latency': 24.0}, {'F1': 7.8, 'Latency': 29.0}, {'F1': 8.2, 'Latency': 25.5}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 11.4, 'Latency': 27.5}, {'F1': 7.3, 'Latency': 26.0}, {'F1': 12.0, 'Latency': 16.5}, {'F1': 7.5, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 7.5, 'Latency': 25.0}, {'F1': 11.0, 'Latency': 19.0}, {'F1': 11.5, 'Latency': 26.5}, {'F1': 7.5, 'Latency': 25.5}, {'F1': 7.5, 'Latency': 24.0}, {'F1': 11.49, 'Latency': 27.5}, {'F1': 7.07, 'Latency': 24.28}, {'F1': 7.88, 'Latency': 26.67}, {'F1': 7.25, 'Latency': 30.62}, {'F1': 8.4, 'Latency': 25.64}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00031824438478222916, 0.0, 0.0, 0.010808238511085921, 4.091304053943645e-05, 0.00031824438478222916, 0.0, 0.0, 0.0, 0.0, 4.091304053943645e-05, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.5, 'Latency': 28}, {'F1': 8.0, 'Latency': 26}, {'F1': 11.5, 'Latency': 24}, {'F1': 7.2, 'Latency': 29}, {'F1': 8.5, 'Latency': 27}, {'F1': 7.5, 'Latency': 26.5}, {'F1': 8.5, 'Latency': 24.0}, {'F1': 7.8, 'Latency': 29.0}, {'F1': 8.2, 'Latency': 25.5}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 11.4, 'Latency': 27.5}, {'F1': 7.3, 'Latency': 26.0}, {'F1': 12.0, 'Latency': 16.5}, {'F1': 7.5, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 7.5, 'Latency': 25.0}, {'F1': 11.0, 'Latency': 19.0}, {'F1': 11.5, 'Latency': 26.5}, {'F1': 7.5, 'Latency': 25.5}, {'F1': 7.5, 'Latency': 24.0}, {'F1': 11.49, 'Latency': 27.5}, {'F1': 7.07, 'Latency': 24.28}, {'F1': 7.88, 'Latency': 26.67}, {'F1': 7.25, 'Latency': 30.62}, {'F1': 8.4, 'Latency': 25.64}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00031824438478222916, 0.0, 0.0, 0.010808238511085921, 4.091304053943645e-05, 0.00031824438478222916, 0.0, 0.0, 0.0, 0.0, 4.091304053943645e-05, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.0, 'Latency': 26.0}, {'F1': 6.5, 'Latency': 20.0}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 8.5, 'Latency': 22.0}, {'F1': 7.5, 'Latency': 22.5}, {'F1': 7.8, 'Latency': 24.0}, {'F1': 11.0, 'Latency': 18.0}, {'F1': 7.5, 'Latency': 24.5}, {'F1': 8.5, 'Latency': 26.0}, {'F1': 6.7, 'Latency': 28.5}, {'F1': 7.2, 'Latency': 27.0}, {'F1': 11.3, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 25.5}, {'F1': 8.5, 'Latency': 23.0}, {'F1': 7.25, 'Latency': 30.62}, {'F1': 8.73, 'Latency': 30.87}, {'F1': 11.2, 'Latency': 19.89}, {'F1': 8.23, 'Latency': 17.56}, {'F1': 8.73, 'Latency': 30.87}]","[0.0, 0.0029692229571183226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.450623528531096e-05, 0.0]"
"[{'F1': 8.0, 'Latency': 26.0}, {'F1': 6.5, 'Latency': 20.0}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 8.5, 'Latency': 22.0}, {'F1': 7.5, 'Latency': 22.5}, {'F1': 7.8, 'Latency': 24.0}, {'F1': 11.0, 'Latency': 18.0}, {'F1': 7.5, 'Latency': 24.5}, {'F1': 8.5, 'Latency': 26.0}, {'F1': 6.7, 'Latency': 28.5}, {'F1': 7.2, 'Latency': 27.0}, {'F1': 11.3, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 25.5}, {'F1': 8.5, 'Latency': 23.0}, {'F1': 7.25, 'Latency': 30.62}, {'F1': 8.73, 'Latency': 30.87}, {'F1': 11.2, 'Latency': 19.89}, {'F1': 8.23, 'Latency': 17.56}, {'F1': 8.73, 'Latency': 30.87}]","[0.0, 0.0029692229571183226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.450623528531096e-05, 0.0]"
"[{'F1': 8.0, 'Latency': 26.0}, {'F1': 6.5, 'Latency': 20.0}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 8.5, 'Latency': 22.0}, {'F1': 7.5, 'Latency': 22.5}, {'F1': 7.8, 'Latency': 24.0}, {'F1': 11.0, 'Latency': 18.0}, {'F1': 7.5, 'Latency': 24.5}, {'F1': 8.5, 'Latency': 26.0}, {'F1': 6.7, 'Latency': 28.5}, {'F1': 7.2, 'Latency': 27.0}, {'F1': 11.3, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 25.5}, {'F1': 8.5, 'Latency': 23.0}, {'F1': 7.25, 'Latency': 30.62}, {'F1': 8.73, 'Latency': 30.87}, {'F1': 11.2, 'Latency': 19.89}, {'F1': 8.23, 'Latency': 17.56}, {'F1': 8.73, 'Latency': 30.87}]","[0.0, 0.0029692229571183226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.450623528531096e-05, 0.0]"
"[{'F1': 8.0, 'Latency': 26.0}, {'F1': 6.5, 'Latency': 20.0}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 8.5, 'Latency': 22.0}, {'F1': 7.5, 'Latency': 22.5}, {'F1': 7.8, 'Latency': 24.0}, {'F1': 11.0, 'Latency': 18.0}, {'F1': 7.5, 'Latency': 24.5}, {'F1': 8.5, 'Latency': 26.0}, {'F1': 6.7, 'Latency': 28.5}, {'F1': 7.2, 'Latency': 27.0}, {'F1': 11.3, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 25.5}, {'F1': 8.5, 'Latency': 23.0}, {'F1': 7.25, 'Latency': 30.62}, {'F1': 8.73, 'Latency': 30.87}, {'F1': 11.2, 'Latency': 19.89}, {'F1': 8.23, 'Latency': 17.56}, {'F1': 8.73, 'Latency': 30.87}]","[0.0, 0.0029692229571183226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.450623528531096e-05, 0.0]"
"[{'F1': 6.5, 'Latency': 27}, {'F1': 7.0, 'Latency': 24}, {'F1': 11.0, 'Latency': 25}, {'F1': 7.5, 'Latency': 24}, {'F1': 6.5, 'Latency': 26}, {'F1': 7.8, 'Latency': 25.5}, {'F1': 6.8, 'Latency': 28.5}, {'F1': 8.5, 'Latency': 26.0}, {'F1': 7.5, 'Latency': 27.0}, {'F1': 8.0, 'Latency': 26.5}, {'F1': 7.0, 'Latency': 24.0}, {'F1': 7.5, 'Latency': 30.0}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 7.0, 'Latency': 26.0}, {'F1': 12.0, 'Latency': 27.0}, {'F1': 7.63, 'Latency': 23.97}, {'F1': 7.88, 'Latency': 26.67}, {'F1': 6.64, 'Latency': 27.41}, {'F1': 8.61, 'Latency': 22.39}, {'F1': 7.51, 'Latency': 22.02}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.5, 'Latency': 27}, {'F1': 7.0, 'Latency': 24}, {'F1': 11.0, 'Latency': 25}, {'F1': 7.5, 'Latency': 24}, {'F1': 6.5, 'Latency': 26}, {'F1': 7.8, 'Latency': 25.5}, {'F1': 6.8, 'Latency': 28.5}, {'F1': 8.5, 'Latency': 26.0}, {'F1': 7.5, 'Latency': 27.0}, {'F1': 8.0, 'Latency': 26.5}, {'F1': 7.0, 'Latency': 24.0}, {'F1': 7.5, 'Latency': 30.0}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 7.0, 'Latency': 26.0}, {'F1': 12.0, 'Latency': 27.0}, {'F1': 7.63, 'Latency': 23.97}, {'F1': 7.88, 'Latency': 26.67}, {'F1': 6.64, 'Latency': 27.41}, {'F1': 8.61, 'Latency': 22.39}, {'F1': 7.51, 'Latency': 22.02}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.5, 'Latency': 27}, {'F1': 7.0, 'Latency': 24}, {'F1': 11.0, 'Latency': 25}, {'F1': 7.5, 'Latency': 24}, {'F1': 6.5, 'Latency': 26}, {'F1': 7.8, 'Latency': 25.5}, {'F1': 6.8, 'Latency': 28.5}, {'F1': 8.5, 'Latency': 26.0}, {'F1': 7.5, 'Latency': 27.0}, {'F1': 8.0, 'Latency': 26.5}, {'F1': 7.0, 'Latency': 24.0}, {'F1': 7.5, 'Latency': 30.0}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 7.0, 'Latency': 26.0}, {'F1': 12.0, 'Latency': 27.0}, {'F1': 7.63, 'Latency': 23.97}, {'F1': 7.88, 'Latency': 26.67}, {'F1': 6.64, 'Latency': 27.41}, {'F1': 8.61, 'Latency': 22.39}, {'F1': 7.51, 'Latency': 22.02}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.5, 'Latency': 27}, {'F1': 7.0, 'Latency': 24}, {'F1': 11.0, 'Latency': 25}, {'F1': 7.5, 'Latency': 24}, {'F1': 6.5, 'Latency': 26}, {'F1': 7.8, 'Latency': 25.5}, {'F1': 6.8, 'Latency': 28.5}, {'F1': 8.5, 'Latency': 26.0}, {'F1': 7.5, 'Latency': 27.0}, {'F1': 8.0, 'Latency': 26.5}, {'F1': 7.0, 'Latency': 24.0}, {'F1': 7.5, 'Latency': 30.0}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 7.0, 'Latency': 26.0}, {'F1': 12.0, 'Latency': 27.0}, {'F1': 7.63, 'Latency': 23.97}, {'F1': 7.88, 'Latency': 26.67}, {'F1': 6.64, 'Latency': 27.41}, {'F1': 8.61, 'Latency': 22.39}, {'F1': 7.51, 'Latency': 22.02}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 6.5, 'Latency': 24.5}, {'F1': 7.5, 'Latency': 22.5}, {'F1': 11.5, 'Latency': 26.5}, {'F1': 6.5, 'Latency': 23.5}, {'F1': 7.5, 'Latency': 25.5}, {'F1': 7.1, 'Latency': 24.5}, {'F1': 8.3, 'Latency': 26.5}, {'F1': 8.9, 'Latency': 22.5}, {'F1': 7.5, 'Latency': 27.0}, {'F1': 11.5, 'Latency': 25.5}, {'F1': 12.36, 'Latency': 26.68}, {'F1': 6.25, 'Latency': 23.7}, {'F1': 7.34, 'Latency': 26.0}, {'F1': 7.63, 'Latency': 23.97}, {'F1': 11.2, 'Latency': 19.89}, {'F1': 6.94, 'Latency': 23.15}, {'F1': 12.59, 'Latency': 25.4}, {'F1': 7.96, 'Latency': 21.94}, {'F1': 6.49, 'Latency': 26.15}, {'F1': 8.04, 'Latency': 25.06}, {'F1': 12.36, 'Latency': 26.68}, {'F1': 7.88, 'Latency': 26.67}, {'F1': 8.61, 'Latency': 22.39}, {'F1': 6.94, 'Latency': 23.15}, {'F1': 6.55, 'Latency': 19.36}]","[0.0, 0.0, 0.0, 9.182602735124945e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00010495395476217695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.505341770477678e-05]"
