candidate_evaluations,hypervolume_contributions
"[{'F1': 0.33, 'F2': 4.067}, {'F1': 0.1, 'F2': 3.71}, {'F1': 0.5, 'F2': 3.588}, {'F1': 0.01, 'F2': 5.268}, {'F1': 0.7, 'F2': 3.22}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.7, 'F2': 4.123}, {'F1': 0.05, 'F2': 3.636}, {'F1': 0.02, 'F2': 3.711}, {'F1': 0.2, 'F2': 4.185}, {'F1': 0.3, 'F2': 3.999}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.11, 'F2': 4.257}, {'F1': 0.1, 'F2': 3.567}, {'F1': 0.08, 'F2': 3.683}, {'F1': 0.25, 'F2': 2.871}, {'F1': 0.75, 'F2': 2.762}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 4.367}, {'F1': 0.5, 'F2': 3.842}, {'F1': 0.88, 'F2': 4.844}, {'F1': 0.05, 'F2': 5.293}, {'F1': 0.1, 'F2': 4.497}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.75, 'F2': 2.893}, {'F1': 0.01, 'F2': 4.921}, {'F1': 0.23, 'F2': 4.084}, {'F1': 0.4, 'F2': 3.471}, {'F1': 0.1, 'F2': 4.425}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.9, 'F2': 2.95}, {'F1': 0.25, 'F2': 4.133}, {'F1': 0.1, 'F2': 4.257}, {'F1': 0.08, 'F2': 4.076}, {'F1': 0.5, 'F2': 3.6}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 3.636}, {'F1': 0.3, 'F2': 4.133}, {'F1': 0.95, 'F2': 3.176}, {'F1': 0.6, 'F2': 3.658}, {'F1': 0.1, 'F2': 2.281}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 4.661}, {'F1': 0.2, 'F2': 4.367}, {'F1': 0.5, 'F2': 3.842}, {'F1': 0.7, 'F2': 3.658}, {'F1': 0.4, 'F2': 4.497}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 2.355}, {'F1': 0.55, 'F2': 2.961}, {'F1': 0.21, 'F2': 3.763}, {'F1': 0.08, 'F2': 2.214}, {'F1': 0.3, 'F2': 3.789}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.3, 'F2': 3.999}, {'F1': 0.08, 'F2': 2.811}, {'F1': 0.95, 'F2': 3.196}, {'F1': 0.1, 'F2': 2.35}, {'F1': 0.25, 'F2': 3.697}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 4.163}, {'F1': 0.5, 'F2': 3.856}, {'F1': 0.01, 'F2': 2.071}, {'F1': 0.95, 'F2': 3.261}, {'F1': 0.08, 'F2': 4.624}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.15, 'F2': 4.673}, {'F1': 0.2, 'F2': 4.265}, {'F1': 0.01, 'F2': 4.901}, {'F1': 0.4, 'F2': 3.123}, {'F1': 0.8, 'F2': 3.357}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.08, 'F2': 4.173}, {'F1': 0.5, 'F2': 3.631}, {'F1': 0.7, 'F2': 3.842}, {'F1': 0.25, 'F2': 3.927}, {'F1': 0.08, 'F2': 4.915}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.07, 'F2': 4.761}, {'F1': 0.02, 'F2': 4.946}, {'F1': 0.35, 'F2': 4.272}, {'F1': 0.08, 'F2': 4.205}, {'F1': 0.08, 'F2': 3.297}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.22, 'F2': 4.277}, {'F1': 0.7, 'F2': 3.658}, {'F1': 0.15, 'F2': 4.751}, {'F1': 0.01, 'F2': 4.996}, {'F1': 0.5, 'F2': 3.915}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.5, 'F2': 3.76}, {'F1': 0.25, 'F2': 4.271}, {'F1': 0.08, 'F2': 4.899}, {'F1': 0.7, 'F2': 2.956}, {'F1': 0.08, 'F2': 4.92}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.3, 'F2': 3.999}, {'F1': 0.05, 'F2': 3.636}, {'F1': 0.4, 'F2': 3.244}, {'F1': 0.05, 'F2': 4.852}, {'F1': 0.2, 'F2': 4.535}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 4.926}, {'F1': 0.4, 'F2': 3.658}, {'F1': 0.05, 'F2': 2.077}, {'F1': 0.15, 'F2': 4.003}, {'F1': 0.21, 'F2': 3.824}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 4.723}, {'F1': 0.2, 'F2': 4.021}, {'F1': 0.02, 'F2': 5.285}, {'F1': 0.08, 'F2': 4.952}, {'F1': 0.02, 'F2': 5.087}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.3, 'F2': 3.697}, {'F1': 0.25, 'F2': 3.237}, {'F1': 0.15, 'F2': 1.183}, {'F1': 0.02, 'F2': 5.411}, {'F1': 0.4, 'F2': 3.244}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.7, 'F2': 3.874}, {'F1': 0.5, 'F2': 1.961}, {'F1': 0.2, 'F2': 4.237}, {'F1': 0.02, 'F2': 5.293}, {'F1': 0.01, 'F2': 3.526}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.02, 'F2': 5.331}, {'F1': 0.8, 'F2': 3.48}, {'F1': 0.4, 'F2': 3.244}, {'F1': 0.08, 'F2': 5.013}, {'F1': 0.1, 'F2': 4.57}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.5, 'F2': 3.842}, {'F1': 0.1, 'F2': 4.874}, {'F1': 0.2, 'F2': 4.199}, {'F1': 0.4, 'F2': 3.244}, {'F1': 0.01, 'F2': 5.411}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 4.199}, {'F1': 0.1, 'F2': 4.874}, {'F1': 0.2, 'F2': 3.761}, {'F1': 0.05, 'F2': 5.059}, {'F1': 0.08, 'F2': 5.06}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 4.376}, {'F1': 0.5, 'F2': 3.451}, {'F1': 0.4, 'F2': 3.244}, {'F1': 0.08, 'F2': 4.827}, {'F1': 0.1, 'F2': 2.355}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 4.536}, {'F1': 0.01, 'F2': 2.281}, {'F1': 0.6, 'F2': 3.658}, {'F1': 0.05, 'F2': 4.852}, {'F1': 0.2, 'F2': 4.535}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.7, 'F2': 3.487}, {'F1': 0.25, 'F2': 4.613}, {'F1': 0.1, 'F2': 2.355}, {'F1': 0.4, 'F2': 4.278}, {'F1': 0.05, 'F2': 5.059}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.08, 'F2': 4.953}, {'F1': 0.2, 'F2': 3.861}, {'F1': 0.5, 'F2': 2.876}, {'F1': 0.1, 'F2': 5.284}, {'F1': 0.01, 'F2': 4.685}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.03, 'F2': 4.673}, {'F1': 0.1, 'F2': 4.536}, {'F1': 0.01, 'F2': 4.252}, {'F1': 0.05, 'F2': 4.781}, {'F1': 0.2, 'F2': 4.085}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.11, 'F2': 2.417}, {'F1': 0.4, 'F2': 3.671}, {'F1': 0.08, 'F2': 3.348}, {'F1': 0.25, 'F2': 3.841}, {'F1': 0.15, 'F2': 4.632}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.9, 'F2': 3.176}, {'F1': 0.2, 'F2': 3.602}, {'F1': 0.1, 'F2': 4.536}, {'F1': 0.35, 'F2': 4.163}, {'F1': 0.08, 'F2': 4.912}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.02, 'F2': 2.281}, {'F1': 0.05, 'F2': 5.059}, {'F1': 0.2, 'F2': 3.602}, {'F1': 0.4, 'F2': 3.699}, {'F1': 0.08, 'F2': 4.852}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.5, 'F2': 2.061}, {'F1': 0.01, 'F2': 5.411}, {'F1': 0.1, 'F2': 4.023}, {'F1': 0.2, 'F2': 4.473}, {'F1': 0.08, 'F2': 4.876}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 4.867}, {'F1': 0.1, 'F2': 4.239}, {'F1': 0.8, 'F2': 2.602}, {'F1': 0.2, 'F2': 3.011}, {'F1': 0.01, 'F2': 4.693}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 5.223}, {'F1': 0.1, 'F2': 4.112}, {'F1': 0.2, 'F2': 3.765}, {'F1': 0.05, 'F2': 4.987}, {'F1': 0.7, 'F2': 2.851}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 4.95}, {'F1': 0.1, 'F2': 4.23}, {'F1': 0.2, 'F2': 4.37}, {'F1': 0.4, 'F2': 2.96}, {'F1': 0.01, 'F2': 7.1}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.4, 'F2': 3.273}, {'F1': 0.25, 'F2': 4.781}, {'F1': 0.01, 'F2': 2.314}, {'F1': 0.6, 'F2': 3.627}, {'F1': 0.1, 'F2': 4.863}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 4.257}, {'F1': 0.1, 'F2': 4.556}, {'F1': 0.08, 'F2': 4.921}, {'F1': 0.4, 'F2': 3.071}, {'F1': 0.01, 'F2': 2.283}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 6.173}, {'F1': 0.4, 'F2': 3.291}, {'F1': 0.08, 'F2': 4.615}, {'F1': 0.7, 'F2': 3.521}, {'F1': 0.05, 'F2': 3.456}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 4.763}, {'F1': 0.08, 'F2': 4.231}, {'F1': 0.08, 'F2': 3.761}, {'F1': 0.05, 'F2': 4.487}, {'F1': 0.2, 'F2': 4.112}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 3.636}, {'F1': 0.1, 'F2': 4.874}, {'F1': 0.01, 'F2': 7.206}, {'F1': 0.05, 'F2': 3.176}, {'F1': 0.2, 'F2': 4.367}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.5, 'F2': 3.815}, {'F1': 0.1, 'F2': 1.439}, {'F1': 0.9, 'F2': 3.176}, {'F1': 0.2, 'F2': 4.367}, {'F1': 0.08, 'F2': 4.912}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.4, 'F2': 3.923}, {'F1': 0.01, 'F2': 5.411}, {'F1': 0.2, 'F2': 4.367}, {'F1': 0.05, 'F2': 5.059}, {'F1': 0.08, 'F2': 4.19}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 4.273}, {'F1': 0.01, 'F2': 1.711}, {'F1': 0.2, 'F2': 4.367}, {'F1': 0.01, 'F2': 2.531}, {'F1': 0.08, 'F2': 4.745}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 4.536}, {'F1': 0.08, 'F2': 5.217}, {'F1': 0.2, 'F2': 4.535}, {'F1': 0.45, 'F2': 2.471}, {'F1': 0.08, 'F2': 3.987}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 3.183}, {'F1': 0.2, 'F2': 4.199}, {'F1': 0.01, 'F2': 2.281}, {'F1': 0.001, 'F2': 5.511}, {'F1': 0.3, 'F2': 1.15}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 4.663}, {'F1': 0.2, 'F2': 3.387}, {'F1': 0.02, 'F2': 5.287}, {'F1': 0.01, 'F2': 5.304}, {'F1': 0.2, 'F2': 2.895}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 3.176}, {'F1': 0.01, 'F2': 7.206}, {'F1': 0.05, 'F2': 4.719}, {'F1': 0.4, 'F2': 3.923}, {'F1': 0.2, 'F2': 3.58}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.15, 'F2': 4.623}, {'F1': 0.9, 'F2': 3.221}, {'F1': 0.2, 'F2': 4.275}, {'F1': 0.05, 'F2': 2.633}, {'F1': 0.01, 'F2': 2.087}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 1.439}, {'F1': 0.01, 'F2': 5.411}, {'F1': 0.05, 'F2': 3.176}, {'F1': 0.8, 'F2': 3.761}, {'F1': 0.02, 'F2': 5.301}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 4.657}, {'F1': 0.2, 'F2': 3.183}, {'F1': 0.01, 'F2': 1.0}, {'F1': 0.06, 'F2': 4.917}, {'F1': 0.15, 'F2': 4.673}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 3.183}, {'F1': 0.023, 'F2': 4.276}, {'F1': 0.01, 'F2': 7.206}, {'F1': 0.3, 'F2': 3.699}, {'F1': 0.01, 'F2': 1.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.3, 'F2': 4.023}, {'F1': 0.01, 'F2': 5.411}, {'F1': 0.2, 'F2': 4.199}, {'F1': 0.08, 'F2': 5.067}, {'F1': 0.01, 'F2': 7.42}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 2.599}, {'F1': 0.01, 'F2': 4.822}, {'F1': 0.005, 'F2': 1.121}, {'F1': 0.1, 'F2': 2.281}, {'F1': 0.02, 'F2': 2.355}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 4.367}, {'F1': 0.01, 'F2': 7.206}, {'F1': 0.95, 'F2': 3.232}, {'F1': 0.4, 'F2': 2.071}, {'F1': 0.08, 'F2': 4.973}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.08, 'F2': 4.963}, {'F1': 0.2, 'F2': 3.09}, {'F1': 0.01, 'F2': 4.917}, {'F1': 0.7, 'F2': 2.557}, {'F1': 0.05, 'F2': 4.586}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 4.367}, {'F1': 0.01, 'F2': 5.301}, {'F1': 0.2, 'F2': 4.199}, {'F1': 0.01, 'F2': 7.206}, {'F1': 0.09, 'F2': 4.912}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 5.301}, {'F1': 0.1, 'F2': 3.183}, {'F1': 0.01, 'F2': 5.301}, {'F1': 0.15, 'F2': 4.133}, {'F1': 0.25, 'F2': 3.244}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 4.76}, {'F1': 0.2, 'F2': 3.15}, {'F1': 0.01, 'F2': 3.9}, {'F1': 0.02, 'F2': 4.6}, {'F1': 0.1, 'F2': 3.18}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 4.657}, {'F1': 0.25, 'F2': 3.939}, {'F1': 0.3, 'F2': 3.699}, {'F1': 0.01, 'F2': 5.411}, {'F1': 0.01, 'F2': 5.366}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.08, 'F2': 4.466}, {'F1': 0.1, 'F2': 1.907}, {'F1': 0.04, 'F2': 4.293}, {'F1': 0.06, 'F2': 5.221}, {'F1': 0.17, 'F2': 4.034}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.25, 'F2': 4.663}, {'F1': 0.2, 'F2': 3.59}, {'F1': 0.08, 'F2': 4.721}, {'F1': 0.01, 'F2': 7.113}, {'F1': 0.15, 'F2': 4.841}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 6.049}, {'F1': 0.9, 'F2': 3.176}, {'F1': 0.02, 'F2': 2.661}, {'F1': 0.01, 'F2': 2.661}, {'F1': 0.08, 'F2': 4.912}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 3.761}, {'F1': 0.01, 'F2': 4.953}, {'F1': 0.3, 'F2': 3.897}, {'F1': 0.04, 'F2': 4.578}, {'F1': 0.01, 'F2': 5.122}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 5.059}, {'F1': 0.35, 'F2': 4.293}, {'F1': 0.1, 'F2': 4.591}, {'F1': 0.2, 'F2': 2.703}, {'F1': 0.07, 'F2': 4.154}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.02, 'F2': 4.874}, {'F1': 0.01, 'F2': 7.206}, {'F1': 0.2, 'F2': 2.703}, {'F1': 0.07, 'F2': 7.021}, {'F1': 0.08, 'F2': 4.912}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 4.263}, {'F1': 0.01, 'F2': 2.281}, {'F1': 0.4, 'F2': 3.923}, {'F1': 0.08, 'F2': 4.411}, {'F1': 0.08, 'F2': 4.096}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 4.874}, {'F1': 0.1, 'F2': 3.477}, {'F1': 0.2, 'F2': 3.09}, {'F1': 0.01, 'F2': 7.206}, {'F1': 0.04, 'F2': 4.833}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 4.424}, {'F1': 0.01, 'F2': 2.599}, {'F1': 0.05, 'F2': 4.869}, {'F1': 0.2, 'F2': 3.602}, {'F1': 0.1, 'F2': 3.183}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 5.354}, {'F1': 0.1, 'F2': 4.657}, {'F1': 0.25, 'F2': 3.244}, {'F1': 0.02, 'F2': 3.59}, {'F1': 0.005, 'F2': 5.366}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 5.354}, {'F1': 0.001, 'F2': 5.655}, {'F1': 0.005, 'F2': 7.614}, {'F1': 0.3, 'F2': 4.136}, {'F1': 0.2, 'F2': 2.703}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.08, 'F2': 4.763}, {'F1': 0.03, 'F2': 4.127}, {'F1': 0.01, 'F2': 4.332}, {'F1': 0.1, 'F2': 3.689}, {'F1': 0.02, 'F2': 5.224}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 2.703}, {'F1': 0.01, 'F2': 5.177}, {'F1': 0.05, 'F2': 3.636}, {'F1': 0.2, 'F2': 5.844}, {'F1': 0.04, 'F2': 5.115}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 5.411}, {'F1': 0.08, 'F2': 4.171}, {'F1': 0.01, 'F2': 5.083}, {'F1': 0.2, 'F2': 3.602}, {'F1': 0.01, 'F2': 1.03}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 3.615}, {'F1': 0.1, 'F2': 3.183}, {'F1': 0.01, 'F2': 2.599}, {'F1': 0.02, 'F2': 4.066}, {'F1': 0.15, 'F2': 4.163}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 1.442}, {'F1': 0.2, 'F2': 6.263}, {'F1': 0.01, 'F2': 2.599}, {'F1': 0.02, 'F2': 5.277}, {'F1': 0.01, 'F2': 5.354}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 5.386}, {'F1': 0.08, 'F2': 4.132}, {'F1': 0.01, 'F2': 2.123}, {'F1': 0.01, 'F2': 5.29}, {'F1': 0.1, 'F2': 3.477}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 4.424}, {'F1': 0.3, 'F2': 3.699}, {'F1': 0.01, 'F2': 7.1}, {'F1': 0.4, 'F2': 3.912}, {'F1': 0.05, 'F2': 7.614}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 5.354}, {'F1': 0.3, 'F2': 4.136}, {'F1': 0.05, 'F2': 5.059}, {'F1': 0.1, 'F2': 1.437}, {'F1': 0.03, 'F2': 3.954}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.7, 'F2': 3.372}, {'F1': 0.01, 'F2': 7.206}, {'F1': 0.05, 'F2': 5.059}, {'F1': 0.02, 'F2': 4.091}, {'F1': 0.08, 'F2': 4.912}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.02, 'F2': 3.59}, {'F1': 0.01, 'F2': 1.0}, {'F1': 0.03, 'F2': 3.954}, {'F1': 0.01, 'F2': 2.599}, {'F1': 0.08, 'F2': 4.02}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 2.27}, {'F1': 0.01, 'F2': 5.369}, {'F1': 0.05, 'F2': 3.176}, {'F1': 0.01, 'F2': 5.354}, {'F1': 0.02, 'F2': 2.599}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 3.615}, {'F1': 0.02, 'F2': 2.495}, {'F1': 0.3, 'F2': 3.999}, {'F1': 0.2, 'F2': 4.263}, {'F1': 0.01, 'F2': 5.159}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.15, 'F2': 4.773}, {'F1': 0.01, 'F2': 3.849}, {'F1': 0.2, 'F2': 6.049}, {'F1': 0.01, 'F2': 5.083}, {'F1': 0.01, 'F2': 2.281}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 3.712}, {'F1': 0.01, 'F2': 5.161}, {'F1': 0.01, 'F2': 1.87}, {'F1': 0.05, 'F2': 4.657}, {'F1': 0.01, 'F2': 5.15}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
