candidate_evaluations,hypervolume_contributions
"[{'F1': 12.9, 'Latency': 19.5}, {'F1': 6.5, 'Latency': 26.5}, {'F1': 10.0, 'Latency': 22.0}, {'F1': 12.0, 'Latency': 18.5}, {'F1': 8.5, 'Latency': 25.5}]","[0.0, 0.0009192099562846945, 0.0, 0.0, 0.0]"
"[{'F1': 18, 'Latency': 21}, {'F1': 15, 'Latency': 19}, {'F1': 14, 'Latency': 22}, {'F1': 16, 'Latency': 18}, {'F1': 10, 'Latency': 20}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 20.0, 'Latency': 18.0}, {'F1': 18.0, 'Latency': 18.0}, {'F1': 14.0, 'Latency': 22.0}, {'F1': 22.0, 'Latency': 14.0}, {'F1': 12.0, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.020677068200904758, 0.0]"
"[{'F1': 18.0, 'Latency': 20.0}, {'F1': 9.5, 'Latency': 25.5}, {'F1': 17.0, 'Latency': 18.5}, {'F1': 12.0, 'Latency': 16.0}, {'F1': 9.0, 'Latency': 25.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 25}, {'F1': 11.0, 'Latency': 20}, {'F1': 17.0, 'Latency': 25}, {'F1': 17.0, 'Latency': 25}, {'F1': 11.0, 'Latency': 28}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 11.8, 'Latency': 24.0}, {'F1': 18.0, 'Latency': 22.0}, {'F1': 13.0, 'Latency': 20.0}, {'F1': 6.5, 'Latency': 28.5}, {'F1': 5.0, 'Latency': 30.0}]","[0.0, 0.0, 0.0, 0.0003275878387434261, 0.006163295263635904]"
"[{'F1': 15.3, 'Latency': 24.5}, {'F1': 12.1, 'Latency': 20.8}, {'F1': 9.7, 'Latency': 28.1}, {'F1': 10.4, 'Latency': 25.9}, {'F1': 9.2, 'Latency': 22.3}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 18.0, 'Latency': 20.0}, {'F1': 12.0, 'Latency': 20.0}, {'F1': 10.0, 'Latency': 25.0}, {'F1': 8.0, 'Latency': 30.0}, {'F1': 10.0, 'Latency': 18.0}]","[0.0, 0.0, 0.0, 0.0, 0.0006256248092233463]"
"[{'F1': 14.0, 'Latency': 23.3}, {'F1': 10.5, 'Latency': 25.0}, {'F1': 10.0, 'Latency': 24.5}, {'F1': 9.5, 'Latency': 27.0}, {'F1': 15.0, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 19.7, 'Latency': 22.4}, {'F1': 18.2, 'Latency': 21.5}, {'F1': 13.6, 'Latency': 23.0}, {'F1': 12.4, 'Latency': 23.2}, {'F1': 14.3, 'Latency': 18.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.3, 'Latency': 22.5}, {'F1': 11.8, 'Latency': 20.3}, {'F1': 10.2, 'Latency': 28.1}, {'F1': 9.5, 'Latency': 22.8}, {'F1': 12.7, 'Latency': 23.9}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.5, 'Latency': 25.5}, {'F1': 19.5, 'Latency': 18.0}, {'F1': 10.0, 'Latency': 29.0}, {'F1': 12.5, 'Latency': 22.0}, {'F1': 11.0, 'Latency': 24.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 22.0}, {'F1': 13.0, 'Latency': 19.0}, {'F1': 11.2, 'Latency': 21.0}, {'F1': 13.0, 'Latency': 22.0}, {'F1': 12.5, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 11.5, 'Latency': 22.5}, {'F1': 12.3, 'Latency': 23.4}, {'F1': 8.9, 'Latency': 26.3}, {'F1': 11.2, 'Latency': 20.5}, {'F1': 15.6, 'Latency': 24.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.5, 'Latency': 25.5}, {'F1': 13.5, 'Latency': 23.5}, {'F1': 9.1, 'Latency': 28.5}, {'F1': 10.5, 'Latency': 22.5}, {'F1': 10.0, 'Latency': 22.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.5, 'Latency': 27.0}, {'F1': 9.0, 'Latency': 28.5}, {'F1': 15.0, 'Latency': 20.0}, {'F1': 11.5, 'Latency': 24.0}, {'F1': 12.0, 'Latency': 23.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.0, 'Latency': 20.0}, {'F1': 12.0, 'Latency': 18.0}, {'F1': 11.0, 'Latency': 21.0}, {'F1': 14.0, 'Latency': 20.0}, {'F1': 11.0, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 18.5, 'Latency': 20.5}, {'F1': 13.0, 'Latency': 22.0}, {'F1': 14.5, 'Latency': 23.5}, {'F1': 20.0, 'Latency': 18.0}, {'F1': 8.5, 'Latency': 22.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 20.15, 'Latency': 23.86}, {'F1': 19.72, 'Latency': 17.29}, {'F1': 12.7, 'Latency': 28.66}, {'F1': 13.64, 'Latency': 23.37}, {'F1': 15.47, 'Latency': 20.48}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 14.3, 'Latency': 24.5}, {'F1': 10.7, 'Latency': 26.8}, {'F1': 11.2, 'Latency': 21.5}, {'F1': 12.8, 'Latency': 24.9}, {'F1': 21.5, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 26.0}, {'F1': 12.0, 'Latency': 21.0}, {'F1': 10.0, 'Latency': 22.0}, {'F1': 9.5, 'Latency': 28.0}, {'F1': 18.0, 'Latency': 15.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 20.19, 'Latency': 20.0}, {'F1': 19.76, 'Latency': 22.0}, {'F1': 17.49, 'Latency': 22.0}, {'F1': 12.05, 'Latency': 23.0}, {'F1': 10.56, 'Latency': 22.63}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 14.0, 'Latency': 23.5}, {'F1': 12.5, 'Latency': 21.5}, {'F1': 23.12, 'Latency': 11.43}, {'F1': 11.5, 'Latency': 25.0}, {'F1': 11.15, 'Latency': 21.69}]","[0.0, 0.0, 2.220446049250313e-16, 0.0, 0.0]"
"[{'F1': 11.5, 'Latency': 23.0}, {'F1': 19.0, 'Latency': 18.0}, {'F1': 12.5, 'Latency': 18.5}, {'F1': 14.0, 'Latency': 22.0}, {'F1': 10.0, 'Latency': 21.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 21.0, 'Latency': 19.5}, {'F1': 12.0, 'Latency': 21.0}, {'F1': 12.5, 'Latency': 20.0}, {'F1': 11.0, 'Latency': 22.0}, {'F1': 13.0, 'Latency': 19.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.0, 'Latency': 16.0}, {'F1': 11.0, 'Latency': 17.0}, {'F1': 12.0, 'Latency': 19.0}, {'F1': 10.0, 'Latency': 19.0}, {'F1': 12.0, 'Latency': 17.0}]","[0.0, 0.0, 0.0, 9.391620801735279e-05, 0.0]"
"[{'F1': 12.5, 'Latency': 23.0}, {'F1': 10.5, 'Latency': 25.0}, {'F1': 10.0, 'Latency': 21.0}, {'F1': 12.0, 'Latency': 24.0}, {'F1': 19.0, 'Latency': 22.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 11.06, 'Latency': 23.96}, {'F1': 19.76, 'Latency': 21.94}, {'F1': 10.13, 'Latency': 20.47}, {'F1': 22.25, 'Latency': 23.86}, {'F1': 13.62, 'Latency': 23.37}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.92, 'Latency': 20.8}, {'F1': 9.8, 'Latency': 26.5}, {'F1': 18.2, 'Latency': 20.5}, {'F1': 10.4, 'Latency': 21.0}, {'F1': 21.0, 'Latency': 20.3}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.1, 'Latency': 24.0}, {'F1': 11.0, 'Latency': 19.5}, {'F1': 12.6, 'Latency': 21.0}, {'F1': 9.5, 'Latency': 26.0}, {'F1': 12.78, 'Latency': 19.75}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.5, 'Latency': 22.0}, {'F1': 12.5, 'Latency': 22.0}, {'F1': 11.0, 'Latency': 23.0}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 10.5, 'Latency': 24.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 20.0, 'Latency': 19.0}, {'F1': 12.0, 'Latency': 21.0}, {'F1': 22.0, 'Latency': 22.0}, {'F1': 11.0, 'Latency': 19.0}, {'F1': 10.0, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.7, 'Latency': 25.3}, {'F1': 12.1, 'Latency': 23.0}, {'F1': 12.5, 'Latency': 25.0}, {'F1': 10.0, 'Latency': 23.0}, {'F1': 9.5, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.5, 'Latency': 25.0}, {'F1': 12.5, 'Latency': 25.0}, {'F1': 12.0, 'Latency': 25.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 12.5, 'Latency': 25.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 11.0, 'Latency': 20.0}, {'F1': 10.5, 'Latency': 20.5}, {'F1': 20.0, 'Latency': 22.0}, {'F1': 10.0, 'Latency': 19.5}, {'F1': 11.5, 'Latency': 21.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 21.0}, {'F1': 12.0, 'Latency': 25.0}, {'F1': 8.0, 'Latency': 28.0}, {'F1': 20.0, 'Latency': 19.0}, {'F1': 6.5, 'Latency': 26.0}]","[0.0, 0.0, 0.0, 0.0, 0.00012372930469961574]"
"[{'F1': 20.0, 'Latency': 20.0}, {'F1': 18.0, 'Latency': 19.0}, {'F1': 12.0, 'Latency': 23.0}, {'F1': 10.0, 'Latency': 22.0}, {'F1': 22.0, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.42, 'Latency': 30.66}, {'F1': 15.7, 'Latency': 22}, {'F1': 19.72, 'Latency': 17.28}, {'F1': 12.0, 'Latency': 23}, {'F1': 8.5, 'Latency': 29}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.1, 'Latency': 20.2}, {'F1': 10.5, 'Latency': 25.8}, {'F1': 13.4, 'Latency': 24.5}, {'F1': 10.8, 'Latency': 17.3}, {'F1': 10.3, 'Latency': 17.1}]","[0.0, 0.0, 0.0, 0.0, 0.00040179240362214763]"
"[{'F1': 10.5, 'Latency': 26.5}, {'F1': 10.5, 'Latency': 22.5}, {'F1': 18.0, 'Latency': 23.0}, {'F1': 11.5, 'Latency': 26.0}, {'F1': 9.5, 'Latency': 24.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 18.5, 'Latency': 20.0}, {'F1': 19.7, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 25.0}, {'F1': 11.5, 'Latency': 23.0}, {'F1': 20.0, 'Latency': 19.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.5, 'Latency': 27.0}, {'F1': 14.5, 'Latency': 22.0}, {'F1': 12.9267, 'Latency': 18.8104}, {'F1': 7.0, 'Latency': 28.0}, {'F1': 6.5, 'Latency': 29.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 19.97, 'Latency': 22.07}, {'F1': 19.86, 'Latency': 20.78}, {'F1': 19.72, 'Latency': 17.29}, {'F1': 22.46, 'Latency': 19.68}, {'F1': 12.78, 'Latency': 19.75}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.0, 'Latency': 18.8}, {'F1': 18.0, 'Latency': 20.0}, {'F1': 20.2, 'Latency': 21.0}, {'F1': 10.9, 'Latency': 30.7}, {'F1': 8.81, 'Latency': 24.18}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 17.5, 'Latency': 23.5}, {'F1': 9.5, 'Latency': 28.0}, {'F1': 8.0, 'Latency': 30.0}, {'F1': 9.0, 'Latency': 26.0}, {'F1': 18.0, 'Latency': 23.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 15.0, 'Latency': 20.0}, {'F1': 20.0, 'Latency': 19.0}, {'F1': 18.0, 'Latency': 19.0}, {'F1': 16.0, 'Latency': 22.0}, {'F1': 14.0, 'Latency': 21.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.0, 'Latency': 20.0}, {'F1': 11.0, 'Latency': 21.0}, {'F1': 13.0, 'Latency': 24.0}, {'F1': 15.0, 'Latency': 19.0}, {'F1': 10.79, 'Latency': 17.27}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.7, 'Latency': 24.99}, {'F1': 9.5, 'Latency': 25.5}, {'F1': 14.0, 'Latency': 25.5}, {'F1': 11.0, 'Latency': 24.5}, {'F1': 8.5, 'Latency': 25.8}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.1267, 'Latency': 20.4726}, {'F1': 22.1567, 'Latency': 19.8709}, {'F1': 12.93, 'Latency': 16.4135}, {'F1': 10.4767, 'Latency': 15.4179}, {'F1': 22.25, 'Latency': 23.8583}]","[0.0, 0.0, 0.0, 1.0759505197910357e-07, 0.0]"
"[{'F1': 15.0, 'Latency': 25.0}, {'F1': 20.0, 'Latency': 19.0}, {'F1': 13.0, 'Latency': 23.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 18.0, 'Latency': 21.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 25.3}, {'F1': 11.3, 'Latency': 28.5}, {'F1': 12.1, 'Latency': 22.1}, {'F1': 8.0, 'Latency': 30.0}, {'F1': 9.0, 'Latency': 28.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 18.0}, {'F1': 10.5, 'Latency': 20.0}, {'F1': 13.0, 'Latency': 16.5}, {'F1': 9.0, 'Latency': 25.0}, {'F1': 9.0, 'Latency': 28.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.74, 'Latency': 20.0}, {'F1': 22.1567, 'Latency': 19.8709}, {'F1': 9.5, 'Latency': 28.0}, {'F1': 12.97, 'Latency': 19.5}, {'F1': 20.12, 'Latency': 18.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 20.19, 'Latency': 21.3962}, {'F1': 10.79, 'Latency': 17.2704}, {'F1': 19.7233, 'Latency': 17.2861}, {'F1': 12.7033, 'Latency': 24.9946}, {'F1': 5.915, 'Latency': 29.6719}]","[0.0, 0.0, 0.0, 0.0, 3.25083138186244e-09]"
"[{'F1': 12.0, 'Latency': 25.5}, {'F1': 12.5, 'Latency': 24.0}, {'F1': 9.5, 'Latency': 20.0}, {'F1': 7.0, 'Latency': 28.5}, {'F1': 22.4, 'Latency': 19.7}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.1, 'Latency': 21.0}, {'F1': 12.8, 'Latency': 25.3}, {'F1': 10.9, 'Latency': 26.0}, {'F1': 15.0, 'Latency': 20.0}, {'F1': 21.0, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.0, 'Latency': 28.0}, {'F1': 20.0, 'Latency': 20.0}, {'F1': 9.8, 'Latency': 24.0}, {'F1': 7.5, 'Latency': 19.0}, {'F1': 8.5, 'Latency': 24.5}]","[0.0, 0.0, 0.0, 0.00011284217192408796, 0.0]"
"[{'F1': 9.5, 'Latency': 28.0}, {'F1': 10.5, 'Latency': 30.0}, {'F1': 11.5, 'Latency': 26.0}, {'F1': 15.0, 'Latency': 18.0}, {'F1': 12.5, 'Latency': 21.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 15.0, 'Latency': 22.0}, {'F1': 11.2, 'Latency': 21.5}, {'F1': 10.0, 'Latency': 25.0}, {'F1': 9.5, 'Latency': 25.0}, {'F1': 10.0, 'Latency': 26.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 11.3433, 'Latency': 19.9713}, {'F1': 11.0, 'Latency': 22.0}, {'F1': 13.6167, 'Latency': 23.3737}, {'F1': 11.3433, 'Latency': 19.7347}, {'F1': 21.1867, 'Latency': 19.7692}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 19.0, 'Latency': 24.0}, {'F1': 11.0, 'Latency': 19.0}, {'F1': 19.0, 'Latency': 21.0}, {'F1': 16.0, 'Latency': 22.0}, {'F1': 8.0, 'Latency': 26.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 23.0}, {'F1': 11.3, 'Latency': 23.0}, {'F1': 13.2, 'Latency': 23.0}, {'F1': 18.0, 'Latency': 17.5}, {'F1': 10.5, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 11.0, 'Latency': 19.5}, {'F1': 15.0, 'Latency': 22.0}, {'F1': 13.5, 'Latency': 23.0}, {'F1': 6.5, 'Latency': 30.5}, {'F1': 6.0, 'Latency': 28.0}]","[0.0, 0.0, 0.0, 0.0, 0.0007359153743498048]"
"[{'F1': 12.9, 'Latency': 21.5}, {'F1': 10.5, 'Latency': 25.0}, {'F1': 10.7, 'Latency': 19.0}, {'F1': 20.0, 'Latency': 15.5}, {'F1': 11.0, 'Latency': 22.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 20.0, 'Latency': 18.5}, {'F1': 23.12, 'Latency': 11.43}, {'F1': 13.0, 'Latency': 18.8}, {'F1': 14.0, 'Latency': 20.0}, {'F1': 13.7, 'Latency': 19.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.2, 'Latency': 25.5}, {'F1': 21.0, 'Latency': 15.5}, {'F1': 19.5, 'Latency': 22.0}, {'F1': 9.8, 'Latency': 28.5}, {'F1': 12.0, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.8, 'Latency': 22.5}, {'F1': 7.5, 'Latency': 29.5}, {'F1': 8.5, 'Latency': 24.0}, {'F1': 9.8, 'Latency': 25.5}, {'F1': 6.2, 'Latency': 30.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.0, 'Latency': 20.0}, {'F1': 9.31, 'Latency': 25.43}, {'F1': 11.5, 'Latency': 24.0}, {'F1': 13.5, 'Latency': 23.0}, {'F1': 11.0, 'Latency': 21.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 20.3, 'Latency': 19.5}, {'F1': 18.7, 'Latency': 21.2}, {'F1': 12.4, 'Latency': 25.8}, {'F1': 22.0, 'Latency': 19.8}, {'F1': 20.5, 'Latency': 20.7}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
