candidate_evaluations,hypervolume_contributions
"[{'F1': 33.2, 'Latency': 21.0}, {'F1': 21.8, 'Latency': 19.5}, {'F1': 24.1, 'Latency': 18.3}, {'F1': 15.7, 'Latency': 19.8}, {'F1': 29.4, 'Latency': 22.6}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.5, 'Latency': 13.0}, {'F1': 11.0, 'Latency': 19.0}, {'F1': 12.0, 'Latency': 18.8}, {'F1': 10.5, 'Latency': 13.0}, {'F1': 12.0, 'Latency': 19.0}]","[0.004059660160135703, 0.0, 0.0, 0.004059660160135703, 0.0]"
"[{'F1': 10.5, 'Latency': 15.0}, {'F1': 8.0, 'Latency': 12.5}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 8.5, 'Latency': 13.0}, {'F1': 12.0, 'Latency': 18.0}]","[0.0, 0.06145933083752886, 0.0, 0.018124505236277955, 0.0]"
"[{'F1': 8.7, 'Latency': 21.5}, {'F1': 12.3, 'Latency': 18.0}, {'F1': 12.4, 'Latency': 14.8}, {'F1': 13.5, 'Latency': 18.2}, {'F1': 10.5, 'Latency': 13.5}]","[0.0, 0.0, 0.0, 0.0, 5.997205619001633e-06]"
"[{'F1': 11, 'Latency': 13}, {'F1': 13, 'Latency': 16}, {'F1': 30, 'Latency': 22}, {'F1': 9, 'Latency': 10}, {'F1': 12, 'Latency': 20}]","[0.00021543187428130217, 0.0, 0.0, 0.07023752067495903, 0.0]"
"[{'F1': 11.2, 'Latency': 21.5}, {'F1': 12.3, 'Latency': 17.8}, {'F1': 10.5, 'Latency': 16.5}, {'F1': 12.5, 'Latency': 18.0}, {'F1': 11.8, 'Latency': 18.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.5, 'Latency': 20.0}, {'F1': 10.0, 'Latency': 21.0}, {'F1': 11.0, 'Latency': 21.5}, {'F1': 11.0, 'Latency': 16.5}, {'F1': 11.3, 'Latency': 24.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.5, 'Latency': 21.5}, {'F1': 12.5, 'Latency': 20}, {'F1': 11.0, 'Latency': 23}, {'F1': 11.0, 'Latency': 18}, {'F1': 43.8167, 'Latency': 21.5813}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.62, 'Latency': 13.0676}, {'F1': 10.52, 'Latency': 16.1923}, {'F1': 12.41, 'Latency': 14.7321}, {'F1': 12.93, 'Latency': 16.4135}, {'F1': 13.62, 'Latency': 10.6878}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.47, 'Latency': 18.11}, {'F1': 6.9, 'Latency': 17.71}, {'F1': 10.5, 'Latency': 18.11}, {'F1': 10.52, 'Latency': 13.07}, {'F1': 12.53, 'Latency': 16.0}]","[0.0, 2.2193932335046185e-05, 0.0, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 20}, {'F1': 11.2, 'Latency': 17}, {'F1': 13.5, 'Latency': 15.5}, {'F1': 13, 'Latency': 17}, {'F1': 10.5, 'Latency': 20}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 11.5, 'Latency': 13.5}, {'F1': 11.0, 'Latency': 21.0}, {'F1': 13.0, 'Latency': 18.0}, {'F1': 12.5, 'Latency': 20.5}, {'F1': 10.5, 'Latency': 21.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.0, 'Latency': 21.5}, {'F1': 15.68, 'Latency': 9.83}, {'F1': 10.5, 'Latency': 20.0}, {'F1': 14.81, 'Latency': 20.68}, {'F1': 10.52, 'Latency': 13.07}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 14.0, 'Latency': 20.0}, {'F1': 13.0, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 16.0}, {'F1': 11.0, 'Latency': 22.0}, {'F1': 10.0, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.0, 'Latency': 12.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 10.0, 'Latency': 22.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 12.0, 'Latency': 20.0}]","[0.0008864011212461609, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 22.0}, {'F1': 14.0, 'Latency': 20.0}, {'F1': 18.0, 'Latency': 20.5}, {'F1': 10.5, 'Latency': 17.5}, {'F1': 13.0, 'Latency': 22.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.2, 'Latency': 18.5}, {'F1': 8.3, 'Latency': 21.5}, {'F1': 7.9, 'Latency': 19.8}, {'F1': 10.5, 'Latency': 23.1}, {'F1': 11.7, 'Latency': 17.9}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 16.0}, {'F1': 11.5, 'Latency': 18.5}, {'F1': 13.0, 'Latency': 14.5}, {'F1': 13.5, 'Latency': 20.0}, {'F1': 7.5, 'Latency': 21.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 11.5, 'Latency': 15.5}, {'F1': 14.0, 'Latency': 20.0}, {'F1': 11.0, 'Latency': 18.0}, {'F1': 13.5, 'Latency': 18.0}, {'F1': 12.5, 'Latency': 14.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.5, 'Latency': 20.5}, {'F1': 10.5, 'Latency': 20.0}, {'F1': 14.0, 'Latency': 20.6}, {'F1': 10.5, 'Latency': 22.0}, {'F1': 10.5, 'Latency': 22.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 20.0, 'Latency': 20.0}, {'F1': 12.0, 'Latency': 20.0}, {'F1': 13.0, 'Latency': 15.0}, {'F1': 14.0, 'Latency': 11.0}, {'F1': 10.0, 'Latency': 18.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.5, 'Latency': 20.5}, {'F1': 11.5, 'Latency': 22.0}, {'F1': 10.0, 'Latency': 21.5}, {'F1': 9.8, 'Latency': 22.0}, {'F1': 10.2, 'Latency': 21.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.5, 'Latency': 20.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 11.1267, 'Latency': 16.5182}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 14.0}, {'F1': 13.5, 'Latency': 15.5}, {'F1': 11.5, 'Latency': 13.0}, {'F1': 10.5, 'Latency': 22.0}, {'F1': 53.8, 'Latency': 25.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.5, 'Latency': 18.5}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 12.0, 'Latency': 18.0}, {'F1': 12.5, 'Latency': 14.0}, {'F1': 10.0, 'Latency': 16.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.6, 'Latency': 13.0}, {'F1': 12.5, 'Latency': 19.0}, {'F1': 14.0, 'Latency': 21.0}, {'F1': 16.0, 'Latency': 10.5}, {'F1': 10.5, 'Latency': 18.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 14.2, 'Latency': 15.6}, {'F1': 18.7, 'Latency': 21.3}, {'F1': 13.4, 'Latency': 17.2}, {'F1': 27.1, 'Latency': 20.5}, {'F1': 16.8, 'Latency': 20.8}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.5, 'Latency': 14.0}, {'F1': 10.0, 'Latency': 13.0}, {'F1': 6.5, 'Latency': 21.0}, {'F1': 6.0, 'Latency': 20.0}, {'F1': 11.0, 'Latency': 18.0}]","[0.0, 0.0006387060308530312, 0.0, 0.005540136805359364, 0.0]"
"[{'F1': 11.3, 'Latency': 17.3}, {'F1': 10.6, 'Latency': 15.0}, {'F1': 10.5, 'Latency': 13.0}, {'F1': 10.2, 'Latency': 15.5}, {'F1': 12.5, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 11.0, 'Latency': 22.0}, {'F1': 10.3533, 'Latency': 15.6672}, {'F1': 10.0, 'Latency': 22.0}, {'F1': 8.5, 'Latency': 18.5}, {'F1': 12.5, 'Latency': 22.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.2, 'Latency': 17.5}, {'F1': 11.0, 'Latency': 15.5}, {'F1': 12.5, 'Latency': 22.0}, {'F1': 14.0, 'Latency': 23.0}, {'F1': 11.5, 'Latency': 19.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.5, 'Latency': 22.5}, {'F1': 9.5, 'Latency': 21.5}, {'F1': 7.0, 'Latency': 21.0}, {'F1': 22.0, 'Latency': 18.0}, {'F1': 20.0, 'Latency': 17.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.5, 'Latency': 20.0}, {'F1': 12.0, 'Latency': 22.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 10.5, 'Latency': 23.0}, {'F1': 18.0, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.0, 'Latency': 22.0}, {'F1': 8.0, 'Latency': 22.0}, {'F1': 20.0, 'Latency': 22.0}, {'F1': 7.0, 'Latency': 22.0}, {'F1': 8.0, 'Latency': 23.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.5, 'Latency': 13.0}, {'F1': 11.5, 'Latency': 17.0}, {'F1': 10.5, 'Latency': 16.0}, {'F1': 12.5, 'Latency': 15.0}, {'F1': 10.5, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.0, 'Latency': 20.8}, {'F1': 14.0, 'Latency': 20.6}, {'F1': 10.6, 'Latency': 14.8}, {'F1': 7.0, 'Latency': 21.0}, {'F1': 12.0, 'Latency': 19.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 14.8133, 'Latency': 20.6836}, {'F1': 10.4733, 'Latency': 18.1081}, {'F1': 10.5, 'Latency': 22.0}, {'F1': 10.5533, 'Latency': 18.5574}, {'F1': 10.6133, 'Latency': 20.7108}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 14.81, 'Latency': 20.68}, {'F1': 10.05, 'Latency': 22.5}, {'F1': 8.0, 'Latency': 20.0}, {'F1': 14.0, 'Latency': 19.0}, {'F1': 12.0, 'Latency': 17.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 11.0, 'Latency': 14.5}, {'F1': 10.5, 'Latency': 16.0}, {'F1': 11.5, 'Latency': 18.0}, {'F1': 10.0, 'Latency': 14.0}, {'F1': 6.8, 'Latency': 18.5}]","[0.0, 0.0, 0.0, 0.00024604454937837694, 0.0]"
"[{'F1': 13.5, 'Latency': 20.7}, {'F1': 12.8, 'Latency': 14.5}, {'F1': 6.8, 'Latency': 26.2}, {'F1': 13.2, 'Latency': 16.5}, {'F1': 6.8, 'Latency': 26.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.0, 'Latency': 10.0}, {'F1': 12.0, 'Latency': 18.0}, {'F1': 40.0, 'Latency': 21.0}, {'F1': 10.0, 'Latency': 15.0}, {'F1': 15.0, 'Latency': 19.0}]","[0.015057835434776345, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 24.7, 'Latency': 18.5}, {'F1': 25.3, 'Latency': 17.2}, {'F1': 19.8, 'Latency': 18.9}, {'F1': 24.1, 'Latency': 18.3}, {'F1': 30.5, 'Latency': 19.1}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 23.5, 'Latency': 20.5}, {'F1': 14.2, 'Latency': 15.0}, {'F1': 43.0, 'Latency': 21.0}, {'F1': 10.5, 'Latency': 23.0}, {'F1': 44.5, 'Latency': 19.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.5, 'Latency': 18.0}, {'F1': 13.0, 'Latency': 16.0}, {'F1': 12.5, 'Latency': 18.0}, {'F1': 14.0, 'Latency': 16.0}, {'F1': 13.0, 'Latency': 16.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.52, 'Latency': 18.0}, {'F1': 13.54, 'Latency': 16.0}, {'F1': 12.02, 'Latency': 20.0}, {'F1': 11.14, 'Latency': 17.07}, {'F1': 6.84, 'Latency': 25.21}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12, 'Latency': 22}, {'F1': 10, 'Latency': 22}, {'F1': 8, 'Latency': 22}, {'F1': 13, 'Latency': 18}, {'F1': 21.2667, 'Latency': 19.8984}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 15.5}, {'F1': 12.0, 'Latency': 19.0}, {'F1': 13.545, 'Latency': 14.8285}, {'F1': 12.0, 'Latency': 18.0}, {'F1': 13.1133, 'Latency': 20.3577}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.3533, 'Latency': 15.6672}, {'F1': 13.0467, 'Latency': 16.4109}, {'F1': 10.6133, 'Latency': 20.7108}, {'F1': 12.7667, 'Latency': 18.846}, {'F1': 10.52, 'Latency': 13.0676}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.5, 'Latency': 22.5}, {'F1': 7.5, 'Latency': 21.5}, {'F1': 20.0, 'Latency': 19.0}, {'F1': 35.0, 'Latency': 21.0}, {'F1': 18.0, 'Latency': 19.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 18.0, 'Latency': 16.0}, {'F1': 11.0, 'Latency': 17.0}, {'F1': 12.0, 'Latency': 18.0}, {'F1': 14.0, 'Latency': 18.0}, {'F1': 13.0, 'Latency': 11.0}]","[0.0, 0.0, 0.0, 0.0, 0.0011423377942507695]"
"[{'F1': 7.0, 'Latency': 22.0}, {'F1': 6.55, 'Latency': 20.92}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 10.63, 'Latency': 22.23}, {'F1': 11.66, 'Latency': 19.84}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.0, 'Latency': 22.0}, {'F1': 11.0, 'Latency': 20.0}, {'F1': 10.0, 'Latency': 18.0}, {'F1': 10.5, 'Latency': 19.5}, {'F1': 11.0, 'Latency': 18.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 24.2267, 'Latency': 14.7648}, {'F1': 13.545, 'Latency': 14.8285}, {'F1': 10.5533, 'Latency': 18.5574}, {'F1': 12.5, 'Latency': 20.0}, {'F1': 10.0, 'Latency': 22.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 43.8167, 'Latency': 21.5813}, {'F1': 19.8367, 'Latency': 13.977}, {'F1': 13.6233, 'Latency': 10.6878}, {'F1': 24.89, 'Latency': 16.0957}, {'F1': 13.2367, 'Latency': 16.0058}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 28.0, 'Latency': 19.0}, {'F1': 12.0, 'Latency': 20.0}, {'F1': 18.0, 'Latency': 20.0}, {'F1': 18.0, 'Latency': 22.0}, {'F1': 40.0, 'Latency': 21.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 14.0, 'Latency': 21.0}, {'F1': 12.0, 'Latency': 21.0}, {'F1': 8.5, 'Latency': 22.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 12.0, 'Latency': 19.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 13.0}, {'F1': 6.8, 'Latency': 21.5}, {'F1': 10.5, 'Latency': 17.0}, {'F1': 13.0, 'Latency': 12.0}, {'F1': 8.0, 'Latency': 20.5}]","[0.0, 0.0, 0.0, 0.0002712096604646774, 0.0]"
"[{'F1': 35.0, 'Latency': 18.0}, {'F1': 15.0, 'Latency': 10.0}, {'F1': 12.0, 'Latency': 16.0}, {'F1': 30.0, 'Latency': 22.0}, {'F1': 20.0, 'Latency': 22.0}]","[0.0, 0.0005401160980436082, 0.0, 0.0, 0.0]"
"[{'F1': 45.0, 'Latency': 22.0}, {'F1': 25.0, 'Latency': 22.0}, {'F1': 55.0, 'Latency': 24.0}, {'F1': 15.0, 'Latency': 14.0}, {'F1': 30.0, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.0, 'Latency': 25.0}, {'F1': 12.0, 'Latency': 20.0}, {'F1': 6.0, 'Latency': 25.0}, {'F1': 11.0, 'Latency': 20.0}, {'F1': 43.0, 'Latency': 21.0}]","[0.0, 0.0, 0.002815985674579524, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 12.5}, {'F1': 11.5, 'Latency': 19.5}, {'F1': 10.5, 'Latency': 22.5}, {'F1': 7.0, 'Latency': 23.0}, {'F1': 10.0, 'Latency': 24.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.5, 'Latency': 22.5}, {'F1': 13.5, 'Latency': 11.0}, {'F1': 14.0233, 'Latency': 20.6523}, {'F1': 9.5, 'Latency': 22.0}, {'F1': 10.3533, 'Latency': 15.6672}]","[0.0, 2.796704171625919e-05, 0.0, 0.0, 0.0]"
"[{'F1': 8.0, 'Latency': 22.0}, {'F1': 7.0, 'Latency': 21.0}, {'F1': 12.0, 'Latency': 15.0}, {'F1': 6.9033, 'Latency': 17.7141}, {'F1': 20.0, 'Latency': 17.0}]","[0.0, 0.0, 0.0, 2.3571143481504464e-08, 0.0]"
