surrogate_model_prediction,benchmark_evaluation
"{'F1': 13.2, 'Latency': 10.67}","{'f1': 90.0, 'latency': 15.48612117767334}"
"{'F1': 13.2, 'Latency': 10.67}","{'f1': 90.0, 'latency': 11.464042663574219}"
"{'F1': 13.2, 'Latency': 10.67}","{'f1': 13.544999999999987, 'latency': 14.828481674194336}"
"{'F1': 13.2, 'Latency': 10.67}","{'f1': 24.180000000000007, 'latency': 13.874731063842773}"
"{'F1': 11.02, 'Latency': 17.07}","{'f1': 10.513333333333335, 'latency': 12.991013526916504}"
"{'F1': 11.02, 'Latency': 17.07}","{'f1': 24.459999999999994, 'latency': 18.887481689453125}"
"{'F1': 11.02, 'Latency': 17.07}","{'f1': 90.0, 'latency': 13.159713745117188}"
"{'F1': 11.02, 'Latency': 17.07}","{'f1': 15.97999999999999, 'latency': 14.392976760864258}"
"{'F1': 10.51, 'Latency': 12.99}","{'f1': 90.0, 'latency': 13.774371147155762}"
"{'F1': 10.51, 'Latency': 12.99}","{'f1': 15.929999999999993, 'latency': 9.824671745300293}"
"{'F1': 10.51, 'Latency': 12.99}","{'f1': 45.70333333333334, 'latency': 8.148136138916016}"
"{'F1': 10.51, 'Latency': 12.99}","{'f1': 90.0, 'latency': 14.803299903869629}"
"{'F1': 15.93, 'Latency': 9.82}","{'f1': 13.623333333333335, 'latency': 10.687804222106934}"
"{'F1': 15.93, 'Latency': 9.82}","{'f1': 20.180000000000007, 'latency': 14.04973030090332}"
"{'F1': 15.93, 'Latency': 9.82}","{'f1': 40.7, 'latency': 17.637405395507812}"
"{'F1': 15.93, 'Latency': 9.82}","{'f1': 31.33666666666666, 'latency': 26.797218322753906}"
