x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0.5,0.05,0.95,0.5,0.05,0.95,0.5,0.05,0.95,0.5,0.05,0.95,0.5,0.05,0.95,0.5,0.05,0.95,0.5,0.05,0.95,0.5,0.05,0.95,0.5,0.05,0.95,0.5,0.05,0.95
0.1,0.8,0.3,0.6,0.2,0.9,0.4,0.7,0.1,0.8,0.3,0.6,0.2,0.9,0.4,0.7,0.1,0.8,0.3,0.6,0.2,0.9,0.4,0.7,0.1,0.8,0.3,0.6,0.2,0.9
0.11,0.22,0.33,0.44,0.55,0.66,0.77,0.88,0.99,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,0.01,0.05,0.09
0.25,0.15,0.35,0.05,0.75,0.45,0.65,0.25,0.55,0.1,0.8,0.3,0.7,0.2,0.9,0.4,0.6,0.1,0.8,0.3,0.7,0.2,0.9,0.4,0.6,0.1,0.8,0.3,0.7,0.2
0.25,0.18,0.35,0.08,0.65,0.25,0.75,0.03,0.55,0.22,0.42,0.12,0.52,0.18,0.62,0.32,0.48,0.09,0.48,0.19,0.38,0.14,0.46,0.22,0.54,0.11,0.68,0.04,0.5,0.26
0.3,0.2,0.7,0.1,0.6,0.3,0.8,0.2,0.5,0.4,0.1,0.7,0.2,0.6,0.3,0.7,0.1,0.5,0.2,0.6,0.3,0.7,0.1,0.5,0.2,0.6,0.3,0.7,0.1,0.5
0.8,0.2,0.7,0.1,0.6,0.3,0.9,0.05,0.5,0.4,0.2,0.8,0.1,0.7,0.01,0.5,0.3,0.9,0.05,0.6,0.4,0.1,0.8,0.2,0.7,0.1,0.6,0.3,0.8,0.2
0.7,0.3,0.9,0.1,0.8,0.2,0.7,0.3,0.9,0.1,0.8,0.2,0.7,0.3,0.9,0.1,0.8,0.2,0.7,0.3,0.9,0.1,0.8,0.2,0.7,0.3,0.9,0.1,0.8,0.2
0.6,0.4,0.2,0.8,0.6,0.4,0.2,0.8,0.6,0.4,0.2,0.8,0.6,0.4,0.2,0.8,0.6,0.4,0.2,0.8,0.6,0.4,0.2,0.8,0.6,0.4,0.2,0.8,0.6,0.4
0.4,0.2,0.9,0.1,0.8,0.3,0.6,0.2,0.7,0.4,0.5,0.1,0.7,0.2,0.9,0.1,0.5,0.3,0.6,0.1,0.8,0.2,0.7,0.3,0.5,0.1,0.7,0.2,0.9,0.3
0.5,0.4,0.3,0.2,0.1,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0.9,0.8,0.7,0.6,0.5,0.4,0.3
0.4,0.3,0.2,0.1,0.8,0.7,0.6,0.5,0.4,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0.9,0.8,0.7
0.3,0.7,0.1,0.6,0.2,0.5,0.9,0.4,0.8,0.3,0.7,0.1,0.6,0.2,0.5,0.9,0.4,0.8,0.3,0.7,0.1,0.6,0.2,0.5,0.9,0.4,0.8,0.3,0.7,0.1
0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.01,0.11,0.21,0.31,0.41,0.51,0.61,0.71,0.81,0.91,0.02
0.1,0.05,0.95,0.02,0.98,0.08,0.92,0.01,0.99,0.03,0.97,0.04,0.96,0.06,0.94,0.07,0.93,0.09,0.91,0.1,0.9,0.12,0.88,0.15,0.85,0.18,0.82,0.2,0.8,0.25
0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.01,0.11,0.21,0.31,0.41,0.51,0.61,0.71,0.81,0.91,0.02,0.12,0.22,0.32,0.42,0.52,0.62,0.72,0.82,0.92,0.03
0.5,0.25,0.75,0.1,0.6,0.35,0.85,0.15,0.65,0.2,0.7,0.05,0.55,0.2,0.7,0.01,0.51,0.25,0.75,0.01,0.6,0.3,0.8,0.1,0.5,0.25,0.75,0.1,0.6,0.3
0.33,0.67,0.17,0.83,0.07,0.93,0.27,0.73,0.03,0.97,0.47,0.53,0.13,0.87,0.33,0.67,0.07,0.93,0.27,0.73,0.13,0.87,0.03,0.97,0.33,0.67,0.17,0.83,0.07,0.93
0.22,0.31,0.4,0.51,0.11,0.81,0.28,0.72,0.17,0.83,0.35,0.65,0.05,0.95,0.25,0.75,0.1,0.9,0.3,0.7,0.01,0.99,0.2,0.8,0.08,0.92,0.15,0.85,0.06,0.94
0.2,0.1,0.7,0.4,0.6,0.5,0.8,0.3,0.9,0.05,0.3,0.15,0.85,0.65,0.75,0.55,0.95,0.45,0.8,0.35,0.7,0.25,0.6,0.1,0.5,0.01,0.4,0.2,0.9,0.02
0.35,0.1,0.8,0.2,0.7,0.3,0.6,0.4,0.5,0.15,0.75,0.25,0.55,0.35,0.45,0.18,0.68,0.22,0.52,0.38,0.42,0.28,0.62,0.12,0.78,0.05,0.85,0.1,0.7,0.08
0.18,0.25,0.32,0.4,0.15,0.78,0.2,0.6,0.1,0.8,0.35,0.55,0.08,0.92,0.28,0.72,0.05,0.95,0.3,0.7,0.02,0.98,0.25,0.75,0.12,0.88,0.18,0.82,0.06,0.94
0.12,0.08,0.15,0.05,0.02,0.18,0.1,0.03,0.22,0.07,0.25,0.01,0.28,0.13,0.06,0.17,0.11,0.04,0.2,0.16,0.09,0.19,0.14,0.01,0.3,0.27,0.23,0.26,0.21,0.19
0.6,0.1,0.7,0.2,0.8,0.3,0.5,0.4,0.6,0.1,0.7,0.2,0.8,0.3,0.5,0.4,0.6,0.1,0.7,0.2,0.8,0.3,0.5,0.4,0.6,0.1,0.7,0.2,0.8,0.3
0.1,0.01,0.99,0.1,0.9,0.2,0.8,0.1,0.9,0.01,0.99,0.05,0.95,0.15,0.85,0.25,0.75,0.1,0.9,0.05,0.95,0.01,0.99,0.05,0.95,0.1,0.9,0.05,0.95,0.1
0.1,0.8,0.2,0.7,0.3,0.6,0.4,0.5,0.1,0.9,0.2,0.7,0.3,0.6,0.4,0.5,0.2,0.7,0.3,0.6,0.4,0.5,0.1,0.9,0.2,0.7,0.3,0.6,0.4,0.5
0.1,0.05,0.9,0.02,0.8,0.1,0.7,0.08,0.6,0.2,0.5,0.01,0.4,0.15,0.35,0.25,0.45,0.1,0.3,0.2,0.4,0.18,0.38,0.12,0.32,0.28,0.48,0.06,0.52,0.16
0.2,0.15,0.3,0.05,0.7,0.25,0.6,0.1,0.5,0.35,0.4,0.08,0.55,0.2,0.65,0.3,0.45,0.12,0.48,0.28,0.38,0.15,0.5,0.25,0.58,0.18,0.7,0.06,0.52,0.22
0.2,0.1,0.05,0.15,0.08,0.12,0.06,0.18,0.07,0.11,0.09,0.03,0.14,0.04,0.17,0.02,0.19,0.01,0.16,0.05,0.13,0.1,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28
0.08,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.02,0.07,0.12,0.17,0.22,0.27,0.32,0.37,0.42,0.47,0.52,0.57
0.1,0.1,0.9,0.1,0.8,0.1,0.7,0.1,0.6,0.2,0.5,0.1,0.4,0.15,0.35,0.25,0.45,0.1,0.3,0.2,0.4,0.18,0.38,0.12,0.32,0.28,0.48,0.06,0.52,0.16
0.01,0.05,0.9,0.03,0.8,0.1,0.7,0.07,0.6,0.15,0.5,0.02,0.4,0.12,0.35,0.22,0.45,0.06,0.3,0.2,0.4,0.18,0.38,0.08,0.32,0.28,0.48,0.04,0.52,0.16
0.3,0.15,0.85,0.08,0.7,0.25,0.92,0.02,0.68,0.32,0.55,0.05,0.48,0.28,0.72,0.18,0.82,0.01,0.52,0.3,0.45,0.12,0.88,0.07,0.65,0.22,0.78,0.04,0.58,0.28
0.12,0.24,0.36,0.48,0.6,0.72,0.84,0.96,0.08,0.2,0.32,0.44,0.56,0.68,0.8,0.92,0.04,0.16,0.28,0.4,0.52,0.64,0.76,0.88,0.02,0.14,0.26,0.38,0.5,0.62
0.15,0.08,0.92,0.05,0.85,0.12,0.78,0.03,0.65,0.25,0.48,0.02,0.52,0.18,0.42,0.28,0.58,0.07,0.62,0.22,0.45,0.15,0.4,0.1,0.35,0.25,0.55,0.06,0.5,0.18
0.08,0.92,0.1,0.8,0.05,0.75,0.02,0.6,0.15,0.5,0.2,0.4,0.3,0.95,0.18,0.78,0.01,0.65,0.25,0.85,0.07,0.55,0.35,0.45,0.12,0.62,0.28,0.88,0.03,0.52
0.1,0.08,0.9,0.06,0.86,0.12,0.74,0.04,0.68,0.18,0.54,0.02,0.42,0.15,0.38,0.22,0.48,0.09,0.34,0.25,0.39,0.19,0.41,0.11,0.35,0.28,0.45,0.07,0.51,0.16
0.05,0.9,0.1,0.8,0.02,0.75,0.08,0.6,0.15,0.5,0.2,0.4,0.3,0.95,0.18,0.78,0.01,0.65,0.25,0.85,0.07,0.55,0.35,0.45,0.12,0.62,0.28,0.88,0.03,0.52
0.08,0.04,0.96,0.02,0.98,0.06,0.94,0.01,0.99,0.03,0.97,0.04,0.96,0.07,0.93,0.09,0.91,0.05,0.95,0.01,0.99,0.1,0.9,0.14,0.86,0.17,0.83,0.2,0.8,0.25
0.02,0.98,0.05,0.95,0.01,0.99,0.07,0.93,0.03,0.97,0.09,0.91,0.06,0.94,0.04,0.96,0.08,0.92,0.02,0.98,0.01,0.99,0.03,0.97,0.06,0.94,0.09,0.91,0.1,0.9
0.15,0.25,0.35,0.45,0.55,0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,0.01,0.11,0.21,0.31,0.41
0.2,0.1,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3
0.28,0.72,0.1,0.6,0.2,0.5,0.8,0.3,0.7,0.1,0.6,0.2,0.5,0.3,0.7,0.1,0.6,0.2,0.5,0.3,0.7,0.1,0.6,0.2,0.5,0.3,0.7,0.1,0.6,0.2
0.09,0.91,0.06,0.94,0.03,0.97,0.01,0.99,0.07,0.93,0.04,0.96,0.02,0.98,0.05,0.95,0.08,0.92,0.01,0.99,0.06,0.94,0.03,0.97,0.09,0.91,0.04,0.96,0.02,0.98
0.05,0.1,0.95,0.02,0.88,0.12,0.76,0.04,0.64,0.2,0.54,0.01,0.46,0.18,0.4,0.26,0.5,0.07,0.34,0.24,0.42,0.16,0.44,0.1,0.38,0.3,0.5,0.03,0.56,0.14
0.2,0.3,0.6,0.1,0.5,0.2,0.4,0.3,0.1,0.2,0.5,0.1,0.4,0.2,0.3,0.1,0.2,0.4,0.3,0.1,0.2,0.1,0.2,0.1,0.2,0.3,0.1,0.2,0.1,0.3
0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.02,0.12,0.22,0.32,0.42,0.52,0.62,0.72,0.82,0.92,0.03,0.13,0.23,0.33,0.43,0.53,0.63,0.73,0.83,0.93,0.04
0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11
0.18,0.07,0.85,0.22,0.68,0.14,0.92,0.28,0.62,0.16,0.78,0.09,0.88,0.25,0.6,0.11,0.52,0.31,0.58,0.21,0.59,0.03,0.97,0.08,0.76,0.19,0.7,0.34,0.45,0.13
0.7,0.2,0.8,0.1,0.7,0.3,0.6,0.4,0.5,0.9,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2
0.15,0.05,0.9,0.02,0.85,0.1,0.75,0.08,0.65,0.18,0.55,0.03,0.45,0.15,0.38,0.22,0.48,0.09,0.34,0.2,0.42,0.16,0.4,0.11,0.36,0.28,0.46,0.07,0.5,0.14
0.2,0.1,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.01,0.11,0.21,0.31,0.41,0.51,0.61,0.71,0.81,0.91,0.02,0.12,0.22,0.32,0.42,0.52,0.62,0.72,0.82,0.92,0.03
0.08,0.8,0.1,0.7,0.05,0.6,0.15,0.5,0.02,0.4,0.18,0.3,0.07,0.35,0.2,0.25,0.12,0.38,0.06,0.28,0.1,0.22,0.09,0.25,0.14,0.32,0.03,0.2,0.01,0.16
0.02,0.98,0.07,0.93,0.04,0.96,0.09,0.91,0.01,0.99,0.06,0.94,0.03,0.97,0.08,0.92,0.05,0.95,0.01,0.99,0.1,0.9,0.05,0.95,0.1,0.9,0.02,0.98,0.07,0.93
0.06,0.9,0.12,0.8,0.04,0.72,0.18,0.6,0.08,0.52,0.26,0.38,0.02,0.86,0.2,0.74,0.06,0.64,0.28,0.76,0.08,0.56,0.34,0.48,0.16,0.7,0.24,0.84,0.03,0.58
0.1,0.02,0.9,0.01,0.8,0.1,0.7,0.08,0.6,0.15,0.5,0.01,0.4,0.12,0.35,0.22,0.45,0.05,0.3,0.2,0.4,0.18,0.38,0.08,0.32,0.28,0.48,0.03,0.52,0.16
0.02,0.01,0.98,0.04,0.96,0.03,0.95,0.05,0.94,0.06,0.93,0.07,0.92,0.08,0.91,0.09,0.9,0.1,0.89,0.11,0.88,0.12,0.87,0.13,0.86,0.14,0.85,0.15,0.84,0.16
0.3,0.2,0.1,0.4,0.3,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2
0.38,0.25,0.6,0.1,0.5,0.35,0.48,0.22,0.4,0.55,0.3,0.42,0.28,0.35,0.15,0.6,0.18,0.55,0.32,0.45,0.12,0.58,0.25,0.5,0.2,0.65,0.1,0.62,0.19,0.52
0.15,0.2,0.65,0.1,0.7,0.25,0.6,0.15,0.55,0.3,0.45,0.2,0.5,0.3,0.4,0.25,0.5,0.35,0.4,0.3,0.6,0.2,0.5,0.3,0.6,0.18,0.7,0.12,0.6,0.15
0.01,0.99,0.01,0.98,0.02,0.97,0.03,0.96,0.04,0.95,0.05,0.94,0.06,0.93,0.07,0.92,0.08,0.91,0.09,0.9,0.1,0.89,0.11,0.88,0.12,0.87,0.13,0.86,0.14,0.85
0.02,0.04,0.94,0.06,0.9,0.08,0.86,0.01,0.8,0.12,0.75,0.09,0.7,0.2,0.55,0.3,0.45,0.28,0.38,0.25,0.4,0.18,0.42,0.15,0.32,0.2,0.5,0.1,0.35,0.15
0.08,0.7,0.15,0.6,0.05,0.5,0.2,0.4,0.02,0.3,0.18,0.2,0.07,0.25,0.1,0.35,0.12,0.38,0.06,0.28,0.1,0.22,0.09,0.25,0.14,0.32,0.03,0.2,0.01,0.16
0.25,0.2,0.15,0.3,0.28,0.7,0.1,0.6,0.08,0.8,0.12,0.75,0.05,0.65,0.18,0.55,0.22,0.5,0.35,0.45,0.1,0.4,0.25,0.3,0.15,0.6,0.06,0.52,0.2,0.78
0.15,0.22,0.08,0.7,0.06,0.6,0.12,0.5,0.03,0.4,0.1,0.3,0.14,0.35,0.09,0.32,0.07,0.38,0.04,0.3,0.05,0.28,0.13,0.25,0.11,0.22,0.01,0.18,0.02,0.16
0.02,0.88,0.1,0.72,0.05,0.64,0.18,0.56,0.08,0.48,0.24,0.36,0.12,0.8,0.2,0.76,0.04,0.68,0.28,0.7,0.1,0.52,0.32,0.44,0.16,0.66,0.22,0.84,0.03,0.58
0.03,0.97,0.07,0.93,0.09,0.91,0.05,0.95,0.01,0.99,0.04,0.96,0.02,0.98,0.06,0.94,0.08,0.92,0.01,0.99,0.05,0.95,0.03,0.97,0.07,0.93,0.02,0.98,0.06,0.94
0.3,0.2,0.1,0.4,0.3,0.5,0.2,0.6,0.4,0.5,0.3,0.4,0.1,0.5,0.2,0.6,0.3,0.7,0.1,0.5,0.2,0.6,0.3,0.7,0.1,0.6,0.3,0.7,0.1,0.6
0.05,0.02,0.93,0.01,0.98,0.03,0.97,0.06,0.94,0.04,0.96,0.07,0.93,0.09,0.91,0.1,0.9,0.01,0.89,0.11,0.88,0.12,0.87,0.13,0.86,0.14,0.85,0.15,0.84,0.16
0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.01,0.11,0.02,0.12,0.03,0.13,0.04,0.14,0.05,0.15,0.06,0.16,0.07,0.17,0.08,0.18,0.09,0.19,0.1,0.2,0.3
0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.01,0.11,0.21,0.31,0.41,0.51,0.61,0.71,0.81,0.91,0.02,0.12,0.22,0.32,0.42,0.52,0.62,0.72,0.82,0.92
0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.1,0.2,0.3,0.4
0.08,0.05,0.95,0.02,0.9,0.07,0.85,0.01,0.98,0.03,0.92,0.06,0.88,0.04,0.9,0.09,0.82,0.01,0.99,0.05,0.93,0.1,0.8,0.15,0.7,0.2,0.6,0.25,0.5,0.3
0.06,0.1,0.84,0.04,0.8,0.16,0.76,0.01,0.7,0.24,0.52,0.03,0.49,0.17,0.4,0.26,0.58,0.08,0.61,0.21,0.47,0.14,0.42,0.07,0.39,0.25,0.5,0.05,0.55,0.19
0.2,0.07,0.93,0.1,0.83,0.17,0.8,0.13,0.7,0.23,0.6,0.1,0.5,0.2,0.4,0.28,0.55,0.08,0.4,0.3,0.5,0.15,0.45,0.18,0.42,0.35,0.65,0.05,0.58,0.25
0.4,0.3,0.2,0.1,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26
0.05,0.12,0.88,0.03,0.82,0.15,0.7,0.09,0.6,0.2,0.5,0.01,0.4,0.18,0.35,0.28,0.45,0.11,0.32,0.25,0.42,0.1,0.38,0.15,0.3,0.3,0.48,0.07,0.55,0.14
0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8
0.01,0.03,0.97,0.02,0.96,0.04,0.95,0.05,0.94,0.06,0.93,0.07,0.92,0.08,0.91,0.09,0.9,0.1,0.89,0.11,0.88,0.12,0.87,0.13,0.86,0.14,0.85,0.15,0.84,0.16
0.02,0.85,0.1,0.7,0.08,0.6,0.15,0.55,0.05,0.45,0.2,0.35,0.1,0.75,0.18,0.62,0.07,0.5,0.28,0.78,0.09,0.65,0.25,0.4,0.12,0.7,0.2,0.85,0.01,0.58
0.05,0.02,0.98,0.01,0.95,0.03,0.92,0.06,0.88,0.04,0.9,0.07,0.85,0.1,0.8,0.15,0.75,0.12,0.7,0.18,0.65,0.2,0.6,0.25,0.55,0.3,0.5,0.28,0.45,0.35
0.123,0.246,0.369,0.492,0.615,0.738,0.861,0.984,0.107,0.214,0.321,0.434,0.547,0.66,0.773,0.886,0.018,0.131,0.244,0.357,0.47,0.583,0.696,0.809,0.922,0.035,0.148,0.261,0.374,0.487
0.11,0.18,0.25,0.32,0.39,0.46,0.53,0.6,0.67,0.74,0.81,0.01,0.08,0.15,0.22,0.29,0.36,0.43,0.5,0.57,0.64,0.71,0.78,0.85,0.92,0.99,0.03,0.1,0.17,0.24
0.05,0.05,0.9,0.05,0.85,0.05,0.8,0.05,0.75,0.1,0.7,0.05,0.65,0.1,0.6,0.15,0.55,0.05,0.5,0.15,0.45,0.2,0.4,0.25,0.35,0.3,0.3,0.2,0.3,0.25
0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,0.01,0.11,0.21,0.31,0.41,0.51,0.61,0.71,0.81,0.91,0.02
0.04,0.12,0.8,0.01,0.7,0.18,0.6,0.07,0.5,0.25,0.4,0.03,0.3,0.22,0.55,0.35,0.45,0.11,0.32,0.28,0.48,0.15,0.38,0.19,0.31,0.27,0.42,0.09,0.58,0.17
0.05,0.05,0.9,0.02,0.85,0.1,0.75,0.08,0.65,0.18,0.55,0.03,0.45,0.15,0.38,0.22,0.48,0.09,0.34,0.2,0.42,0.16,0.4,0.11,0.36,0.28,0.46,0.07,0.5,0.14
0.5,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
