surrogate_model_prediction,benchmark_evaluation
"{'F1': 0.0, 'F2': 1.16}","{'F1': 0.0, 'F2': 1.174}"
"{'F1': 0.0, 'F2': 1.16}","{'F1': 0.0, 'F2': 1.124}"
"{'F1': 0.0, 'F2': 1.16}","{'F1': 0.0, 'F2': 1.155}"
"{'F1': 0.0, 'F2': 1.17}","{'F1': 0.0, 'F2': 1.062}"
"{'F1': 0.0, 'F2': 1.17}","{'F1': 0.0, 'F2': 1.093}"
"{'F1': 0.0, 'F2': 1.17}","{'F1': 0.0, 'F2': 1.621}"
"{'F1': 0.0, 'F2': 1.17}","{'F1': 0.1, 'F2': 0.684}"
"{'F1': 0.0, 'F2': 1.05}","{'F1': 0.0, 'F2': 1.034}"
"{'F1': 0.0, 'F2': 1.05}","{'F1': 0.0, 'F2': 1.838}"
"{'F1': 0.0, 'F2': 1.05}","{'F1': 0.0, 'F2': 1.81}"
"{'F1': 0.0, 'F2': 1.05}","{'F1': 0.0, 'F2': 1.965}"
"{'F1': 0.0, 'F2': 1.04}","{'F1': 0.0, 'F2': 1.065}"
"{'F1': 0.0, 'F2': 1.04}","{'F1': 0.0, 'F2': 1.028}"
"{'F1': 0.0, 'F2': 1.04}","{'F1': 0.0, 'F2': 1.875}"
"{'F1': 0.0, 'F2': 1.04}","{'F1': 0.0, 'F2': 1.037}"
"{'F1': 0.01, 'F2': 0.9}","{'F1': 0.0, 'F2': 1.037}"
"{'F1': 0.01, 'F2': 0.9}","{'F1': 0.0, 'F2': 1.003}"
"{'F1': 0.01, 'F2': 0.9}","{'F1': 0.0, 'F2': 1.003}"
"{'F1': 0.01, 'F2': 0.9}","{'F1': 0.01, 'F2': 0.926}"
"{'F1': 0.1, 'F2': 0.68}","{'F1': 0.0, 'F2': 1.031}"
"{'F1': 0.1, 'F2': 0.68}","{'F1': 0.0, 'F2': 1.006}"
"{'F1': 0.1, 'F2': 0.68}","{'F1': 0.0, 'F2': 1.006}"
"{'F1': 0.1, 'F2': 0.68}","{'F1': 0.0, 'F2': 1.034}"
"{'F1': 0.02, 'F2': 2.29}","{'F1': 0.0, 'F2': 1.006}"
"{'F1': 0.02, 'F2': 2.29}","{'F1': 0.0, 'F2': 1.009}"
"{'F1': 0.02, 'F2': 2.29}","{'F1': 0.0, 'F2': 1.012}"
"{'F1': 0.02, 'F2': 2.29}","{'F1': 0.0, 'F2': 1.006}"
"{'F1': 0.0, 'F2': 1.06}","{'F1': 0.0, 'F2': 1.034}"
"{'F1': 0.0, 'F2': 1.06}","{'F1': 0.1, 'F2': 1.879}"
"{'F1': 0.0, 'F2': 1.06}","{'F1': 0.0, 'F2': 1.043}"
"{'F1': 0.0, 'F2': 1.06}","{'F1': 0.0, 'F2': 1.003}"
"{'F1': 0.0, 'F2': 1.09}","{'F1': 0.0, 'F2': 1.05}"
"{'F1': 0.0, 'F2': 1.09}","{'F1': 0.0, 'F2': 1.093}"
"{'F1': 0.0, 'F2': 1.09}","{'F1': 0.0, 'F2': 1.062}"
"{'F1': 0.0, 'F2': 1.09}","{'F1': 0.0, 'F2': 1.006}"
"{'F1': 0.0, 'F2': 1.09}","{'F1': 0.0, 'F2': 1.009}"
"{'F1': 0.0, 'F2': 1.09}","{'F1': 0.0, 'F2': 1.09}"
"{'F1': 0.0, 'F2': 1.09}","{'F1': 0.0, 'F2': 1.087}"
"{'F1': 0.0, 'F2': 1.09}","{'F1': 0.0, 'F2': 1.006}"
