candidate_evaluations,hypervolume_contributions
"[{'Latency': 8.3017, 'Perplexity': 29.26}, {'Latency': 11.0317, 'Perplexity': 26.7699}, {'Latency': 14.1968, 'Perplexity': 22.8131}, {'Latency': 9.195, 'Perplexity': 27.8168}, {'Latency': 9.7709, 'Perplexity': 28.4782}]","[2.243184774153306e-06, 7.603108782561208e-07, 0.0, 0.0, 0.0]"
"[{'Latency': 10.08, 'Perplexity': 34.5322}, {'Latency': 9.7709, 'Perplexity': 28.4782}, {'Latency': 8.3017, 'Perplexity': 29.26}, {'Latency': 10.5994, 'Perplexity': 26.807}, {'Latency': 9.195, 'Perplexity': 27.8168}]","[0.0, 0.0, 2.2431847739312616e-06, 0.0, 0.0]"
"[{'Latency': 9.7709, 'Perplexity': 28.4782}, {'Latency': 10.08, 'Perplexity': 34.5322}, {'Latency': 10.5994, 'Perplexity': 26.807}, {'Latency': 10.247062098005559, 'Perplexity': 26.8625545501709}, {'Latency': 8.3237, 'Perplexity': 34.9455}]","[0.0, 0.0, 0.0, 0.0006238341172228878, 0.0]"
"[{'Latency': 10.5994, 'Perplexity': 26.807}, {'Latency': 11.0317, 'Perplexity': 26.7699}, {'Latency': 9.8262, 'Perplexity': 28.3224}, {'Latency': 7.1176, 'Perplexity': 35.4063}, {'Latency': 13.7438, 'Perplexity': 22.2585}]","[0.0, 7.603079341667041e-07, 0.0, 1.226612665217175e-06, 5.573488115473424e-07]"
"[{'Latency': 10.3818, 'Perplexity': 28.3017}, {'Latency': 8.3237, 'Perplexity': 34.9455}, {'Latency': 10.5994, 'Perplexity': 26.807}, {'Latency': 13.7438, 'Perplexity': 22.2585}, {'Latency': 8.1231, 'Perplexity': 35.5784}]","[0.0, 0.0, 0.0, 5.573509693768131e-07, 0.0]"
"[{'Latency': 12.0, 'Perplexity': 27.5}, {'Latency': 8.5, 'Perplexity': 30.2}, {'Latency': 9.0, 'Perplexity': 26.1}, {'Latency': 10.5, 'Perplexity': 27.0}, {'Latency': 7.8, 'Perplexity': 34.0}]","[0.0, 0.0, 0.03389348684587801, 6.356312712152423e-05, 0.004950135961687918]"
"[{'Latency': 15.1901, 'Perplexity': 21.5009}, {'Latency': 7.2515, 'Perplexity': 35.1989}, {'Latency': 9.4338, 'Perplexity': 28.53}, {'Latency': 8.9786, 'Perplexity': 27.5883}, {'Latency': 9.8471, 'Perplexity': 27.0777}]","[9.993109970629632e-07, 2.3367623147585448e-07, 0.0, 0.0, 3.082818131883158e-07]"
"[{'Latency': 7.2515, 'Perplexity': 35.1989}, {'Latency': 15.0857, 'Perplexity': 21.738}, {'Latency': 9.4338, 'Perplexity': 28.53}, {'Latency': 10.3818, 'Perplexity': 28.3017}, {'Latency': 10.5994, 'Perplexity': 26.807}]","[2.0119850097088943e-07, 3.592559005838325e-08, 0.0, 0.0, 0.0]"
"[{'Latency': 9.195, 'Perplexity': 27.8168}, {'Latency': 9.7709, 'Perplexity': 28.4782}, {'Latency': 13.7438, 'Perplexity': 22.2585}, {'Latency': 10.2028, 'Perplexity': 27.0131}, {'Latency': 10.5994, 'Perplexity': 26.807}]","[0.0, 0.0, 4.3980230879370197e-07, 1.1554724332896171e-07, 0.0]"
"[{'Latency': 8.3017, 'Perplexity': 29.26}, {'Latency': 10.2471, 'Perplexity': 26.8626}, {'Latency': 15.0857, 'Perplexity': 21.738}, {'Latency': 9.8262, 'Perplexity': 28.3224}, {'Latency': 9.7709, 'Perplexity': 28.4782}]","[1.8434674859957312e-06, 0.00037114396186188614, 0.0, 0.0, 0.0]"
"[{'Latency': 14.1968, 'Perplexity': 22.8131}, {'Latency': 7.2515, 'Perplexity': 35.1989}, {'Latency': 6.711088257100824, 'Perplexity': 36.222347259521484}, {'Latency': 10.3818, 'Perplexity': 28.3017}, {'Latency': 10.2028, 'Perplexity': 27.0131}]","[0.0, 1.7796766216271465e-07, 0.005728843000524453, 0.0, 1.0751192336400095e-07]"
"[{'Latency': 8.9786, 'Perplexity': 27.5883}, {'Latency': 10.08, 'Perplexity': 34.5322}, {'Latency': 9.4338, 'Perplexity': 28.53}, {'Latency': 10.3818, 'Perplexity': 28.3017}, {'Latency': 9.7709, 'Perplexity': 28.4782}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Latency': 9.8262, 'Perplexity': 28.3224}, {'Latency': 10.3818, 'Perplexity': 28.3017}, {'Latency': 10.5994, 'Perplexity': 26.807}, {'Latency': 8.3237, 'Perplexity': 34.9455}, {'Latency': 9.7709, 'Perplexity': 28.4782}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Latency': 11.0317, 'Perplexity': 26.7699}, {'Latency': 14.1968, 'Perplexity': 22.8131}, {'Latency': 6.7111, 'Perplexity': 36.2223}, {'Latency': 9.4338, 'Perplexity': 28.53}, {'Latency': 10.5994, 'Perplexity': 26.807}]","[1.2760429823899244e-07, 0.0, 0.005728615789160285, 0.0, 0.0]"
"[{'Latency': 13.3507, 'Perplexity': 22.537}, {'Latency': 10.08, 'Perplexity': 34.5322}, {'Latency': 10.5994, 'Perplexity': 26.807}, {'Latency': 8.3272, 'Perplexity': 35.0353}, {'Latency': 9.8471, 'Perplexity': 27.0777}]","[1.7928429851821193e-09, 0.0, 0.0, 0.0, 2.604229052405316e-07]"
"[{'Latency': 10.5994, 'Perplexity': 26.807}, {'Latency': 10.2028, 'Perplexity': 27.0131}, {'Latency': 15.0857, 'Perplexity': 21.738}, {'Latency': 9.7709, 'Perplexity': 28.4782}, {'Latency': 6.9987, 'Perplexity': 35.3702}]","[0.0, 1.1476508010588304e-07, 0.0, 0.0, 0.0]"
"[{'Latency': 10.6198, 'Perplexity': 26.5209}, {'Latency': 15.0857, 'Perplexity': 21.738}, {'Latency': 8.9786, 'Perplexity': 27.5883}, {'Latency': 10.2028, 'Perplexity': 27.0131}, {'Latency': 9.8613, 'Perplexity': 27.0777}]","[3.562506112331221e-08, 0.0, 0.0, 1.1476508010588304e-07, 9.880665707839853e-08]"
"[{'Latency': 10.08, 'Perplexity': 34.5322}, {'Latency': 8.1231, 'Perplexity': 35.5784}, {'Latency': 10.6198, 'Perplexity': 26.5209}, {'Latency': 9.8471, 'Perplexity': 27.0777}, {'Latency': 10.1717, 'Perplexity': 28.2665}]","[0.0, 0.0, 3.562506112331221e-08, 2.604229052405316e-07, 0.0]"
"[{'Latency': 10.3818, 'Perplexity': 28.3017}, {'Latency': 13.7438, 'Perplexity': 22.2585}, {'Latency': 9.8471, 'Perplexity': 27.0777}, {'Latency': 15.1901, 'Perplexity': 21.5009}, {'Latency': 10.6198, 'Perplexity': 26.5209}]","[0.0, 3.6707550643555464e-07, 2.604229052405316e-07, 5.786617973679853e-07, 3.562506112331221e-08]"
"[{'Latency': 10.08, 'Perplexity': 34.5322}, {'Latency': 14.1968, 'Perplexity': 22.8131}, {'Latency': 10.2028, 'Perplexity': 27.0131}, {'Latency': 10.247062098005559, 'Perplexity': 26.8625545501709}, {'Latency': 9.4338, 'Perplexity': 28.53}]","[0.0, 0.0, 1.1476508010588304e-07, 0.0003687825805156475, 0.0]"
"[{'Latency': 10.2028, 'Perplexity': 27.0131}, {'Latency': 16.7516, 'Perplexity': 20.9283}, {'Latency': 15.0857, 'Perplexity': 21.738}, {'Latency': 6.9987, 'Perplexity': 35.3702}, {'Latency': 10.5994, 'Perplexity': 26.807}]","[1.1476485894945654e-07, 0.0, 0.0, 0.0, 0.0]"
"[{'Latency': 10.6198, 'Perplexity': 26.5209}, {'Latency': 14.1968, 'Perplexity': 22.8131}, {'Latency': 9.8471, 'Perplexity': 27.0777}, {'Latency': 7.2515, 'Perplexity': 35.1989}, {'Latency': 10.08, 'Perplexity': 34.5322}]","[3.562506112331221e-08, 0.0, 2.503172535917031e-07, 1.8997402695397625e-07, 0.0]"
"[{'Latency': 18.099, 'Perplexity': 20.688}, {'Latency': 9.861, 'Perplexity': 27.078}, {'Latency': 8.651, 'Perplexity': 34.864}, {'Latency': 15.19, 'Perplexity': 21.501}, {'Latency': 9.77, 'Perplexity': 28.478}]","[0.003140155998547778, 0.0, 0.0, 1.327911491877387e-07, 0.0]"
"[{'Latency': 10.2028, 'Perplexity': 22.537}, {'Latency': 15.8277, 'Perplexity': 21.5321}, {'Latency': 14.1968, 'Perplexity': 22.8131}, {'Latency': 7.2515, 'Perplexity': 35.1989}, {'Latency': 9.7709, 'Perplexity': 28.4782}]","[0.08500889220663788, 0.0, 0.0, 1.8603845575171363e-07, 0.0]"
"[{'Latency': 8.6519, 'Perplexity': 34.8637}, {'Latency': 10.3818, 'Perplexity': 28.3017}, {'Latency': 7.3404, 'Perplexity': 35.496}, {'Latency': 15.0857, 'Perplexity': 21.738}, {'Latency': 9.7709, 'Perplexity': 28.4782}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Latency': 11.0317, 'Perplexity': 26.7699}, {'Latency': 10.3818, 'Perplexity': 28.3017}, {'Latency': 8.3237, 'Perplexity': 34.9455}, {'Latency': 14.8714, 'Perplexity': 21.6727}, {'Latency': 10.2028, 'Perplexity': 27.0131}]","[0.0, 0.0, 0.0, 9.992606808673088e-08, 1.1238756503217928e-07]"
"[{'Latency': 10.08, 'Perplexity': 34.532}, {'Latency': 10.599, 'Perplexity': 26.807}, {'Latency': 9.77, 'Perplexity': 28.478}, {'Latency': 7.251, 'Perplexity': 35.198}, {'Latency': 10.171, 'Perplexity': 28.266}]","[0.0, 5.039247830129767e-07, 0.0, 2.339452662480923e-06, 0.0]"
"[{'Latency': 10.6198, 'Perplexity': 26.5209}, {'Latency': 14.8714, 'Perplexity': 21.6727}, {'Latency': 15.0857, 'Perplexity': 21.738}, {'Latency': 8.1231, 'Perplexity': 35.5784}, {'Latency': 7.2515, 'Perplexity': 35.1989}]","[3.4887039479514215e-08, 9.992606808673088e-08, 0.0, 0.0, 7.400960133630008e-08]"
"[{'Latency': 8.423, 'Perplexity': 25.732}, {'Latency': 10.75, 'Perplexity': 22.135}, {'Latency': 9.85, 'Perplexity': 27.805}, {'Latency': 15.3, 'Perplexity': 21.21}, {'Latency': 10.56, 'Perplexity': 28.431}]","[0.04346773078116284, 0.07794123714203804, 0.0, 0.001196206644839215, 0.0]"
"[{'Latency': 7.2515, 'Perplexity': 35.1989}, {'Latency': 15.0857, 'Perplexity': 21.738}, {'Latency': 9.8613, 'Perplexity': 27.0777}, {'Latency': 15.7188, 'Perplexity': 21.2937}, {'Latency': 10.2028, 'Perplexity': 27.0131}]","[7.400960133630008e-08, 0.0, 9.675974244061081e-08, 3.4115572589143994e-08, 1.1238756503217928e-07]"
"[{'Latency': 10.6198, 'Perplexity': 26.5209}, {'Latency': 10.6198, 'Perplexity': 26.5209}, {'Latency': 15.1943, 'Perplexity': 22.5497}, {'Latency': 15.1943, 'Perplexity': 22.5497}, {'Latency': 6.9987, 'Perplexity': 35.3702}]","[3.488703925746961e-08, 3.488703925746961e-08, 0.0, 0.0, 0.0]"
"[{'Latency': 8.1452, 'Perplexity': 35.6783}, {'Latency': 16.3624, 'Perplexity': 21.0603}, {'Latency': 18.099052254000448, 'Perplexity': 20.687889099121094}, {'Latency': 10.1717, 'Perplexity': 28.2665}, {'Latency': 10.5994, 'Perplexity': 26.807}]","[0.0, 1.0677558326399605e-07, 0.0031415827035601307, 0.0, 0.0]"
"[{'Latency': 10.1717, 'Perplexity': 28.2665}, {'Latency': 16.7516, 'Perplexity': 20.9283}, {'Latency': 6.9987, 'Perplexity': 35.3702}, {'Latency': 7.2515, 'Perplexity': 35.1989}, {'Latency': 10.2028, 'Perplexity': 27.0131}]","[0.0, 0.0, 0.0, 7.400945878366372e-08, 1.1238734853868948e-07]"
"[{'Latency': 10.08, 'Perplexity': 34.5322}, {'Latency': 11.5836, 'Perplexity': 26.3771}, {'Latency': 8.9786, 'Perplexity': 27.5883}, {'Latency': 10.1717, 'Perplexity': 28.2665}, {'Latency': 8.6519, 'Perplexity': 34.8637}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Latency': 10.1867, 'Perplexity': 28.2997}, {'Latency': 16.3624, 'Perplexity': 21.0603}, {'Latency': 14.1968, 'Perplexity': 22.8131}, {'Latency': 10.5994, 'Perplexity': 26.807}, {'Latency': 16.7516, 'Perplexity': 20.9283}]","[0.0, 1.2346697486620428e-07, 0.0, 0.0, 0.0]"
"[{'Latency': 9.0, 'Perplexity': 35.3702}, {'Latency': 10.2028, 'Perplexity': 27.0131}, {'Latency': 16.7516, 'Perplexity': 20.9283}, {'Latency': 9.8613, 'Perplexity': 27.0777}, {'Latency': 10.3818, 'Perplexity': 28.3017}]","[0.0, 1.1238734853868948e-07, 0.0, 9.675955614518728e-08, 0.0]"
"[{'Latency': 10.5853, 'Perplexity': 28.2426}, {'Latency': 8.3017, 'Perplexity': 29.26}, {'Latency': 9.7709, 'Perplexity': 28.4782}, {'Latency': 6.9987, 'Perplexity': 35.3702}, {'Latency': 8.1231, 'Perplexity': 35.5784}]","[0.0, 1.7701806453995772e-06, 0.0, 0.0, 0.0]"
"[{'Latency': 10.2028, 'Perplexity': 27.0131}, {'Latency': 15.7188, 'Perplexity': 21.2937}, {'Latency': 11.5836, 'Perplexity': 26.3771}, {'Latency': 7.5256, 'Perplexity': 35.1231}, {'Latency': 10.6198, 'Perplexity': 26.5209}]","[1.1238756503217928e-07, 3.4115572589143994e-08, 0.0, 1.623411258755425e-07, 3.4887039479514215e-08]"
"[{'Latency': 18.1, 'Perplexity': 20.6879}, {'Latency': 10.247, 'Perplexity': 26.8626}, {'Latency': 13.743, 'Perplexity': 22.2585}, {'Latency': 10.08, 'Perplexity': 34.5322}, {'Latency': 15.827, 'Perplexity': 21.5321}]","[0.0031288892055203466, 0.0003097950564743268, 1.5756678775069588e-06, 0.0, 0.0]"
"[{'Latency': 9.4209, 'Perplexity': 28.53}, {'Latency': 16.3624, 'Perplexity': 21.0603}, {'Latency': 7.3404, 'Perplexity': 35.496}, {'Latency': 8.6519, 'Perplexity': 34.8637}, {'Latency': 8.3237, 'Perplexity': 34.9455}]","[0.0, 1.2242124558525802e-07, 0.0, 0.0, 0.0]"
"[{'Latency': 10.5853, 'Perplexity': 28.2426}, {'Latency': 15.0857, 'Perplexity': 21.738}, {'Latency': 15.1901, 'Perplexity': 21.5009}, {'Latency': 6.711088257100824, 'Perplexity': 36.222347259521484}, {'Latency': 10.1717, 'Perplexity': 28.2665}]","[0.0, 0.0, 2.067639748304373e-07, 0.004864371061902295, 0.0]"
"[{'Latency': 9.1804, 'Perplexity': 35.496}, {'Latency': 10.5853, 'Perplexity': 26.5249}, {'Latency': 15.7188, 'Perplexity': 21.2937}, {'Latency': 10.1717, 'Perplexity': 28.2665}, {'Latency': 9.7709, 'Perplexity': 28.4782}]","[0.0, 8.46237430072172e-05, 3.3566296853138056e-08, 0.0, 0.0]"
"[{'Latency': 8.1452, 'Perplexity': 35.6783}, {'Latency': 11.3843, 'Perplexity': 26.3617}, {'Latency': 16.7516, 'Perplexity': 20.9283}, {'Latency': 7.5256, 'Perplexity': 35.1231}, {'Latency': 10.5994, 'Perplexity': 26.807}]","[0.0, 0.0, 0.0, 1.597270569142495e-07, 0.0]"
"[{'Latency': 10.4709, 'Perplexity': 26.3021}, {'Latency': 15.1857, 'Perplexity': 21.738}, {'Latency': 10.1717, 'Perplexity': 28.2665}, {'Latency': 10.6198, 'Perplexity': 26.5209}, {'Latency': 11.0219, 'Perplexity': 26.5249}]","[0.002585721227688298, 0.0, 0.0, 3.335587184238875e-08, 0.0]"
"[{'Latency': 7.5099, 'Perplexity': 35.9854}, {'Latency': 10.6656, 'Perplexity': 26.8274}, {'Latency': 13.3507, 'Perplexity': 22.537}, {'Latency': 7.1176, 'Perplexity': 35.4063}, {'Latency': 9.8471, 'Perplexity': 27.0777}]","[0.0, 0.0, 1.7274341956863282e-09, 0.0, 2.4118486496860214e-07]"
"[{'Latency': 11.0219, 'Perplexity': 28.4782}, {'Latency': 10.6656, 'Perplexity': 26.8274}, {'Latency': 15.1901, 'Perplexity': 21.5009}, {'Latency': 8.1231, 'Perplexity': 35.5784}, {'Latency': 10.6656, 'Perplexity': 26.8274}]","[0.0, 0.0, 2.12660716369939e-07, 0.0, 0.0]"
"[{'Latency': 15.1943, 'Perplexity': 22.5497}, {'Latency': 10.1717, 'Perplexity': 28.2665}, {'Latency': 7.0691, 'Perplexity': 35.4974}, {'Latency': 14.1968, 'Perplexity': 22.8131}, {'Latency': 9.2667, 'Perplexity': 27.5555}]","[0.0, 0.0, 0.0, 0.0, 2.9779499755022698e-08]"
"[{'Latency': 15.1943, 'Perplexity': 22.5497}, {'Latency': 9.7709, 'Perplexity': 28.4782}, {'Latency': 16.3624, 'Perplexity': 21.0603}, {'Latency': 15.7805, 'Perplexity': 21.4497}, {'Latency': 10.2028, 'Perplexity': 27.0131}]","[0.0, 0.0, 1.2147933703410274e-07, 0.0, 1.1057807647318896e-07]"
"[{'Latency': 10.2028, 'Perplexity': 27.0131}, {'Latency': 10.6198, 'Perplexity': 26.5209}, {'Latency': 11.5836, 'Perplexity': 26.3771}, {'Latency': 13.7438, 'Perplexity': 22.2585}, {'Latency': 7.1176, 'Perplexity': 35.4063}]","[1.1057807647318896e-07, 3.335587228647796e-08, 0.0, 3.536833972361819e-07, 0.0]"
"[{'Latency': 9.0387, 'Perplexity': 34.4789}, {'Latency': 10.1543, 'Perplexity': 26.5142}, {'Latency': 14.4612, 'Perplexity': 21.8936}, {'Latency': 10.5864, 'Perplexity': 28.5301}, {'Latency': 9.8471, 'Perplexity': 27.0777}]","[0.0, 0.001582712072965009, 0.0010027317714413897, 0.0, 2.4118486496860214e-07]"
"[{'Latency': 10.1717, 'Perplexity': 28.2665}, {'Latency': 6.9987, 'Perplexity': 35.3702}, {'Latency': 11.3843, 'Perplexity': 26.3617}, {'Latency': 9.8471, 'Perplexity': 27.0777}, {'Latency': 15.0857, 'Perplexity': 21.738}]","[0.0, 0.0, 0.0, 2.238564360546036e-07, 0.0]"
"[{'Latency': 9.6587, 'Perplexity': 34.5282}, {'Latency': 15.0857, 'Perplexity': 21.738}, {'Latency': 8.5815, 'Perplexity': 29.2085}, {'Latency': 15.75, 'Perplexity': 21.5909}, {'Latency': 6.9498, 'Perplexity': 36.1605}]","[0.0, 0.0, 0.0, 0.0, 7.866435862702303e-07]"
"[{'Latency': 10.1717, 'Perplexity': 28.2665}, {'Latency': 7.2515, 'Perplexity': 35.1989}, {'Latency': 15.0857, 'Perplexity': 21.738}, {'Latency': 10.6656, 'Perplexity': 26.8274}, {'Latency': 9.7709, 'Perplexity': 28.4782}]","[0.0, 5.5439109969412925e-08, 0.0, 0.0, 0.0]"
"[{'Latency': 10.6198, 'Perplexity': 26.5209}, {'Latency': 9.1905, 'Perplexity': 34.671}, {'Latency': 6.9987, 'Perplexity': 35.3702}, {'Latency': 10.2028, 'Perplexity': 27.0131}, {'Latency': 9.8471, 'Perplexity': 27.0777}]","[3.3048070946506414e-08, 0.0, 0.0, 1.0955768425802148e-07, 2.2179073422279316e-07]"
"[{'Latency': 16.7516, 'Perplexity': 20.9283}, {'Latency': 10.3818, 'Perplexity': 28.3017}, {'Latency': 10.6656, 'Perplexity': 26.8274}, {'Latency': 8.1231, 'Perplexity': 35.5784}, {'Latency': 11.0219, 'Perplexity': 26.5249}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Latency': 10.5994, 'Perplexity': 26.807}, {'Latency': 11.3843, 'Perplexity': 26.3617}, {'Latency': 16.7516, 'Perplexity': 20.9283}, {'Latency': 9.4209, 'Perplexity': 28.53}, {'Latency': 15.0616, 'Perplexity': 22.7279}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Latency': 15.1943, 'Perplexity': 22.5497}, {'Latency': 7.2515, 'Perplexity': 35.1989}, {'Latency': 10.6198, 'Perplexity': 26.5209}, {'Latency': 10.6656, 'Perplexity': 26.8274}, {'Latency': 14.1968, 'Perplexity': 22.8131}]","[0.0, 5.4927529191672875e-08, 3.3048070946506414e-08, 0.0, 0.0]"
"[{'Latency': 8.1231, 'Perplexity': 35.5784}, {'Latency': 9.3209, 'Perplexity': 34.7453}, {'Latency': 15.1901, 'Perplexity': 21.5009}, {'Latency': 10.5994, 'Perplexity': 26.807}, {'Latency': 16.3624, 'Perplexity': 21.0603}]","[0.0, 0.0, 2.1069832611964046e-07, 0.0, 1.2035835017520924e-07]"
"[{'Latency': 15.0857, 'Perplexity': 21.738}, {'Latency': 9.1905, 'Perplexity': 34.671}, {'Latency': 9.195, 'Perplexity': 27.8168}, {'Latency': 10.5853, 'Perplexity': 28.2426}, {'Latency': 8.6519, 'Perplexity': 34.8637}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Latency': 14.1968, 'Perplexity': 22.8131}, {'Latency': 10.2028, 'Perplexity': 27.0131}, {'Latency': 15.0857, 'Perplexity': 21.738}, {'Latency': 9.8613, 'Perplexity': 27.0777}, {'Latency': 9.1905, 'Perplexity': 34.671}]","[0.0, 9.959353142185989e-08, 0.0, 8.574475707234797e-08, 0.0]"
"[{'Latency': 9.4209, 'Perplexity': 28.53}, {'Latency': 10.2028, 'Perplexity': 27.0131}, {'Latency': 11.3843, 'Perplexity': 26.3617}, {'Latency': 10.5707, 'Perplexity': 26.4436}, {'Latency': 8.5815, 'Perplexity': 29.2085}]","[0.0, 9.239328724319762e-08, 0.0, 0.0, 0.0]"
"[{'Latency': 15.0616, 'Perplexity': 22.7279}, {'Latency': 10.6198, 'Perplexity': 26.5209}, {'Latency': 10.5717, 'Perplexity': 26.4436}, {'Latency': 8.1452, 'Perplexity': 35.6783}, {'Latency': 9.8613, 'Perplexity': 27.0777}]","[0.0, 0.0, 0.0, 0.0, 8.574475685030336e-08]"
"[{'Latency': 10.1717, 'Perplexity': 28.2665}, {'Latency': 8.5815, 'Perplexity': 29.2085}, {'Latency': 9.6285, 'Perplexity': 27.4972}, {'Latency': 10.5707, 'Perplexity': 26.4436}, {'Latency': 15.0857, 'Perplexity': 21.738}]","[0.0, 0.0, 3.5743086046480244e-08, 0.0, 0.0]"
"[{'Latency': 10.9734, 'Perplexity': 26.3617}, {'Latency': 17.5413, 'Perplexity': 20.9283}, {'Latency': 14.1968, 'Perplexity': 22.8131}, {'Latency': 9.8613, 'Perplexity': 27.0777}, {'Latency': 14.1968, 'Perplexity': 22.8131}]","[0.00020289817530905196, 0.0, 0.0, 8.574475685030336e-08, 0.0]"
"[{'Latency': 11.01, 'Perplexity': 26.82}, {'Latency': 14.2, 'Perplexity': 22.81}, {'Latency': 10.19, 'Perplexity': 28.3}, {'Latency': 6.95, 'Perplexity': 36.16}, {'Latency': 11.38, 'Perplexity': 26.36}]","[0.0, 0.0, 0.0, 0.0, 7.309841977720666e-06]"
"[{'Latency': 10.2003, 'Perplexity': 34.7465}, {'Latency': 10.5994, 'Perplexity': 26.807}, {'Latency': 9.6527, 'Perplexity': 26.8666}, {'Latency': 16.3624, 'Perplexity': 21.0603}, {'Latency': 11.0219, 'Perplexity': 26.5249}]","[0.0, 0.0, 5.007275460933158e-08, 1.0941188866020468e-07, 0.0]"
"[{'Latency': 8.4687, 'Perplexity': 34.7465}, {'Latency': 14.1968, 'Perplexity': 22.8131}, {'Latency': 7.2515, 'Perplexity': 35.1989}, {'Latency': 9.7709, 'Perplexity': 28.4782}, {'Latency': 8.973, 'Perplexity': 27.7306}]","[0.0, 0.0, 4.993192992408524e-08, 0.0, 1.4030338224557681e-08]"
"[{'Latency': 10.5994, 'Perplexity': 26.807}, {'Latency': 15.7805, 'Perplexity': 21.4497}, {'Latency': 8.6519, 'Perplexity': 34.8637}, {'Latency': 11.0219, 'Perplexity': 26.5249}, {'Latency': 15.1943, 'Perplexity': 22.5497}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Latency': 9.8471, 'Perplexity': 26.5209}, {'Latency': 10.1717, 'Perplexity': 28.2665}, {'Latency': 15.1901, 'Perplexity': 21.5009}, {'Latency': 8.6519, 'Perplexity': 34.8637}, {'Latency': 9.9371, 'Perplexity': 34.7076}]","[0.0015089911339758455, 0.0, 1.9153554164930142e-07, 0.0, 0.0]"
